,property,price_range,location,property_link,agency,unit,unit_price,unit_info
335,"Duplex à louer, Ville Haute","€ 4,500/mois",Luxembourg,https://www.immotop.lu/annonces/400897/,Von Poll Real Estate,"Duplex à louer, Ville Haute","€ 4,500/mois","{'chambres/pièces': '2', 'superficie': '117\n m²', 'salles de bain': '2'}"
336,"Maison individuelle 300 m², Limpertsberg, Luxembourg","€ 5,500/mois",Luxembourg,https://www.immotop.lu/annonces/105777/,Von Poll Real Estate,"Maison individuelle 300 m², Limpertsberg, Luxembourg","€ 5,500/mois","{'chambres/pièces': '5', 'superficie': '300\n m²', 'salles de bain': '3'}"
337,"Appartement 2 chambres premier étage, Limpertsberg, Luxembourg","€ 2,500/mois",Luxembourg,https://www.immotop.lu/annonces/472117/,Von Poll Real Estate,"Appartement 2 chambres premier étage, Limpertsberg, Luxembourg","€ 2,500/mois","{'chambres/pièces': '2', 'superficie': '100\n m²', 'salle de bain': '1', 'étage': '1'}"
338,"Appartement 1 chambre rez-de-chaussée, Limpertsberg, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/13797/,Von Poll Real Estate,"Appartement 1 chambre rez-de-chaussée, Limpertsberg, Luxembourg","€ 2,600/mois","{'chambre/pièce': '1', 'superficie': '75\n m²', 'salle de bain': '1', 'étage': 'T'}"
339,"Appartement 1 chambre excellent état, rez-de-chaussée, Ville Haute, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/400859/,Von Poll Real Estate,"Appartement 1 chambre excellent état, rez-de-chaussée, Ville Haute, Luxembourg","€ 2,600/mois","{'chambre/pièce': '1', 'superficie': '56\n m²', 'salle de bain': '1', 'étage': 'T'}"
340,"Appartement 2 chambres troisième étage, Kirchberg, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/167469/,Von Poll Real Estate,"Appartement 2 chambres troisième étage, Kirchberg, Luxembourg","€ 2,600/mois","{'chambres/pièces': '2', 'superficie': '75\n m²', 'salle de bain': '1', 'étage': '3'}"
341,"Appartement 2 chambres premier étage, Belair, Luxembourg","€ 1,950/mois",Luxembourg,https://www.immotop.lu/annonces/381031/,Von Poll Real Estate,"Appartement 2 chambres premier étage, Belair, Luxembourg","€ 1,950/mois","{'chambres/pièces': '2', 'superficie': '95\n m²', 'salle de bain': '1', 'étage': '1'}"
342,"Appartement 2 chambres deuxième étage, Wasserbillig, Mertert","€ 1,750/mois",Mertert,https://www.immotop.lu/annonces/395955/,ERLO S.A.,"Appartement 2 chambres deuxième étage, Wasserbillig, Mertert","€ 1,750/mois","{'chambres/pièces': '2', 'superficie': '98\n m²', 'étage': '2'}"
343,"Appartement 3 chambres deuxième étage, Limpertsberg, Luxembourg","€ 3,300/mois",Luxembourg,https://www.immotop.lu/annonces/80523/,Von Poll Real Estate,"Appartement 3 chambres deuxième étage, Limpertsberg, Luxembourg","€ 3,300/mois","{'chambres/pièces': '3', 'superficie': '130\n m²', 'salles de bain': '2', 'étage': '2'}"
344,"Appartement 2 chambres rez-de-chaussée, Hollerich, Luxembourg","€ 2,800/mois",Luxembourg,https://www.immotop.lu/annonces/353615/,Wiesen-Piront Construction S.A.,"Appartement 2 chambres rez-de-chaussée, Hollerich, Luxembourg","€ 2,800/mois","{'chambres/pièces': '2', 'superficie': '80\n m²', 'salle de bain': '1', 'étage': 'T'}"
345,"Maison individuelle 220 m², Mamer, Mamer","€ 3,500/mois",Mamer,https://www.immotop.lu/annonces/474895/,Wiesen-Piront Construction S.A.,"Maison individuelle 220 m², Mamer, Mamer","€ 3,500/mois","{'chambre/pièce': '1', 'superficie': '220\n m²', 'salle de bain': '1'}"
346,"Appartement 1 chambre rez-de-chaussée, Limpertsberg, Luxembourg","€ 1,820/mois",Luxembourg,https://www.immotop.lu/annonces/293529/,Von Poll Real Estate,"Appartement 1 chambre rez-de-chaussée, Limpertsberg, Luxembourg","€ 1,820/mois","{'chambre/pièce': '1', 'superficie': '56\n m²', 'salle de bain': '1', 'étage': 'T'}"
347,"Studio à louer, Universitéit","€ 1,050/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/241073/,Bavi Concept SA,"Studio à louer, Universitéit","€ 1,050/mois",{'superficie': '29\n m²'}
348,"Studio à louer, Belval",€ 950/mois,Esch-sur-Alzette,https://www.immotop.lu/annonces/241639/,Bavi Concept SA,"Studio à louer, Belval",€ 950/mois,{'superficie': '26\n m²'}
349,"Studio à louer, Belval","€ 1,100/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/241627/,Bavi Concept SA,"Studio à louer, Belval","€ 1,100/mois",{'superficie': '32\n m²'}
350,"Appartement 2 chambres rez-de-chaussée, Colmar-Berg, Colmar-Berg","€ 1,400/mois",Colmar-Berg,https://www.immotop.lu/annonces/431399/,DIEDERICH Immobilière,"Appartement 2 chambres rez-de-chaussée, Colmar-Berg, Colmar-Berg","€ 1,400/mois","{'chambres/pièces': '2', 'superficie': '92\n m²', 'salle de bain': '1', 'étage': 'T'}"
351,"Appartement 2 chambres rez-de-chaussée, Cap, Hagen, Steinfort","€ 1,900/mois",Steinfort,https://www.immotop.lu/annonces/425163/,DIEDERICH Immobilière,"Appartement 2 chambres rez-de-chaussée, Cap, Hagen, Steinfort","€ 1,900/mois","{'chambres/pièces': '2', 'superficie': '78\n m²', 'salle de bain': '1', 'étage': 'T'}"
352,"Appartement 2 chambres deuxième étage, Beaufort, Beaufort","€ 1,500/mois",Beaufort,https://www.immotop.lu/annonces/371071/,Unicorn Real Estate Immobilière,"Appartement 2 chambres deuxième étage, Beaufort, Beaufort","€ 1,500/mois","{'chambres/pièces': '2', 'superficie': '165\n m²', 'salle de bain': '1', 'étage': '2'}"
353,"Appartement 3 chambres rez-de-chaussée, Kopstal, Kopstal","€ 2,900/mois",Kopstal,https://www.immotop.lu/annonces/457973/,Unicorn Real Estate Immobilière,"Appartement 3 chambres rez-de-chaussée, Kopstal, Kopstal","€ 2,900/mois","{'chambres/pièces': '3', 'superficie': '138\n m²', 'salles de bain': '2', 'étage': 'T'}"
354,"Penthouse 160 m² avec terrasse, Lintgen, Lintgen","€ 2,400/mois",Lintgen,https://www.immotop.lu/annonces/469727/,Castel Immobilier,"Penthouse 160 m² avec terrasse, Lintgen, Lintgen","€ 2,400/mois","{'chambres/pièces': '3', 'superficie': '160\n m²', 'salle de bain': '1', 'étage': '3'}"
355,"Duplex à louer, Dudelange","€ 2,500/mois",Dudelange,https://www.immotop.lu/annonces/397723/,Unicorn Real Estate Immobilière,"Duplex à louer, Dudelange","€ 2,500/mois","{'chambres/pièces': '4', 'superficie': '169\n m²', 'salle de bain': '1'}"
356,"Duplex à louer, Ville Haute","€ 3,300/mois",Luxembourg,https://www.immotop.lu/annonces/322717/,Unicorn Real Estate Immobilière,"Duplex à louer, Ville Haute","€ 3,300/mois","{'chambres/pièces': '3', 'superficie': '130\n m²', 'salle de bain': '1'}"
357,"Appartement 3 chambres troisième étage, Belval, Esch-sur-Alzette","€ 1,900/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/448863/,Unicorn Real Estate Immobilière,"Appartement 3 chambres troisième étage, Belval, Esch-sur-Alzette","€ 1,900/mois","{'chambres/pièces': '3', 'superficie': '97\n m²', 'salle de bain': '1', 'étage': '3'}"
358,"Appartement 2 chambres neuf, premier étage, Echternach, Echternach","€ 1,350/mois",Echternach,https://www.immotop.lu/annonces/474539/,Castel Immobilier,"Appartement 2 chambres neuf, premier étage, Echternach, Echternach","€ 1,350/mois","{'chambres/pièces': '2', 'superficie': '100\n m²', 'étage': '1'}"
359,"Appartement 2 chambres excellent état, quatrième étage, Ettelbrück, Ettelbruck","€ 1,500/mois",Ettelbruck,https://www.immotop.lu/annonces/447839/,Castel Immobilier,"Appartement 2 chambres excellent état, quatrième étage, Ettelbrück, Ettelbruck","€ 1,500/mois","{'chambres/pièces': '2', 'superficie': '85\n m²', 'étage': '4'}"
360,"Appartement troisième étage, Ville Haute, Luxembourg","€ 1,150/mois",Luxembourg,https://www.immotop.lu/annonces/468429/,Castel Immobilier,"Appartement troisième étage, Ville Haute, Luxembourg","€ 1,150/mois","{'superficie': '34\n m²', 'salle de bain': '1', 'étage': '3'}"
361,"Appartement rez-de-chaussée, Rollingergrund, Luxembourg","€ 1,300/mois",Luxembourg,https://www.immotop.lu/annonces/469725/,Castel Immobilier,"Appartement rez-de-chaussée, Rollingergrund, Luxembourg","€ 1,300/mois","{'superficie': '37\n m²', 'étage': 'T'}"
362,"Appartement 3 chambres Rue Charles Martel, Merl, Luxembourg","€ 4,100/mois",Luxembourg,https://www.immotop.lu/annonces/471311/,RE/MAX Forum,"Appartement 3 chambres Rue Charles Martel, Merl, Luxembourg","€ 4,100/mois","{'chambres/pièces': '3', 'superficie': '134\n m²', 'salles de bain': '2', 'étage': '3'}"
363,"Maison individuelle 250 m², excellent état, Ville Haute, Luxembourg","€ 6,500/mois",Luxembourg,https://www.immotop.lu/annonces/317133/,EVA IMMO S.A,"Maison individuelle 250 m², excellent état, Ville Haute, Luxembourg","€ 6,500/mois","{'chambres/pièces': '3', 'superficie': '250\n m²', 'salles de bain': '2'}"
364,"Maison jumelée / mitoyenne 135 m², Neudorf-Weimershof, Luxembourg","€ 3,450/mois",Luxembourg,https://www.immotop.lu/annonces/404369/,EVA IMMO S.A,"Maison jumelée / mitoyenne 135 m², Neudorf-Weimershof, Luxembourg","€ 3,450/mois","{'chambres/pièces': '3', 'superficie': '135\n m²', 'salles de bain': '2'}"
365,"Maison individuelle 186 m², Senningen, Senningerberg, Niederanven","€ 3,450/mois",Niederanven,https://www.immotop.lu/annonces/308481/,EVA IMMO S.A,"Maison individuelle 186 m², Senningen, Senningerberg, Niederanven","€ 3,450/mois","{'chambres/pièces': '5', 'superficie': '186\n m²', 'salles de bain': '2'}"
366,"Maison individuelle 250 m², excellent état, Ville Haute, Luxembourg","€ 6,500/mois",Luxembourg,https://www.immotop.lu/annonces/317135/,EVA IMMO S.A,"Maison individuelle 250 m², excellent état, Ville Haute, Luxembourg","€ 6,500/mois","{'chambres/pièces': '3', 'superficie': '250\n m²', 'salles de bain': '2'}"
367,"Maison individuelle 200 m², excellent état, Bridel, Kopstal","€ 4,200/mois",Kopstal,https://www.immotop.lu/annonces/436439/,EVA IMMO S.A,"Maison individuelle 200 m², excellent état, Bridel, Kopstal","€ 4,200/mois","{'chambres/pièces': '4', 'superficie': '200\n m²', 'salles de bain': '2'}"
368,"Appartement 1 chambre excellent état, rez-de-chaussée, Merl, Luxembourg","€ 1,600/mois",Luxembourg,https://www.immotop.lu/annonces/461029/,EVA IMMO S.A,"Appartement 1 chambre excellent état, rez-de-chaussée, Merl, Luxembourg","€ 1,600/mois","{'chambre/pièce': '1', 'superficie': '61\n m²', 'étage': 'T'}"
369,"Appartement 2 chambres troisième étage, Merl, Luxembourg","€ 2,800/mois",Luxembourg,https://www.immotop.lu/annonces/471309/,RE/MAX Forum,"Appartement 2 chambres troisième étage, Merl, Luxembourg","€ 2,800/mois","{'chambres/pièces': '2', 'superficie': '113\n m²', 'salle de bain': '1', 'étage': '3'}"
370,"Appartement 1 chambre premier étage, Schuttrange, Schuttrange","€ 1,550/mois",Schuttrange,https://www.immotop.lu/annonces/431223/,Gentile Immobilière Sàrl,"Appartement 1 chambre premier étage, Schuttrange, Schuttrange","€ 1,550/mois","{'chambre/pièce': '1', 'superficie': '65\n m²', 'étage': '1'}"
371,"Appartement quatrième étage, Ville Haute, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/469309/,RE/MAX Forum,"Appartement quatrième étage, Ville Haute, Luxembourg","€ 2,600/mois","{'superficie': '104\n m²', 'étage': '4'}"
372,"Maison individuelle 163 m², Junglinster, Graulinster, Blumenthal, Junglinster","€ 3,100/mois",Junglinster,https://www.immotop.lu/annonces/409263/,EVA IMMO S.A,"Maison individuelle 163 m², Junglinster, Graulinster, Blumenthal, Junglinster","€ 3,100/mois","{'chambres/pièces': '4', 'superficie': '163\n m²', 'salle de bain': '1'}"
373,"Maison individuelle 206 m², Junglinster, Graulinster, Blumenthal, Junglinster","€ 3,800/mois",Junglinster,https://www.immotop.lu/annonces/409261/,EVA IMMO S.A,"Maison individuelle 206 m², Junglinster, Graulinster, Blumenthal, Junglinster","€ 3,800/mois","{'chambres/pièces': '4', 'superficie': '206\n m²', 'salles de bain': '2'}"
374,"Appartement 3 chambres Kirchberg, Luxembourg, Kirchberg, Luxembourg","€ 3,300/mois",Luxembourg,https://www.immotop.lu/annonces/443121/,"Félix Giorgetti, service location","Appartement 3 chambres Kirchberg, Luxembourg, Kirchberg, Luxembourg","€ 3,300/mois","{'chambres/pièces': '3', 'superficie': '103\n m²', 'salle de bain': '1', 'étage': '11'}"
375,"Appartement 1 chambre excellent état, premier étage, Mamer, Mamer","€ 1,600/mois",Mamer,https://www.immotop.lu/annonces/443129/,"Félix Giorgetti, service location","Appartement 1 chambre excellent état, premier étage, Mamer, Mamer","€ 1,600/mois","{'chambre/pièce': '1', 'superficie': '107\n m²', 'salle de bain': '1', 'étage': '1'}"
376,"Duplex à louer, Ville Haute","€ 2,900/mois",Luxembourg,https://www.immotop.lu/annonces/443123/,"Félix Giorgetti, service location","Duplex à louer, Ville Haute","€ 2,900/mois","{'chambres/pièces': '2', 'superficie': '150\n m²', 'salle de bain': '1'}"
377,"Appartement 1 chambre rez-de-chaussée, Weiswampach, Wemperhardt, Weiswampach","€ 1,000/mois",Weiswampach,https://www.immotop.lu/annonces/463111/,Immo-Weiss Sàrl,"Appartement 1 chambre rez-de-chaussée, Weiswampach, Wemperhardt, Weiswampach","€ 1,000/mois","{'chambre/pièce': '1', 'superficie': '55\n m²', 'salle de bain': '1', 'étage': 'T'}"
378,"Appartement 1 chambre excellent état, rez-de-chaussée, Harlange, Lac de la Haute Sûre",€ 850/mois,Lac de la Haute Sûre,https://www.immotop.lu/annonces/471957/,Immo Wolz,"Appartement 1 chambre excellent état, rez-de-chaussée, Harlange, Lac de la Haute Sûre",€ 850/mois,"{'chambre/pièce': '1', 'superficie': '65\n m²', 'salle de bain': '1', 'étage': 'T'}"
379,"Appartement 3 chambres troisième étage, Wiltz, Wiltz","€ 2,600/mois",Wiltz,https://www.immotop.lu/annonces/469709/,Immo Wolz,"Appartement 3 chambres troisième étage, Wiltz, Wiltz","€ 2,600/mois","{'chambres/pièces': '3', 'superficie': '154\n m²', 'salles de bain': '2', 'étage': '3'}"
380,"Appartement 2 chambres rez-de-chaussée, Clervaux, Clervaux","€ 1,150/mois",Clervaux,https://www.immotop.lu/annonces/454697/,Immo-Weiss Sàrl,"Appartement 2 chambres rez-de-chaussée, Clervaux, Clervaux","€ 1,150/mois","{'chambres/pièces': '2', 'superficie': '76\n m²', 'salle de bain': '1', 'étage': 'T'}"
381,"Appartement 2 chambres quatrième étage, Muhlenbach, Luxembourg","€ 2,200/mois",Luxembourg,https://www.immotop.lu/annonces/462031/,"Félix Giorgetti, service location","Appartement 2 chambres quatrième étage, Muhlenbach, Luxembourg","€ 2,200/mois","{'chambres/pièces': '2', 'superficie': '80\n m²', 'étage': '4'}"
382,"Maison individuelle 150 m², Wiltz, Wiltz","€ 1,600/mois",Wiltz,https://www.immotop.lu/annonces/437715/,Immo Wolz,"Maison individuelle 150 m², Wiltz, Wiltz","€ 1,600/mois","{'chambres/pièces': '3', 'superficie': '150\n m²', 'salle de bain': '1'}"
383,"Appartement 1 chambre premier étage, Gasperich, Luxembourg","€ 1,600/mois",Luxembourg,https://www.immotop.lu/annonces/468847/,"Félix Giorgetti, service location","Appartement 1 chambre premier étage, Gasperich, Luxembourg","€ 1,600/mois","{'chambre/pièce': '1', 'superficie': '55\n m²', 'étage': '1'}"
384,"Appartement 1 chambre deuxième étage, Weiswampach, Wemperhardt, Weiswampach",€ 850/mois,Weiswampach,https://www.immotop.lu/annonces/456953/,Immo-Weiss Sàrl,"Appartement 1 chambre deuxième étage, Weiswampach, Wemperhardt, Weiswampach",€ 850/mois,"{'chambre/pièce': '1', 'superficie': '51\n m²', 'étage': '2'}"
385,"Appartement 1 chambre rez-de-chaussée, Brachtenbach, Wincrange",€ 850/mois,Wincrange,https://www.immotop.lu/annonces/459699/,Immo Wolz,"Appartement 1 chambre rez-de-chaussée, Brachtenbach, Wincrange",€ 850/mois,"{'chambre/pièce': '1', 'superficie': '70\n m²', 'étage': 'T'}"
386,"Studio à louer, Limpertsberg","€ 1,650/mois",Luxembourg,https://www.immotop.lu/annonces/204255/,INSIDE REAL ESTATE,"Studio à louer, Limpertsberg","€ 1,650/mois",{'superficie': '35\n m²'}
387,"Loft rue de la source, Wellenstein, Schengen","€ 1,400/mois",Schengen,https://www.immotop.lu/annonces/468445/,Ehlinger Immobilière S.A.,"Loft rue de la source, Wellenstein, Schengen","€ 1,400/mois","{'chambre/pièce': '1', 'superficie': '120\n m²', 'salle de bain': '1', 'étage': 'T'}"
388,"Appartement 1 chambre premier étage, Differdange, Lasauvage, Differdange","€ 1,150/mois",Differdange,https://www.immotop.lu/annonces/469239/,AD Agence Immobilière,"Appartement 1 chambre premier étage, Differdange, Lasauvage, Differdange","€ 1,150/mois","{'chambre/pièce': '1', 'superficie': '53\n m²', 'salle de bain': '1', 'étage': '1'}"
389,"Maison individuelle 270 m², Mertzig, Mertzig","€ 3,500/mois",Mertzig,https://www.immotop.lu/annonces/461085/,MY LOFT LUX REAL ESTATE,"Maison individuelle 270 m², Mertzig, Mertzig","€ 3,500/mois","{'chambres/pièces': '5', 'superficie': '270\n m²', 'salle de bain': '1'}"
390,"Appartement 1 chambre rez-de-chaussée, Helmsange, Walferdange","€ 1,300/mois",Walferdange,https://www.immotop.lu/annonces/475367/,IMMO SL,"Appartement 1 chambre rez-de-chaussée, Helmsange, Walferdange","€ 1,300/mois","{'chambre/pièce': '1', 'superficie': '54\n m²', 'étage': 'T'}"
391,"Appartement 2 chambres premier étage, Sandweiler, Sandweiler","€ 1,700/mois",Sandweiler,https://www.immotop.lu/annonces/474915/,Bressaglia Immobilière,"Appartement 2 chambres premier étage, Sandweiler, Sandweiler","€ 1,700/mois","{'chambres/pièces': '2', 'superficie': '85\n m²', 'salle de bain': '1', 'étage': '1'}"
392,"Appartement 2 chambres excellent état, deuxième étage, Rumelange, Rumelange","€ 1,550/mois",Rumelange,https://www.immotop.lu/annonces/474701/,Protego,"Appartement 2 chambres excellent état, deuxième étage, Rumelange, Rumelange","€ 1,550/mois","{'chambres/pièces': '2', 'superficie': '87\n m²', 'salle de bain': '1', 'étage': '2'}"
393,"Appartement 3 chambres 56, boulevard J -F Kennedy, Al-Esch, Esch-sur-Alzette","€ 1,500/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/474533/,James F. Taylor & Partners,"Appartement 3 chambres 56, boulevard J -F Kennedy, Al-Esch, Esch-sur-Alzette","€ 1,500/mois","{'chambres/pièces': '3', 'superficie': '99\n m²', 'salle de bain': '1', 'étage': '4'}"
394,"Appartement 2 chambres rue des Forges, Weiler-la-Tour, Weiler-la-Tour","€ 1,750/mois",Weiler-la-Tour,https://www.immotop.lu/annonces/474211/,Agence ImmoFlash Luxembourg,"Appartement 2 chambres rue des Forges, Weiler-la-Tour, Weiler-la-Tour","€ 1,750/mois","{'chambres/pièces': '2', 'superficie': '96\n m²', 'salle de bain': '1', 'étage': 'T'}"
395,"Appartement 2 chambres premier étage, Fentange, Hesperange","€ 1,650/mois",Hesperange,https://www.immotop.lu/annonces/436507/,GENEST IMMOBILIERE,"Appartement 2 chambres premier étage, Fentange, Hesperange","€ 1,650/mois","{'chambres/pièces': '2', 'superficie': '87\n m²', 'salle de bain': '1', 'étage': '1'}"
