,Property,Price_Range,Location,Link,Agency,Unit,Unit_Price_euro,Unit_Type,Rooms,Area_sqm,Bathrooms,Stage
308,"Appartement 1 chambre quatrième étage, Ville Haute, Luxembourg","€ 3,000/mois",Luxembourg,https://www.immotop.lu/annonces/324177/,Barnes Luxembourg,"Appartement 1 chambre quatrième étage, Ville Haute, Luxembourg",3000.0,Appartement,1.0,92.0,,4
309,"Appartement 2 chambres premier étage, Ville Haute, Luxembourg","€ 3,000/mois",Luxembourg,https://www.immotop.lu/annonces/207071/,Barnes Luxembourg,"Appartement 2 chambres premier étage, Ville Haute, Luxembourg",3000.0,Appartement,2.0,85.0,,1
310,"Maison individuelle 182 m², Belair, Luxembourg","€ 5,500/mois",Luxembourg,https://www.immotop.lu/annonces/413013/,Barnes Luxembourg,"Maison individuelle 182 m², Belair, Luxembourg",5500.0,Maison individuelle,4.0,182.0,,
311,"Appartement 1 chambre premier étage, Strassen, Strassen","€ 2,000/mois",Strassen,https://www.immotop.lu/annonces/415523/,Barnes Luxembourg,"Appartement 1 chambre premier étage, Strassen, Strassen",2000.0,Appartement,1.0,135.0,,1
312,"Appartement 3 chambres deuxième étage, Belair, Luxembourg","€ 3,700/mois",Luxembourg,https://www.immotop.lu/annonces/461951/,Barnes Luxembourg,"Appartement 3 chambres deuxième étage, Belair, Luxembourg",3700.0,Appartement,3.0,145.0,1.0,2
313,"Appartement 1 chambre rez-de-chaussée, Belair, Luxembourg",Prix sur demande,Luxembourg,https://www.immotop.lu/annonces/202491/,Barnes Luxembourg,"Appartement 1 chambre rez-de-chaussée, Belair, Luxembourg",,Appartement,1.0,60.0,,T
314,"Appartement 2 chambres Boulevard Napoléon 54, Rollingergrund, Luxembourg","€ 2,000/mois",Luxembourg,https://www.immotop.lu/annonces/66231/,IMMO MYRIAM OSTER sàrl,"Appartement 2 chambres Boulevard Napoléon 54, Rollingergrund, Luxembourg",2000.0,Appartement,2.0,105.0,1.0,3
315,"Appartement 2 chambres rangwee, Hesperange, Howald, Hesperange","€ 1,850/mois",Hesperange,https://www.immotop.lu/annonces/392473/,IMMO MYRIAM OSTER sàrl,"Appartement 2 chambres rangwee, Hesperange, Howald, Hesperange",1850.0,Appartement,2.0,90.0,1.0,1
316,"Appartement 1 chambre 21 rue Pierre Krier, Bereldange, Walferdange","€ 1,750/mois",Walferdange,https://www.immotop.lu/annonces/440113/,IMMO MYRIAM OSTER sàrl,"Appartement 1 chambre 21 rue Pierre Krier, Bereldange, Walferdange",1750.0,Appartement,1.0,80.0,,1
317,"Maison jumelée / mitoyenne Cité Millewee, Bertrange, Bertrange","€ 3,800/mois",Bertrange,https://www.immotop.lu/annonces/100847/,Spaces Sàrl,"Maison jumelée / mitoyenne Cité Millewee, Bertrange, Bertrange",3800.0,Maison jumelée / mitoyenne,5.0,270.0,3.0,
318,"Maison individuelle 299 m², neuve, Ehlange, Ehlange-sur-Mess, Reckange-sur-Mess","€ 4,250/mois",Reckange-sur-Mess,https://www.immotop.lu/annonces/482649/,MGI Real Estate Agency sàrl,"Maison individuelle 299 m², neuve, Ehlange, Ehlange-sur-Mess, Reckange-sur-Mess",4250.0,Maison individuelle,5.0,299.0,1.0,
319,"Penthouse neuf, 159 m², Bereldange, Walferdange","€ 3,450/mois",Walferdange,https://www.immotop.lu/annonces/482303/,L'AGENCE Real Estate,"Penthouse neuf, 159 m², Bereldange, Walferdange",3450.0,Penthouse,3.0,159.0,1.0,3
320,"Appartement 3 chambres rez-de-chaussée, Kehlen, Kehlen","€ 2,550/mois",Kehlen,https://www.immotop.lu/annonces/482297/,RMS Immobilière S.à.r.l.,"Appartement 3 chambres rez-de-chaussée, Kehlen, Kehlen",2550.0,Appartement,3.0,131.0,2.0,T
321,"Duplex à louer, Bertrange","€ 3,330/mois",Bertrange,https://www.immotop.lu/annonces/277773/,Fare Real Estate,"Duplex à louer, Bertrange",3330.0,Duplex,3.0,140.0,1.0,
322,"Maison individuelle 180 m², Junglinster, Graulinster, Blumenthal, Junglinster","€ 3,200/mois",Junglinster,https://www.immotop.lu/annonces/441543/,Fare Real Estate,"Maison individuelle 180 m², Junglinster, Graulinster, Blumenthal, Junglinster",3200.0,Maison individuelle,5.0,180.0,1.0,
323,"Appartement 2 chambres troisième étage, Belair, Luxembourg","€ 2,200/mois",Luxembourg,https://www.immotop.lu/annonces/445723/,Fare Real Estate,"Appartement 2 chambres troisième étage, Belair, Luxembourg",2200.0,Appartement,2.0,97.0,1.0,3
324,"Appartement 1 chambre troisième étage, Merl, Luxembourg","€ 1,700/mois",Luxembourg,https://www.immotop.lu/annonces/481929/,Property Invest Sàrl,"Appartement 1 chambre troisième étage, Merl, Luxembourg",1700.0,Appartement,1.0,60.0,1.0,3
325,"Appartement 1 chambre excellent état, quatrième étage, Limpertsberg, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/477381/,FMI IMMOBILIER,"Appartement 1 chambre excellent état, quatrième étage, Limpertsberg, Luxembourg",2600.0,Appartement,1.0,40.0,,4
326,"Appartement 2 chambres troisième étage, Differdange, Lasauvage, Differdange","€ 1,400/mois",Differdange,https://www.immotop.lu/annonces/252089/,Laforêt Luxembourg,"Appartement 2 chambres troisième étage, Differdange, Lasauvage, Differdange",1400.0,Appartement,2.0,117.0,1.0,3
327,"Appartement 1 chambre quatrième étage, Limpertsberg, Luxembourg","€ 2,100/mois",Luxembourg,https://www.immotop.lu/annonces/82401/,Laforêt Luxembourg,"Appartement 1 chambre quatrième étage, Limpertsberg, Luxembourg",2100.0,Appartement,1.0,78.0,,4
328,"Appartement 1 chambre premier étage, Remich, Remich","€ 1,200/mois",Remich,https://www.immotop.lu/annonces/448853/,Laforêt Luxembourg,"Appartement 1 chambre premier étage, Remich, Remich",1200.0,Appartement,1.0,100.0,1.0,1
329,"Appartement 2 chambres excellent état, deuxième étage, Itzig, Hesperange","€ 1,750/mois",Hesperange,https://www.immotop.lu/annonces/481841/,Alfa Immobilier,"Appartement 2 chambres excellent état, deuxième étage, Itzig, Hesperange",1750.0,Appartement,2.0,90.0,1.0,2
330,"Studio à louer, Schifflange","€ 1,070/mois",Schifflange,https://www.immotop.lu/annonces/481827/,Alfa Immobilier,"Studio à louer, Schifflange",1070.0,Studio,,34.0,,
331,"Appartement 2 chambres excellent état, premier étage, Bergem, Mondercange","€ 1,650/mois",Mondercange,https://www.immotop.lu/annonces/481809/,D&D Immobilier,"Appartement 2 chambres excellent état, premier étage, Bergem, Mondercange",1650.0,Appartement,2.0,90.0,1.0,1
332,"Appartement 1 chambre neuf, rez-de-chaussée, Gare, Luxembourg","€ 1,635/mois",Luxembourg,https://www.immotop.lu/annonces/481799/,Jetset Immo,"Appartement 1 chambre neuf, rez-de-chaussée, Gare, Luxembourg",1635.0,Appartement,1.0,37.0,,T
333,"Duplex à louer, Wiltz","€ 1,200/mois",Wiltz,https://www.immotop.lu/annonces/481745/,livinghome real estate sàrl,"Duplex à louer, Wiltz",1200.0,Duplex,1.0,,1.0,
334,"Appartement 1 chambre troisième étage, Hesperange, Howald, Hesperange","€ 1,500/mois",Hesperange,https://www.immotop.lu/annonces/481705/,D&D Immobilier,"Appartement 1 chambre troisième étage, Hesperange, Howald, Hesperange",1500.0,Appartement,1.0,67.0,1.0,3
335,"Appartement troisième étage, Ahn, Wormeldange","€ 2,200/mois",Wormeldange,https://www.immotop.lu/annonces/363911/,IMMO NATIONAL,"Appartement troisième étage, Ahn, Wormeldange",2200.0,Appartement,,117.0,,3
336,"Appartement 2 chambres premier étage, Tétange, Kayl","€ 1,500/mois",Kayl,https://www.immotop.lu/annonces/481629/,Gentile Immobilière Sàrl,"Appartement 2 chambres premier étage, Tétange, Kayl",1500.0,Appartement,2.0,86.0,1.0,1
337,"Appartement 2 chambres cinquième étage, Limpertsberg, Luxembourg","€ 1,850/mois",Luxembourg,https://www.immotop.lu/annonces/481551/,Glacis-Immo,"Appartement 2 chambres cinquième étage, Limpertsberg, Luxembourg",1850.0,Appartement,2.0,93.0,,5
338,"Appartement 2 chambres deuxième étage, Asselscheuer, Bofferdange, Helmdange, Lorentzweiler","€ 1,800/mois",Lorentzweiler,https://www.immotop.lu/annonces/481547/,L'AGENCE Real Estate,"Appartement 2 chambres deuxième étage, Asselscheuer, Bofferdange, Helmdange, Lorentzweiler",1800.0,Appartement,2.0,100.0,1.0,2
339,"Appartement 1 chambre rez-de-chaussée, Belval, Esch-sur-Alzette","€ 1,400/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/481479/,KIFFER & PARTNERS Sàrl-S,"Appartement 1 chambre rez-de-chaussée, Belval, Esch-sur-Alzette",1400.0,Appartement,1.0,60.0,1.0,T
340,"Appartement 1 chambre premier étage, Differdange, Lasauvage, Differdange","€ 1,150/mois",Differdange,https://www.immotop.lu/annonces/481417/,AD Agence Immobilière,"Appartement 1 chambre premier étage, Differdange, Lasauvage, Differdange",1150.0,Appartement,1.0,53.0,1.0,1
341,"Maison individuelle Rue Jean Schneider, Mamer, Mamer","€ 3,350/mois",Mamer,https://www.immotop.lu/annonces/444291/,RIE SA,"Maison individuelle Rue Jean Schneider, Mamer, Mamer",3350.0,Maison individuelle,3.0,170.0,1.0,
342,"Maison individuelle rue des Muguets, Strassen, Strassen","€ 4,000/mois",Strassen,https://www.immotop.lu/annonces/475385/,RIE SA,"Maison individuelle rue des Muguets, Strassen, Strassen",4000.0,Maison individuelle,4.0,240.0,2.0,
343,"Maison individuelle 230 m², neuve, Ermsdorf, Grosbous, Grosbous","€ 2,600/mois",Grosbous,https://www.immotop.lu/annonces/379879/,RCI – REFFAY Christophe Immobilien,"Maison individuelle 230 m², neuve, Ermsdorf, Grosbous, Grosbous",2600.0,Maison individuelle,4.0,230.0,,
344,"Appartement 2 chambres troisième étage, Reckange-sur-Mess, Reckange-sur-Mess","€ 1,700/mois",Reckange-sur-Mess,https://www.immotop.lu/annonces/468795/,Immobilière Paul Reinig,"Appartement 2 chambres troisième étage, Reckange-sur-Mess, Reckange-sur-Mess",1700.0,Appartement,2.0,92.0,1.0,3
345,"Appartement 2 chambres troisième étage, Leudelange, Leudelange","€ 1,700/mois",Leudelange,https://www.immotop.lu/annonces/468797/,Immobilière Paul Reinig,"Appartement 2 chambres troisième étage, Leudelange, Leudelange",1700.0,Appartement,2.0,92.0,1.0,3
346,"Triplex à louer, Feulen, Niederfeulen","€ 2,200/mois",Feulen,https://www.immotop.lu/annonces/462203/,Immobilière Paul Reinig,"Triplex à louer, Feulen, Niederfeulen",2200.0,Triplex,4.0,161.0,1.0,
347,"Duplex à louer, Ettelbrück","€ 1,800/mois",Ettelbruck,https://www.immotop.lu/annonces/435093/,Immobilière Paul Reinig,"Duplex à louer, Ettelbrück",1800.0,Duplex,2.0,155.0,1.0,
348,"Appartement 2 chambres premier étage, Diekirch, Diekirch","€ 1,550/mois",Diekirch,https://www.immotop.lu/annonces/463355/,Immobilière Paul Reinig,"Appartement 2 chambres premier étage, Diekirch, Diekirch",1550.0,Appartement,2.0,97.0,1.0,1
349,"Appartement 3 chambres rez-de-chaussée, Erpeldange-sur-Sûre, Erpeldange-sur-Sûre","€ 1,600/mois",Erpeldange-sur-Sûre,https://www.immotop.lu/annonces/396077/,Immobilière Paul Reinig,"Appartement 3 chambres rez-de-chaussée, Erpeldange-sur-Sûre, Erpeldange-sur-Sûre",1600.0,Appartement,3.0,126.0,1.0,T
350,"Appartement 2 chambres premier étage, Feulen, Niederfeulen, Feulen","€ 1,600/mois",Feulen,https://www.immotop.lu/annonces/462205/,Immobilière Paul Reinig,"Appartement 2 chambres premier étage, Feulen, Niederfeulen, Feulen",1600.0,Appartement,2.0,113.0,1.0,1
351,"Appartement 3 chambres 120 m², Feulen, Niederfeulen, Feulen","€ 1,700/mois",Feulen,https://www.immotop.lu/annonces/475999/,Immobilière Paul Reinig,"Appartement 3 chambres 120 m², Feulen, Niederfeulen, Feulen",1700.0,Appartement,3.0,120.0,1.0,
352,"Appartement 2 chambres 5 Maison, Reuler, Clervaux","€ 1,050/mois",Clervaux,https://www.immotop.lu/annonces/479525/,IMMO ANSAY,"Appartement 2 chambres 5 Maison, Reuler, Clervaux",1050.0,Appartement,2.0,80.0,,T
353,"Appartement 1 chambre premier étage, Greisch, Simmerfarm, Leesbach, Habscht","€ 1,000/mois",Habscht,https://www.immotop.lu/annonces/469071/,Immo & Co,"Appartement 1 chambre premier étage, Greisch, Simmerfarm, Leesbach, Habscht",1000.0,Appartement,1.0,52.0,,1
354,"Appartement 1 chambre troisième étage, Al-Esch, Esch-sur-Alzette","€ 1,300/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/478689/,ImmoAssur,"Appartement 1 chambre troisième étage, Al-Esch, Esch-sur-Alzette",1300.0,Appartement,1.0,61.0,,3
355,"Appartement 1 chambre 14, route de Luxembourg, Bettembourg, Bettembourg","€ 1,500/mois",Bettembourg,https://www.immotop.lu/annonces/478659/,DAN BECK Immobilière,"Appartement 1 chambre 14, route de Luxembourg, Bettembourg, Bettembourg",1500.0,Appartement,1.0,72.0,,3
356,"Duplex à louer, Grevenmacher","€ 2,250/mois",Grevenmacher,https://www.immotop.lu/annonces/478413/,IMMO NATIONAL,"Duplex à louer, Grevenmacher",2250.0,Duplex,,90.0,,
357,"Appartement 2 chambres premier étage, Hesperange, Howald, Hesperange","€ 2,100/mois",Hesperange,https://www.immotop.lu/annonces/414603/,Move In Immobilier Sarl,"Appartement 2 chambres premier étage, Hesperange, Howald, Hesperange",2100.0,Appartement,2.0,89.0,,1
358,"Appartement 1 chambre rez-de-chaussée, Ville Haute, Luxembourg","€ 1,650/mois",Luxembourg,https://www.immotop.lu/annonces/477725/,Immobelle,"Appartement 1 chambre rez-de-chaussée, Ville Haute, Luxembourg",1650.0,Appartement,1.0,80.0,1.0,T
359,"Appartement 2 chambres 42 rue Sainte Zithe, Gare, Luxembourg","€ 2,300/mois",Luxembourg,https://www.immotop.lu/annonces/477533/,SAVILLS,"Appartement 2 chambres 42 rue Sainte Zithe, Gare, Luxembourg",2300.0,Appartement,2.0,85.0,1.0,3
360,"Duplex à louer, Hobscheid","€ 1,550/mois",Habscht,https://www.immotop.lu/annonces/477445/,Context Immo S.a.r.l.,"Duplex à louer, Hobscheid",1550.0,Duplex,2.0,109.0,1.0,
361,"Maison individuelle 180 m², Belair, Luxembourg","€ 4,300/mois",Luxembourg,https://www.immotop.lu/annonces/477397/,HOUSE BROKERS Real Estate,"Maison individuelle 180 m², Belair, Luxembourg",4300.0,Maison individuelle,4.0,180.0,2.0,
362,"Appartement 1 chambre neuf, deuxième étage, Ville Haute, Luxembourg","€ 2,200/mois",Luxembourg,https://www.immotop.lu/annonces/477387/,A propos Immobilier,"Appartement 1 chambre neuf, deuxième étage, Ville Haute, Luxembourg",2200.0,Appartement,1.0,60.0,1.0,2
363,"Studio à louer, Limpertsberg","€ 2,400/mois",Luxembourg,https://www.immotop.lu/annonces/477337/,FMI IMMOBILIER,"Studio à louer, Limpertsberg",2400.0,Studio,1.0,30.0,,
364,"Studio à louer, Limpertsberg","€ 2,500/mois",Luxembourg,https://www.immotop.lu/annonces/477335/,FMI IMMOBILIER,"Studio à louer, Limpertsberg",2500.0,Studio,1.0,55.0,,
365,"Duplex à louer, Belair","€ 2,100/mois",Luxembourg,https://www.immotop.lu/annonces/477297/,Park Agence,"Duplex à louer, Belair",2100.0,Duplex,2.0,85.0,1.0,
366,"Appartement 1 chambre Batty Weber 4, Differdange, Lasauvage, Differdange","€ 1,300/mois",Differdange,https://www.immotop.lu/annonces/464211/,Parc Immo Gestion,"Appartement 1 chambre Batty Weber 4, Differdange, Lasauvage, Differdange",1300.0,Appartement,1.0,54.0,,3
367,"Appartement 1 chambre premier étage, Differdange, Lasauvage, Differdange","€ 1,100/mois",Differdange,https://www.immotop.lu/annonces/160219/,Parc Immo Gestion,"Appartement 1 chambre premier étage, Differdange, Lasauvage, Differdange",1100.0,Appartement,1.0,,,1
368,"Appartement rez-de-chaussée, Ville Haute, Luxembourg","€ 3,200/mois",Luxembourg,https://www.immotop.lu/annonces/204731/,Parc Immo Gestion,"Appartement rez-de-chaussée, Ville Haute, Luxembourg",3200.0,Appartement,,,,T
369,"Appartement 3 chambres neuf, deuxième étage, Merl, Luxembourg","€ 2,700/mois",Luxembourg,https://www.immotop.lu/annonces/476975/,URBAN HOME S. à r.l.,"Appartement 3 chambres neuf, deuxième étage, Merl, Luxembourg",2700.0,Appartement,3.0,111.0,1.0,2
370,"Appartement 1 chambre premier étage, Schengen, Schengen","€ 1,280/mois",Schengen,https://www.immotop.lu/annonces/476945/,ERLO S.A.,"Appartement 1 chambre premier étage, Schengen, Schengen",1280.0,Appartement,1.0,69.0,1.0,1
371,"Appartement 2 chambres rue de Rolling, Erpeldange, Bous","€ 1,400/mois",Bous,https://www.immotop.lu/annonces/426553/,Schiltz Immo,"Appartement 2 chambres rue de Rolling, Erpeldange, Bous",1400.0,Appartement,2.0,87.0,1.0,1
372,"Appartement 1 chambre neuf, rez-de-chaussée, Steinfort, Steinfort","€ 1,600/mois",Steinfort,https://www.immotop.lu/annonces/476919/,Bureau Immobilier Feltes,"Appartement 1 chambre neuf, rez-de-chaussée, Steinfort, Steinfort",1600.0,Appartement,1.0,57.0,,T
373,"Appartement 2 chambres deuxième étage, Grevenmacher, Grevenmacher","€ 1,600/mois",Grevenmacher,https://www.immotop.lu/annonces/476899/,Abby Toussaint,"Appartement 2 chambres deuxième étage, Grevenmacher, Grevenmacher",1600.0,Appartement,2.0,85.0,1.0,2
374,"Appartement 1 chambre excellent état, quatrième étage, Al-Esch, Esch-sur-Alzette","€ 1,175/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/476865/,Alfa Immobilier,"Appartement 1 chambre excellent état, quatrième étage, Al-Esch, Esch-sur-Alzette",1175.0,Appartement,1.0,35.0,,4
375,"Appartement 1 chambre Rue Marguerite Thomas-Clement, Strassen, Strassen","€ 1,600/mois",Strassen,https://www.immotop.lu/annonces/476863/,Sylvie Becker Agence Immobilière Sàrl,"Appartement 1 chambre Rue Marguerite Thomas-Clement, Strassen, Strassen",1600.0,Appartement,1.0,58.0,,T
376,"Studio à louer, Eich","€ 1,350/mois",Luxembourg,https://www.immotop.lu/annonces/476861/,Sylvie Becker Agence Immobilière Sàrl,"Studio à louer, Eich",1350.0,Studio,1.0,41.0,,
377,"Appartement 2 chambres Rue de Holleroch, Gare, Luxembourg","€ 3,050/mois",Luxembourg,https://www.immotop.lu/annonces/448957/,AGENCE PRINCIPALE BEHROUZ NASSERI,"Appartement 2 chambres Rue de Holleroch, Gare, Luxembourg",3050.0,Appartement,2.0,113.0,1.0,1
378,"Appartement 28 Op der Heed, ID13, 1747 Lëtzebuerg, Luxembourg, Cents, Luxembourg","€ 2,050/mois",Luxembourg,https://www.immotop.lu/annonces/476403/,Blueground,"Appartement 28 Op der Heed, ID13, 1747 Lëtzebuerg, Luxembourg, Cents, Luxembourg",2050.0,Appartement,,30.0,1.0,T
379,"Appartement 3 chambres huitième étage, Rodange, Pétange","€ 2,000/mois",Pétange,https://www.immotop.lu/annonces/473395/,EC Immo,"Appartement 3 chambres huitième étage, Rodange, Pétange",2000.0,Appartement,3.0,150.0,2.0,8
380,"Appartement 3 chambres premier étage, Berchem, Roeser","€ 1,700/mois",Roeser,https://www.immotop.lu/annonces/476353/,Engel & Völkers Luxembourg,"Appartement 3 chambres premier étage, Berchem, Roeser",1700.0,Appartement,3.0,103.0,1.0,1
381,"Appartement 2 chambres deuxième étage, Bonnevoie-Verlorenkost, Luxembourg","€ 1,700/mois",Luxembourg,https://www.immotop.lu/annonces/354799/,MAINSTREET Real Estate,"Appartement 2 chambres deuxième étage, Bonnevoie-Verlorenkost, Luxembourg",1700.0,Appartement,2.0,88.0,1.0,2
382,"Appartement 1 chambre rez-de-chaussée, Leudelange, Leudelange","€ 1,700/mois",Leudelange,https://www.immotop.lu/annonces/476065/,COPA Immo,"Appartement 1 chambre rez-de-chaussée, Leudelange, Leudelange",1700.0,Appartement,1.0,65.0,1.0,T
383,"Appartement 2 chambres 52a rue de la corniche, Itzig, Hesperange","€ 2,400/mois",Hesperange,https://www.immotop.lu/annonces/436227/,Living Form Real Estate,"Appartement 2 chambres 52a rue de la corniche, Itzig, Hesperange",2400.0,Appartement,2.0,125.0,1.0,T
384,"Appartement 2 chambres 16a rue de la Jeuness Sacrifiée, Bascharage, Käerjeng","€ 2,500/mois",Käerjeng,https://www.immotop.lu/annonces/459745/,Living Form Real Estate,"Appartement 2 chambres 16a rue de la Jeuness Sacrifiée, Bascharage, Käerjeng",2500.0,Appartement,2.0,90.0,,T
385,"Appartement 86, rue Charles Darwin, Gasperich, Luxembourg","€ 1,500/mois",Luxembourg,https://www.immotop.lu/annonces/474209/,Living Form Real Estate,"Appartement 86, rue Charles Darwin, Gasperich, Luxembourg",1500.0,Appartement,,31.0,,1
386,"Appartement 2 chambres deuxième étage, Fentange, Hesperange","€ 2,200/mois",Hesperange,https://www.immotop.lu/annonces/162747/,CHERUBIM,"Appartement 2 chambres deuxième étage, Fentange, Hesperange",2200.0,Appartement,2.0,85.0,1.0,2
387,"Appartement rez-de-chaussée, Ville Haute, Luxembourg","€ 1,290/mois",Luxembourg,https://www.immotop.lu/annonces/151841/,CHERUBIM,"Appartement rez-de-chaussée, Ville Haute, Luxembourg",1290.0,Appartement,,25.0,,T
388,"Penthouse rue St Martin, Wasserbillig, Mertert","€ 2,700/mois",Mertert,https://www.immotop.lu/annonces/462015/,Riman Immobilien,"Penthouse rue St Martin, Wasserbillig, Mertert",2700.0,Penthouse,2.0,111.0,1.0,3
389,"Appartement 1 chambre rue jean-pierre brasseur, Belair, Luxembourg","€ 2,200/mois",Luxembourg,https://www.immotop.lu/annonces/385403/,MKA Malou KNAFF Sàrl,"Appartement 1 chambre rue jean-pierre brasseur, Belair, Luxembourg",2200.0,Appartement,1.0,85.0,1.0,4
390,"Appartement 2 chambres bd d'avranches, Gare, Luxembourg","€ 4,500/mois",Luxembourg,https://www.immotop.lu/annonces/9805/,MKA Malou KNAFF Sàrl,"Appartement 2 chambres bd d'avranches, Gare, Luxembourg",4500.0,Appartement,2.0,164.0,2.0,3
391,"Appartement 2 chambres boulevard d'avranches, Ville Haute, Luxembourg","€ 4,500/mois",Luxembourg,https://www.immotop.lu/annonces/13483/,MKA Malou KNAFF Sàrl,"Appartement 2 chambres boulevard d'avranches, Ville Haute, Luxembourg",4500.0,Appartement,2.0,164.0,2.0,4
392,"Appartement 2 chambres rue comte de ferraris, Dommeldange, Luxembourg","€ 2,050/mois",Luxembourg,https://www.immotop.lu/annonces/466157/,MKA Malou KNAFF Sàrl,"Appartement 2 chambres rue comte de ferraris, Dommeldange, Luxembourg",2050.0,Appartement,2.0,110.0,1.0,2
393,"Penthouse rue St Martin, Wasserbillig, Mertert","€ 2,900/mois",Mertert,https://www.immotop.lu/annonces/461983/,Riman Immobilien,"Penthouse rue St Martin, Wasserbillig, Mertert",2900.0,Penthouse,3.0,110.0,2.0,3
394,"Triplex à louer, Niederdonven","€ 1,950/mois",Flaxweiler,https://www.immotop.lu/annonces/212045/,MKA Malou KNAFF Sàrl,"Triplex à louer, Niederdonven",1950.0,Triplex,2.0,90.0,1.0,
395,"Appartement 2 chambres rue d'oetrange, Sandweiler, Sandweiler","€ 2,000/mois",Sandweiler,https://www.immotop.lu/annonces/448201/,MKA Malou KNAFF Sàrl,"Appartement 2 chambres rue d'oetrange, Sandweiler, Sandweiler",2000.0,Appartement,2.0,88.0,1.0,3
396,"Appartement 2 chambres boulevard de la pétrusse, Gare, Luxembourg","€ 1,800/mois",Luxembourg,https://www.immotop.lu/annonces/463319/,MKA Malou KNAFF Sàrl,"Appartement 2 chambres boulevard de la pétrusse, Gare, Luxembourg",1800.0,Appartement,2.0,80.0,1.0,1
397,"Appartement 2 chambres A Romescht, Asselscheuer, Bofferdange, Helmdange, Lorentzweiler","€ 2,050/mois",Lorentzweiler,https://www.immotop.lu/annonces/396647/,MKA Malou KNAFF Sàrl,"Appartement 2 chambres A Romescht, Asselscheuer, Bofferdange, Helmdange, Lorentzweiler",2050.0,Appartement,2.0,87.0,1.0,T
398,"Appartement 1 chambre avenue Guillaume Schneider, Limpertsberg, Luxembourg","€ 1,500/mois",Luxembourg,https://www.immotop.lu/annonces/448989/,MKA Malou KNAFF Sàrl,"Appartement 1 chambre avenue Guillaume Schneider, Limpertsberg, Luxembourg",1500.0,Appartement,1.0,50.0,1.0,3
399,"Appartement 2 chambres rue des Eglantiers, Neudorf-Weimershof, Luxembourg","€ 2,500/mois",Luxembourg,https://www.immotop.lu/annonces/435533/,MKA Malou KNAFF Sàrl,"Appartement 2 chambres rue des Eglantiers, Neudorf-Weimershof, Luxembourg",2500.0,Appartement,2.0,97.0,1.0,T
400,"Appartement 1 chambre route de Luxembourg, Asselscheuer, Bofferdange, Helmdange, Lorentzweiler","€ 1,300/mois",Lorentzweiler,https://www.immotop.lu/annonces/472209/,MKA Malou KNAFF Sàrl,"Appartement 1 chambre route de Luxembourg, Asselscheuer, Bofferdange, Helmdange, Lorentzweiler",1300.0,Appartement,1.0,55.0,1.0,2
401,"Appartement 2 chambres rue St Martin, Wasserbillig, Mertert","€ 1,700/mois",Mertert,https://www.immotop.lu/annonces/462035/,Riman Immobilien,"Appartement 2 chambres rue St Martin, Wasserbillig, Mertert",1700.0,Appartement,2.0,94.0,,1
402,"Appartement 2 chambres rue Théodore Eberhard, Belair, Luxembourg","€ 3,200/mois",Luxembourg,https://www.immotop.lu/annonces/353203/,MKA Malou KNAFF Sàrl,"Appartement 2 chambres rue Théodore Eberhard, Belair, Luxembourg",3200.0,Appartement,2.0,88.0,2.0,2
403,"Appartement 1 chambre route du vin, Schwebsange, Schwebsingen, Schengen","€ 1,250/mois",Schengen,https://www.immotop.lu/annonces/343151/,MKA Malou KNAFF Sàrl,"Appartement 1 chambre route du vin, Schwebsange, Schwebsingen, Schengen",1250.0,Appartement,1.0,69.0,1.0,1
404,"Appartement 2 chambres troisième étage, Belair, Luxembourg","€ 2,700/mois",Luxembourg,https://www.immotop.lu/annonces/476003/,LIVIN REAL ESTATE,"Appartement 2 chambres troisième étage, Belair, Luxembourg",2700.0,Appartement,2.0,109.0,1.0,3
405,"Duplex à louer, Ville Haute","€ 4,500/mois",Luxembourg,https://www.immotop.lu/annonces/400897/,Von Poll Real Estate,"Duplex à louer, Ville Haute",4500.0,Duplex,2.0,117.0,2.0,
406,"Maison individuelle 300 m², Limpertsberg, Luxembourg","€ 5,500/mois",Luxembourg,https://www.immotop.lu/annonces/105777/,Von Poll Real Estate,"Maison individuelle 300 m², Limpertsberg, Luxembourg",5500.0,Maison individuelle,5.0,300.0,3.0,
407,"Appartement 2 chambres premier étage, Limpertsberg, Luxembourg","€ 2,500/mois",Luxembourg,https://www.immotop.lu/annonces/472117/,Von Poll Real Estate,"Appartement 2 chambres premier étage, Limpertsberg, Luxembourg",2500.0,Appartement,2.0,100.0,1.0,1
408,"Appartement 1 chambre rez-de-chaussée, Limpertsberg, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/13797/,Von Poll Real Estate,"Appartement 1 chambre rez-de-chaussée, Limpertsberg, Luxembourg",2600.0,Appartement,1.0,75.0,1.0,T
409,"Appartement 1 chambre excellent état, rez-de-chaussée, Ville Haute, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/400859/,Von Poll Real Estate,"Appartement 1 chambre excellent état, rez-de-chaussée, Ville Haute, Luxembourg",2600.0,Appartement,1.0,56.0,1.0,T
