,Property,Price_Range,Location,Agency,Unit, Unit_Price (euro) ,Rooms,Area (squared meter),Bathrooms,Stage
945,"Appartement 3 chambres quatrième étage, Gasperich, Luxembourg","€ 1,480,000",Luxembourg,New Immo,"Appartement 3 chambres quatrième étage, Gasperich, Luxembourg","1,480,000.00",3,130,1,4
946,"Studio à vendre, Gare","€ 598,607",Luxembourg,New Immo,"Studio à vendre, Gare","598,607.00",1,45,,
947,"Duplex à vendre, Hamm","€ 753,000",Luxembourg,New Immo,"Duplex à vendre, Hamm","753,000.00",2,77,,
948,"Triplex à vendre, Weimerskirch","€ 1,708,247",Luxembourg,New Immo,"Triplex à vendre, Weimerskirch","1,708,247.00",3,158,2,
949,"Penthouse excellent état, 125 m², Eich, Luxembourg","€ 1,450,000",Luxembourg,New Immo,"Penthouse excellent état, 125 m², Eich, Luxembourg","1,450,000.00",3,125,1,3
950,"Duplex à vendre, Cessange","€ 1,398,000",Luxembourg,New Immo,"Duplex à vendre, Cessange","1,398,000.00",3,157,1,
951,"Appartement 2 chambres excellent état, premier étage, Ville Haute, Luxembourg","€ 895,000",Luxembourg,New Immo,"Appartement 2 chambres excellent état, premier étage, Ville Haute, Luxembourg","895,000.00",2,84,1,1
952,"Appartement 2 chambres premier étage, Rollingergrund, Luxembourg","€ 1,195,000",Luxembourg,New Immo,"Appartement 2 chambres premier étage, Rollingergrund, Luxembourg","1,195,000.00",2,103,1,1
953,"Appartement 1 chambre premier étage, Hollerich, Luxembourg","€ 849,000",Luxembourg,New Immo,"Appartement 1 chambre premier étage, Hollerich, Luxembourg","849,000.00",1,65,1,1
954,"Maison individuelle 300 m², Dommeldange, Luxembourg","€ 2,200,000",Luxembourg,New Immo,"Maison individuelle 300 m², Dommeldange, Luxembourg","2,200,000.00",5,300,1,
955,"Maison individuelle 300 m², Ville Haute, Luxembourg","€ 2,200,000",Luxembourg,New Immo,"Maison individuelle 300 m², Ville Haute, Luxembourg","2,200,000.00",5,300,1,
956,"Appartement 1 chambre neuf, premier étage, Merl, Luxembourg","€ 854,018",Luxembourg,New Immo,"Appartement 1 chambre neuf, premier étage, Merl, Luxembourg","854,018.00",1,65,,1
957,"Maison individuelle 450 m², Garnich, Garnich","€ 2,050,000",Garnich,New Immo,"Maison individuelle 450 m², Garnich, Garnich","2,050,000.00",5,450,3,
958,"Maison individuelle Vente, Differdange, Lasauvage, Differdange","€ 1,190,000",Differdange,New Immo,"Maison individuelle Vente, Differdange, Lasauvage, Differdange","1,190,000.00",,,,
959,"Appartement 3 chambres excellent état, deuxième étage, Merl, Luxembourg","€ 1,250,000",Luxembourg,New Immo,"Appartement 3 chambres excellent état, deuxième étage, Merl, Luxembourg","1,250,000.00",3,109,1,2
960,"Appartement neuf, rez-de-chaussée, Strassen, Strassen","€ 565,000",Strassen,New Immo,"Appartement neuf, rez-de-chaussée, Strassen, Strassen","565,000.00",,32,1,T
961,"Appartement 2 chambres neuf, premier étage, Oberanven, Rameldange, Hostert, Niederanven","€ 1,211,946",Niederanven,New Immo,"Appartement 2 chambres neuf, premier étage, Oberanven, Rameldange, Hostert, Niederanven","1,211,946.00",2,92,1,1
962,"Appartement 3 chambres neuf, premier étage, Rollingergrund, Luxembourg","€ 1,196,662",Luxembourg,New Immo,"Appartement 3 chambres neuf, premier étage, Rollingergrund, Luxembourg","1,196,662.00",3,105,1,1
963,"Maison individuelle 150 m², neuve, Cessange, Luxembourg","€ 2,090,000",Luxembourg,New Immo,"Maison individuelle 150 m², neuve, Cessange, Luxembourg","2,090,000.00",3,150,,
964,"Appartement 1 chambre rez-de-chaussée, Steinfort, Steinfort","€ 649,000",Steinfort,New Immo,"Appartement 1 chambre rez-de-chaussée, Steinfort, Steinfort","649,000.00",1,57,1,T
965,"Appartement 2 chambres rez-de-chaussée, Steinfort, Steinfort","€ 840,000",Steinfort,New Immo,"Appartement 2 chambres rez-de-chaussée, Steinfort, Steinfort","840,000.00",2,93,,T
966,"Appartement 3 chambres excellent état, cinquième étage, Al-Esch, Esch-sur-Alzette","€ 870,000",Esch-sur-Alzette,New Immo,"Appartement 3 chambres excellent état, cinquième étage, Al-Esch, Esch-sur-Alzette","870,000.00",3,92,1,5
967,"Appartement 2 chambres deuxième étage, Ville Haute, Luxembourg","€ 1,390,000",Luxembourg,New Immo,"Appartement 2 chambres deuxième étage, Ville Haute, Luxembourg","1,390,000.00",2,90,1,2
968,"Appartement 3 chambres neuf, premier étage, Filsdorf, Dalheim","€ 910,000",Dalheim,New Immo,"Appartement 3 chambres neuf, premier étage, Filsdorf, Dalheim","910,000.00",3,120,,1
969,"Duplex à vendre, Bertrange","€ 880,000",Bertrange,New Immo,"Duplex à vendre, Bertrange","880,000.00",1,84,1,
970,"Maison individuelle 140 m², Hautcharage, Käerjeng","€ 779,000",Käerjeng,LTGroup,"Maison individuelle 140 m², Hautcharage, Käerjeng","779,000.00",4,140,1,
971,"Maison individuelle rue de merl, Merl, Luxembourg","€ 2,080,000",Luxembourg,Venice Consulting SA,"Maison individuelle rue de merl, Merl, Luxembourg","2,080,000.00",4,200,2,
972,"Appartement 1 chambre rue de Merl, Merl, Luxembourg","€ 680,000",Luxembourg,Venice Consulting SA,"Appartement 1 chambre rue de Merl, Merl, Luxembourg","680,000.00",1,70,1,2
973,"Appartement 2 chambres route d'Esch, Gasperich, Luxembourg","€ 1,065,000",Luxembourg,Venice Consulting SA,"Appartement 2 chambres route d'Esch, Gasperich, Luxembourg","1,065,000.00",2,88,1,2
974,"Studio à vendre, Hollerich","€ 620,000",Luxembourg,Venice Consulting SA,"Studio à vendre, Hollerich","620,000.00",,43,1,
975,"Appartement 2 chambres An Ditert, Bertrange, Bertrange",Prix sur demande,Bertrange,Venice Consulting SA,"Appartement 2 chambres An Ditert, Bertrange, Bertrange",,2,78,1,T
976,"Maison jumelée / mitoyenne Trengen Knapp, Oetrange, Contern","€ 1,750,000",Contern,Fleur de Lys Real Estate,"Maison jumelée / mitoyenne Trengen Knapp, Oetrange, Contern","1,750,000.00",3,191,2,
977,"Maison individuelle 165 m², Lorentzweiler, Lorentzweiler","€ 990,000",Lorentzweiler,Immo Corner,"Maison individuelle 165 m², Lorentzweiler, Lorentzweiler","990,000.00",5,165,1,
978,"Penthouse neuf, 109 m², Ville Haute, Luxembourg","€ 2,081,990",Luxembourg,Castel Immobilier,"Penthouse neuf, 109 m², Ville Haute, Luxembourg","2,081,990.00",2,109,,4
979,"Fermette, excellent état, 350 m², Itzig, Hesperange","€ 2,895,000",Hesperange,Weckbecker Agence Immobilière,"Fermette, excellent état, 350 m², Itzig, Hesperange","2,895,000.00",4,350,3,
980,"Maison individuelle 170 m², Mamer, Mamer","€ 1,400,000",Mamer,Weckbecker Agence Immobilière,"Maison individuelle 170 m², Mamer, Mamer","1,400,000.00",5,170,2,
981,"Maison individuelle 222 m², excellent état, Mersch, Mersch","€ 1,680,000",Mersch,Weckbecker Agence Immobilière,"Maison individuelle 222 m², excellent état, Mersch, Mersch","1,680,000.00",3,222,2,
982,"Appartement 3 chambres excellent état, premier étage, Belair, Luxembourg","€ 1,250,000",Luxembourg,Weckbecker Agence Immobilière,"Appartement 3 chambres excellent état, premier étage, Belair, Luxembourg","1,250,000.00",3,106,1,1
983,"Appartement 2 chambres Rue Auguste Charles, Bonnevoie-Verlorenkost, Luxembourg","€ 715,000",Luxembourg,Weckbecker Agence Immobilière,"Appartement 2 chambres Rue Auguste Charles, Bonnevoie-Verlorenkost, Luxembourg","715,000.00",2,74,,3
984,"Appartement 2 chambres deuxième étage, Belair, Luxembourg","€ 930,000",Luxembourg,Weckbecker Agence Immobilière,"Appartement 2 chambres deuxième étage, Belair, Luxembourg","930,000.00",2,80,1,2
985,"Appartement 3 chambres troisième étage, Steinsel, Steinsel","€ 1,230,000",Steinsel,Weckbecker Agence Immobilière,"Appartement 3 chambres troisième étage, Steinsel, Steinsel","1,230,000.00",3,138,1,3
986,"Appartement 2 chambres excellent état, deuxième étage, Hesperange, Howald, Hesperange","€ 875,000",Hesperange,Weckbecker Agence Immobilière,"Appartement 2 chambres excellent état, deuxième étage, Hesperange, Howald, Hesperange","875,000.00",2,87,,2
987,"Appartement 2 chambres rez-de-chaussée, Bertrange, Bertrange","€ 950,000",Bertrange,Weckbecker Agence Immobilière,"Appartement 2 chambres rez-de-chaussée, Bertrange, Bertrange","950,000.00",2,94,1,T
988,"Maison individuelle 200 m², Bonnevoie-Verlorenkost, Luxembourg",Prix sur demande,Luxembourg,Weckbecker Agence Immobilière,"Maison individuelle 200 m², Bonnevoie-Verlorenkost, Luxembourg",,4,200,1,
989,"Appartement 1 chambre 95 rue zenon bernard, Brill, Esch-sur-Alzette","€ 370,000",Esch-sur-Alzette,OPEN THE DOOR,"Appartement 1 chambre 95 rue zenon bernard, Brill, Esch-sur-Alzette","370,000.00",1,47,1,3
990,"Appartement 1 chambre deuxième étage, Pétange, Pétange","€ 465,000",Pétange,Mira Promotions s.à r.l.,"Appartement 1 chambre deuxième étage, Pétange, Pétange","465,000.00",1,47,1,2
991,"Appartement 2 chambres rez-de-chaussée, Remich, Remich","€ 1,380,000",Remich,IMMOBILIÈRE BIEWER & SPAUTZ S.À R.L.,"Appartement 2 chambres rez-de-chaussée, Remich, Remich","1,380,000.00",2,145,1,T
992,"Appartement 1 chambre deuxième étage, Mondorf-les-Bains, Mondorf-les-Bains","€ 660,000",Mondorf-les-Bains,IMMOBILIÈRE BIEWER & SPAUTZ S.À R.L.,"Appartement 1 chambre deuxième étage, Mondorf-les-Bains, Mondorf-les-Bains","660,000.00",1,56,,2
993,"Triplex à vendre, Dudelange","€ 1,050,000",Dudelange,IMMOBILIÈRE BIEWER & SPAUTZ S.À R.L.,"Triplex à vendre, Dudelange","1,050,000.00",3,170,1,
994,"Maison individuelle 110 m², Bech, Bech","€ 947,000",Bech,IMMOBILIÈRE BIEWER & SPAUTZ S.À R.L.,"Maison individuelle 110 m², Bech, Bech","947,000.00",3,110,2,
995,"Maison individuelle 150 m², Breidweiler, Consdorf","€ 1,340,000",Consdorf,IMMOBILIÈRE BIEWER & SPAUTZ S.À R.L.,"Maison individuelle 150 m², Breidweiler, Consdorf","1,340,000.00",4,150,1,
996,"Appartement 2 chambres premier étage, Berschbach, Rollingen, Mersch","€ 599,000",Mersch,IMMOBILIÈRE BIEWER & SPAUTZ S.À R.L.,"Appartement 2 chambres premier étage, Berschbach, Rollingen, Mersch","599,000.00",2,76,1,1
997,"Maison individuelle 135 m², Ville Haute, Luxembourg","€ 1,390,000",Luxembourg,IMMOBILIÈRE BIEWER & SPAUTZ S.À R.L.,"Maison individuelle 135 m², Ville Haute, Luxembourg","1,390,000.00",4,135,,
998,"Appartement 2 chambres neuf, deuxième étage, Rodange, Pétange","€ 685,000",Pétange,Accord Immobilière SA,"Appartement 2 chambres neuf, deuxième étage, Rodange, Pétange","685,000.00",2,86,1,2
999,"Maison jumelée / mitoyenne 212 m², neuve, Pétange, Pétange","€ 1,400,000",Pétange,Accord Immobilière SA,"Maison jumelée / mitoyenne 212 m², neuve, Pétange, Pétange","1,400,000.00",3,212,2,
1000,"Appartement 2 chambres neuf, troisième étage, Al-Esch, Esch-sur-Alzette","€ 890,000",Esch-sur-Alzette,Accord Immobilière SA,"Appartement 2 chambres neuf, troisième étage, Al-Esch, Esch-sur-Alzette","890,000.00",2,149,,3
1001,"Appartement 2 chambres neuf, deuxième étage, Cents, Luxembourg","€ 1,278,000",Luxembourg,Accord Immobilière SA,"Appartement 2 chambres neuf, deuxième étage, Cents, Luxembourg","1,278,000.00",2,89,1,2
1002,"Appartement 2 chambres neuf, deuxième étage, Cents, Luxembourg","€ 1,278,000",Luxembourg,Accord Immobilière SA,"Appartement 2 chambres neuf, deuxième étage, Cents, Luxembourg","1,278,000.00",2,89,1,2
1003,"Maison jumelée / mitoyenne 200 m², Oberkorn, Differdange","€ 1,350,000",Differdange,LINQ Immobilier,"Maison jumelée / mitoyenne 200 m², Oberkorn, Differdange","1,350,000.00",5,200,3,
1004,"Maison individuelle 236 m², Mamer, Mamer","€ 1,585,000",Mamer,LA immo Sàrl,"Maison individuelle 236 m², Mamer, Mamer","1,585,000.00",4,236,1,
1005,"Appartement 2 chambres premier étage, Mamer, Mamer","€ 749,000",Mamer,RE/MAX SWEET HOME,"Appartement 2 chambres premier étage, Mamer, Mamer","749,000.00",2,106,1,1
1006,"Maison individuelle 80 m², excellent état, Al-Esch, Esch-sur-Alzette","€ 725,000",Esch-sur-Alzette,RE/MAX SWEET HOME,"Maison individuelle 80 m², excellent état, Al-Esch, Esch-sur-Alzette","725,000.00",3,80,1,
1007,"Maison individuelle Luxembourg / Center / Bertrange / Bertrange, Bertrange, Bertrange","€ 1,915,000",Bertrange,Nextimmo,"Maison individuelle Luxembourg / Center / Bertrange / Bertrange, Bertrange, Bertrange","1,915,000.00",3,205,2,
1008,"Maison individuelle 13 Fond Saint-Martin, Weimerskirch, Luxembourg","€ 2,900,000",Luxembourg,Nextimmo,"Maison individuelle 13 Fond Saint-Martin, Weimerskirch, Luxembourg","2,900,000.00",3,300,3,
1009,"Maison individuelle 2 Keiffeschgaessel, Grevenmacher, Grevenmacher","€ 350,000",Grevenmacher,Nextimmo,"Maison individuelle 2 Keiffeschgaessel, Grevenmacher, Grevenmacher","350,000.00",2,111,2,
1010,"Maison individuelle 68 Rue de Limpach, Mondercange, Mondercange","€ 1,580,000",Mondercange,Nextimmo,"Maison individuelle 68 Rue de Limpach, Mondercange, Mondercange","1,580,000.00",4,192,2,
1011,"Duplex à vendre, Soleuvre","€ 520,000",Sanem,Nextimmo,"Duplex à vendre, Soleuvre","520,000.00",2,64,1,
1012,"Appartement 3 chambres 41 rue Prince Henri 4579 Soleuvre - Luxembourg, Oberkorn, Differdange","€ 799,000",Differdange,Nextimmo,"Appartement 3 chambres 41 rue Prince Henri 4579 Soleuvre - Luxembourg, Oberkorn, Differdange","799,000.00",3,101,1,T
1013,"Maison individuelle 18 rue du Parc, Pétange, Pétange","€ 948,000",Pétange,Nextimmo,"Maison individuelle 18 rue du Parc, Pétange, Pétange","948,000.00",5,150,2,
1014,"Maison individuelle 180 m², Ehlerange, Sanem","€ 1,080,000",Sanem,Nextimmo,"Maison individuelle 180 m², Ehlerange, Sanem","1,080,000.00",5,180,2,
1015,"Appartement 1 chambre rez-de-chaussée, Pétange, Pétange","€ 445,000",Pétange,Nextimmo,"Appartement 1 chambre rez-de-chaussée, Pétange, Pétange","445,000.00",1,42,1,T
1016,"Duplex à vendre, Al-Esch","€ 680,000",Esch-sur-Alzette,Immo Mony,"Duplex à vendre, Al-Esch","680,000.00",2,117,1,
1017,"Appartement 1 chambre troisième étage, Brill, Esch-sur-Alzette","€ 369,000",Esch-sur-Alzette,Nextimmo,"Appartement 1 chambre troisième étage, Brill, Esch-sur-Alzette","369,000.00",1,47,,3
1018,"Appartement 2 chambres cinquième étage, Differdange, Lasauvage, Differdange","€ 545,000",Differdange,Nextimmo,"Appartement 2 chambres cinquième étage, Differdange, Lasauvage, Differdange","545,000.00",2,76,1,5
1019,"Villa indépendante 340 m², Berchem, Roeser","€ 3,290,000",Roeser,Nextimmo,"Villa indépendante 340 m², Berchem, Roeser","3,290,000.00",3,340,3,
1020,"Penthouse 250 m² avec terrasse, Kirchberg, Luxembourg","€ 3,350,000",Luxembourg,Nextimmo,"Penthouse 250 m² avec terrasse, Kirchberg, Luxembourg","3,350,000.00",3,250,2,4
1021,"Maison individuelle 230 m², Bettembourg, Bettembourg","€ 1,390,000",Bettembourg,Nextimmo,"Maison individuelle 230 m², Bettembourg, Bettembourg","1,390,000.00",5,230,1,
1022,"Maison individuelle 190 m², Wobrecken, Esch-sur-Alzette","€ 900,000",Esch-sur-Alzette,Nextimmo,"Maison individuelle 190 m², Wobrecken, Esch-sur-Alzette","900,000.00",,190,,
1023,"Appartement 2 chambres 105 m², Beggen, Luxembourg","€ 1,080,000",Luxembourg,Nextimmo,"Appartement 2 chambres 105 m², Beggen, Luxembourg","1,080,000.00",2,105,1,
1024,"Appartement 2 chambres deuxième étage, Bonnevoie-Verlorenkost, Luxembourg","€ 990,000",Luxembourg,Nextimmo,"Appartement 2 chambres deuxième étage, Bonnevoie-Verlorenkost, Luxembourg","990,000.00",2,84,,2
1025,"Villa indépendante 268 m², Schouweiler, Dippach","€ 2,450,000",Dippach,Nextimmo,"Villa indépendante 268 m², Schouweiler, Dippach","2,450,000.00",5,268,2,
1026,"Maison jumelée / mitoyenne 195 m², Kayl, Kayl","€ 1,580,000",Kayl,LAFORÊT BASCHARAGE,"Maison jumelée / mitoyenne 195 m², Kayl, Kayl","1,580,000.00",5,195,3,
1027,"Duplex à vendre, Colmar-Berg","€ 1,200,000",Colmar-Berg,Immo Partner,"Duplex à vendre, Colmar-Berg","1,200,000.00",3,175,2,
1028,"Maison individuelle 50, rue d'Asselborn, Troisvierges, Troisvierges","€ 650,000",Troisvierges,Immo Partner,"Maison individuelle 50, rue d'Asselborn, Troisvierges, Troisvierges","650,000.00",5,162,2,
1029,"Appartement 2 chambres rue Chingiz T Aitmatov, Dommeldange, Luxembourg","€ 998,000",Luxembourg,MABRO,"Appartement 2 chambres rue Chingiz T Aitmatov, Dommeldange, Luxembourg","998,000.00",2,89,,1
1030,"Maison individuelle 180 m², Strassen, Strassen","€ 1,780,000",Strassen,MABRO,"Maison individuelle 180 m², Strassen, Strassen","1,780,000.00",4,180,1,
1031,"Duplex à vendre, Hesperange, Howald","€ 1,850,000",Hesperange,MABRO,"Duplex à vendre, Hesperange, Howald","1,850,000.00",4,237,1,
1032,"Appartement 2 chambres quatrième étage, Bertrange, Bertrange","€ 950,000",Bertrange,MABRO,"Appartement 2 chambres quatrième étage, Bertrange, Bertrange","950,000.00",2,90,1,4
1033,"Appartement 3 chambres deuxième étage, Gare, Luxembourg","€ 1,190,000",Luxembourg,MABRO,"Appartement 3 chambres deuxième étage, Gare, Luxembourg","1,190,000.00",3,102,1,2
1034,"Duplex à vendre, Bertrange","€ 1,040,000",Bertrange,MABRO,"Duplex à vendre, Bertrange","1,040,000.00",2,130,1,
1035,"Maison individuelle 180 m², Mamer, Mamer","€ 1,545,000",Mamer,MABRO,"Maison individuelle 180 m², Mamer, Mamer","1,545,000.00",4,180,,
1036,"Appartement 1 chambre neuf, cinquième étage, Gasperich, Luxembourg","€ 795,655",Luxembourg,IMPAKT S.A.,"Appartement 1 chambre neuf, cinquième étage, Gasperich, Luxembourg","795,655.00",1,52,,5
1037,"Studio à vendre, Gasperich","€ 680,000",Luxembourg,IMPAKT S.A.,"Studio à vendre, Gasperich","680,000.00",,31,1,
1038,"Maison individuelle 188 m², Troisvierges, Troisvierges","€ 750,000",Troisvierges,Immo Partner,"Maison individuelle 188 m², Troisvierges, Troisvierges","750,000.00",3,188,1,
1039,"Maison individuelle 155 m², Dudelange, Dudelange","€ 1,690,000",Dudelange,Immo Partner,"Maison individuelle 155 m², Dudelange, Dudelange","1,690,000.00",3,155,2,
1040,"Maison individuelle 270 m², Asselborn, Wincrange","€ 880,000",Wincrange,Immo Partner,"Maison individuelle 270 m², Asselborn, Wincrange","880,000.00",3,270,1,
1041,"Maison individuelle 220 m², Gilsdorf, Bettendorf","€ 1,169,500",Bettendorf,Immo Partner,"Maison individuelle 220 m², Gilsdorf, Bettendorf","1,169,500.00",5,220,2,
1042,Immeuble en Vente,"€ 1,090,000",Wincrange,Immo Partner,Immeuble en Vente,"1,090,000.00",,500,3,T
1043,"Appartement 2 chambres premier étage, Bettembourg, Bettembourg","€ 629,000",Bettembourg,HER-Immo,"Appartement 2 chambres premier étage, Bettembourg, Bettembourg","629,000.00",2,78,1,1
1044,"Studio à vendre, Ville Haute","€ 600,000",Luxembourg,IMPAKT S.A.,"Studio à vendre, Ville Haute","600,000.00",1,32,3,
1045,"Maison individuelle 180 m², Kayl, Kayl","€ 1,249,000",Kayl,HER-Immo,"Maison individuelle 180 m², Kayl, Kayl","1,249,000.00",3,180,1,
1046,"Appartement 2 chambres deuxième étage, Stadtbredimus, Stadtbredimus","€ 690,000",Stadtbredimus,HER-Immo,"Appartement 2 chambres deuxième étage, Stadtbredimus, Stadtbredimus","690,000.00",2,93,1,2
