,Property,Price_Range,Location,Link,Agency,Unit,Unit_Price_euro,Unit_Type,Rooms,Area_sqm,Bathrooms,Stage
2289,"Appartement 2 chambres rue de Reckenthal, Strassen, Strassen","€ 729,000",Strassen,https://www.immotop.lu/annonces/317015/,EVA IMMO S.A,"Appartement 2 chambres rue de Reckenthal, Strassen, Strassen",729000.0,Appartement,2.0,73.0,1.0,1
2290,"Maison individuelle rue Klensch, Bettembourg, Bettembourg","€ 1,050,000",Bettembourg,https://www.immotop.lu/annonces/275855/,EVA IMMO S.A,"Maison individuelle rue Klensch, Bettembourg, Bettembourg",1050000.0,Maison individuelle,4.0,130.0,1.0,
2291,"Appartement 3 chambres excellent état, premier étage, Schifflange, Schifflange","€ 1,175,000",Schifflange,https://www.immotop.lu/annonces/431375/,EVA IMMO S.A,"Appartement 3 chambres excellent état, premier étage, Schifflange, Schifflange",1175000.0,Appartement,3.0,116.0,2.0,1
2292,"Appartement 3 chambres rez-de-chaussée, Sanem, Sanem","€ 795,000",Sanem,https://www.immotop.lu/annonces/519575/,EVA IMMO S.A,"Appartement 3 chambres rez-de-chaussée, Sanem, Sanem",795000.0,Appartement,3.0,98.0,2.0,T
2293,"Appartement 2 chambres premier étage, Rodange, Pétange","€ 630,000",Pétange,https://www.immotop.lu/annonces/285279/,EVA IMMO S.A,"Appartement 2 chambres premier étage, Rodange, Pétange",630000.0,Appartement,2.0,84.0,1.0,1
2294,"Maison individuelle 140 m², Hautcharage, Käerjeng","€ 779,000",Käerjeng,https://www.immotop.lu/annonces/166609/,LTGroup,"Maison individuelle 140 m², Hautcharage, Käerjeng",779000.0,Maison individuelle,4.0,140.0,1.0,
2295,"Appartement 4 chambres Rue Michel Rodange, Sandweiler, Sandweiler","€ 1,480,000",Sandweiler,https://www.immotop.lu/annonces/272689/,real immo,"Appartement 4 chambres Rue Michel Rodange, Sandweiler, Sandweiler",1480000.0,Appartement,4.0,152.0,2.0,1
2296,"Appartement 2 chambres 98 rue de l'égalité, Bonnevoie-Verlorenkost, Luxembourg","€ 895,000",Luxembourg,https://www.immotop.lu/annonces/524325/,HFF IMMOBILIER,"Appartement 2 chambres 98 rue de l'égalité, Bonnevoie-Verlorenkost, Luxembourg",895000.0,Appartement,2.0,90.0,,4
2297,"Maison individuelle 203 m², Niederkorn, Differdange","€ 725,000",Differdange,https://www.immotop.lu/annonces/437611/,VLK IMMOBILIERE,"Maison individuelle 203 m², Niederkorn, Differdange",725000.0,Maison individuelle,3.0,203.0,,
2298,"Appartement 2 chambres rez-de-chaussée, Bereldange, Walferdange","€ 679,000",Walferdange,https://www.immotop.lu/annonces/489085/,D2 Immo,"Appartement 2 chambres rez-de-chaussée, Bereldange, Walferdange",679000.0,Appartement,2.0,82.0,1.0,T
2299,"Appartement 3 chambres neuf, rez-de-chaussée, Differdange, Lasauvage, Differdange","€ 599,000",Differdange,https://www.immotop.lu/annonces/150183/,RE/MAX Alliance,"Appartement 3 chambres neuf, rez-de-chaussée, Differdange, Lasauvage, Differdange",599000.0,Appartement,3.0,77.0,1.0,T
2300,"Maison individuelle 235 m², excellent état, Niederkorn, Differdange","€ 995,000",Differdange,https://www.immotop.lu/annonces/298395/,RE/MAX Alliance,"Maison individuelle 235 m², excellent état, Niederkorn, Differdange",995000.0,Maison individuelle,4.0,235.0,,
2301,"Appartement 2 chambres excellent état, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 529,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/251941/,RE/MAX Alliance,"Appartement 2 chambres excellent état, rez-de-chaussée, Al-Esch, Esch-sur-Alzette",529000.0,Appartement,2.0,60.0,,T
2302,"Appartement 2 chambres quatrième étage, Differdange, Lasauvage, Differdange","€ 345,000",Differdange,https://www.immotop.lu/annonces/204363/,RE/MAX Alliance,"Appartement 2 chambres quatrième étage, Differdange, Lasauvage, Differdange",345000.0,Appartement,2.0,46.0,,4
2303,"Maison individuelle Des Mines, Oberkorn, Differdange","€ 870,000",Differdange,https://www.immotop.lu/annonces/393597/,Immobilière Romain Thill Sàrl,"Maison individuelle Des Mines, Oberkorn, Differdange",870000.0,Maison individuelle,4.0,160.0,,
2304,"Appartement 2 chambres troisième étage, Gilsdorf, Bettendorf","€ 469,000",Bettendorf,https://www.immotop.lu/annonces/350781/,RE/MAX SWEET HOME,"Appartement 2 chambres troisième étage, Gilsdorf, Bettendorf",469000.0,Appartement,2.0,79.0,1.0,3
2305,"Appartement 2 chambres premier étage, Gasperich, Luxembourg","€ 1,190,000",Luxembourg,https://www.immotop.lu/annonces/49273/,RE/MAX SWEET HOME,"Appartement 2 chambres premier étage, Gasperich, Luxembourg",1190000.0,Appartement,2.0,87.0,1.0,1
2306,"Appartement 1 chambre route D' Eppeldorff, Beaufort, Beaufort","€ 643,653",Beaufort,https://www.immotop.lu/annonces/474275/,Ultimo Immo,"Appartement 1 chambre route D' Eppeldorff, Beaufort, Beaufort",643653.0,Appartement,1.0,68.0,1.0,T
2307,"Appartement 1 chambre rez-de-chaussée, Beaufort, Beaufort","€ 543,653",Beaufort,https://www.immotop.lu/annonces/474271/,Ultimo Immo,"Appartement 1 chambre rez-de-chaussée, Beaufort, Beaufort",543653.0,Appartement,1.0,68.0,1.0,T
2308,"Maison individuelle 145 m², Rumelange, Rumelange","€ 950,000",Rumelange,https://www.immotop.lu/annonces/523245/,RE/MAX Immo Specialists,"Maison individuelle 145 m², Rumelange, Rumelange",950000.0,Maison individuelle,4.0,145.0,1.0,
2309,"Maison individuelle 232 m², Medernach, Vallée de l'Ernz","€ 1,370,000",Vallée de l'Ernz,https://www.immotop.lu/annonces/523221/,BK-IMMO Sàrl,"Maison individuelle 232 m², Medernach, Vallée de l'Ernz",1370000.0,Maison individuelle,5.0,232.0,1.0,
2310,"Maison individuelle 200 m², Syren, Weiler-la-Tour","€ 1,350,000",Weiler-la-Tour,https://www.immotop.lu/annonces/477265/,BELARDIMMO,"Maison individuelle 200 m², Syren, Weiler-la-Tour",1350000.0,Maison individuelle,3.0,200.0,1.0,
2311,Appartements dans programme neuf à Mertert,"€ 675,900 - € 909,715",Mertert,https://www.immotop.lu/annonces/151837/104351/,BPI,"Appartement 2 chambres neuf, rez-de-chaussée, Mertert, Mertert",675900.0,Appartement,2.0,78.0,,T
2312,Appartements dans programme neuf à Mertert,"€ 675,900 - € 909,715",Mertert,https://www.immotop.lu/annonces/151837/125597/,BPI,"Appartement 2 chambres neuf, rez-de-chaussée, Mertert, Mertert",736140.0,Appartement,2.0,76.0,,T
2313,Appartements dans programme neuf à Mertert,"€ 675,900 - € 909,715",Mertert,https://www.immotop.lu/annonces/151837/60785/,BPI,"Appartement 3 chambres neuf, rez-de-chaussée, Mertert, Mertert",785177.0,Appartement,3.0,102.0,,1
2314,Appartements dans programme neuf à Mertert,"€ 675,900 - € 909,715",Mertert,https://www.immotop.lu/annonces/151837/60759/,BPI,"Appartement 3 chambres neuf, rez-de-chaussée, Mertert, Mertert",804210.0,Appartement,3.0,100.0,,3
2315,Appartements dans programme neuf à Mertert,"€ 675,900 - € 909,715",Mertert,https://www.immotop.lu/annonces/151837/60795/,BPI,"Appartement 3 chambres neuf, rez-de-chaussée, Mertert, Mertert",828759.0,Appartement,3.0,106.0,,4
2316,Appartements dans programme neuf à Mertert,"€ 675,900 - € 909,715",Mertert,https://www.immotop.lu/annonces/151837/60717/,BPI,"Appartement 3 chambres neuf, rez-de-chaussée, Mertert, Mertert",835898.0,Appartement,3.0,102.0,2.0,1
2317,Appartements dans programme neuf à Mertert,"€ 675,900 - € 909,715",Mertert,https://www.immotop.lu/annonces/151837/60745/,BPI,"Appartement 2 chambres neuf, rez-de-chaussée, Mertert, Mertert",909715.0,Appartement,2.0,94.0,,3
2318,"Appartement 3 chambres neuf, premier étage, Mertert, Mertert","€ 835,898",Mertert,https://www.immotop.lu/annonces/197207/,BPI,"Appartement 3 chambres neuf, premier étage, Mertert, Mertert",835898.0,Appartement,3.0,102.0,2.0,1
2319,"Appartement 3 chambres neuf, troisième étage, Mertert, Mertert","€ 804,210",Mertert,https://www.immotop.lu/annonces/196237/,BPI,"Appartement 3 chambres neuf, troisième étage, Mertert, Mertert",804210.0,Appartement,3.0,100.0,,3
2320,"Appartement 2 chambres neuf, deuxième étage, Rollingergrund, Luxembourg","€ 923,499",Luxembourg,https://www.immotop.lu/annonces/194767/,BPI,"Appartement 2 chambres neuf, deuxième étage, Rollingergrund, Luxembourg",923499.0,Appartement,2.0,77.0,,2
2321,"Appartement 3 chambres neuf, premier étage, Rollingergrund, Luxembourg","€ 1,212,905",Luxembourg,https://www.immotop.lu/annonces/194501/,BPI,"Appartement 3 chambres neuf, premier étage, Rollingergrund, Luxembourg",1212905.0,Appartement,3.0,97.0,,1
2322,"Appartement 3 chambres deuxième étage, Differdange, Lasauvage, Differdange","€ 1,150,000",Differdange,https://www.immotop.lu/annonces/517489/,Tennina Immobilière,"Appartement 3 chambres deuxième étage, Differdange, Lasauvage, Differdange",1150000.0,Appartement,3.0,205.0,2.0,2
2323,"Appartement 2 chambres 7 Rue Pierre Kersch, Grenz, Esch-sur-Alzette","€ 649,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/499161/,MP Partners SARL,"Appartement 2 chambres 7 Rue Pierre Kersch, Grenz, Esch-sur-Alzette",649000.0,Appartement,2.0,72.0,1.0,2
2324,"Appartement 2 chambres premier étage, Medingen, Moutfort, Contern","€ 798,000",Contern,https://www.immotop.lu/annonces/486447/,Mamo Immo,"Appartement 2 chambres premier étage, Medingen, Moutfort, Contern",798000.0,Appartement,2.0,88.0,1.0,1
2325,"Maison individuelle 150 m², Schifflange, Schifflange","€ 795,000",Schifflange,https://www.immotop.lu/annonces/517071/,Mamo Immo,"Maison individuelle 150 m², Schifflange, Schifflange",795000.0,Maison individuelle,5.0,150.0,,
2326,"Appartement 2 chambres rez-de-chaussée, Tétange, Kayl","€ 545,000",Kayl,https://www.immotop.lu/annonces/522951/,La Villette,"Appartement 2 chambres rez-de-chaussée, Tétange, Kayl",545000.0,Appartement,2.0,70.0,,T
2327,"Appartement 1 chambre troisième étage, Al-Esch, Esch-sur-Alzette","€ 530,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/68113/,A-Z Immobilière,"Appartement 1 chambre troisième étage, Al-Esch, Esch-sur-Alzette",530000.0,Appartement,1.0,66.0,1.0,3
2328,"Maison individuelle 450 m², à rénover, Oberpallen, Beckerich","€ 600,000",Beckerich,https://www.immotop.lu/annonces/317101/,Immobilière Number One,"Maison individuelle 450 m², à rénover, Oberpallen, Beckerich",600000.0,Maison individuelle,5.0,450.0,2.0,
2329,"Maison jumelée / mitoyenne 180 m², Eischen, Gaichel, Habscht","€ 990,000",Habscht,https://www.immotop.lu/annonces/459525/,K-Lux Promotion,"Maison jumelée / mitoyenne 180 m², Eischen, Gaichel, Habscht",990000.0,Maison jumelée / mitoyenne,4.0,180.0,2.0,
2330,"Maison individuelle 27, avenue d'oberkorn, Differdange, Lasauvage, Differdange","€ 699,000",Differdange,https://www.immotop.lu/annonces/516193/,K-Lux Promotion,"Maison individuelle 27, avenue d'oberkorn, Differdange, Lasauvage, Differdange",699000.0,Maison individuelle,5.0,180.0,3.0,
2331,"Penthouse rue du Kiem, Strassen, Strassen","€ 985,000",Strassen,https://www.immotop.lu/annonces/395693/,MKA Malou KNAFF Sàrl,"Penthouse rue du Kiem, Strassen, Strassen",985000.0,Penthouse,2.0,87.0,1.0,4
2332,"Appartement 3 chambres boulevard G -D Joséphine Charlotte, Belair, Luxembourg","€ 1,950,000",Luxembourg,https://www.immotop.lu/annonces/13571/,MKA Malou KNAFF Sàrl,"Appartement 3 chambres boulevard G -D Joséphine Charlotte, Belair, Luxembourg",1950000.0,Appartement,3.0,132.0,2.0,1
2333,"Appartement 2 chambres neuf, premier étage, Belair, Luxembourg","€ 1,105,389",Luxembourg,https://www.immotop.lu/annonces/194009/,Akkurat Immo,"Appartement 2 chambres neuf, premier étage, Belair, Luxembourg",1105389.0,Appartement,2.0,78.0,,1
2334,"Studio à vendre, Belair","€ 709,387",Luxembourg,https://www.immotop.lu/annonces/198065/,Akkurat Immo,"Studio à vendre, Belair",709387.0,Studio,,40.0,,
2335,"Maison individuelle 142 m², Stegen, Vallée de l'Ernz","€ 1,330,099",Vallée de l'Ernz,https://www.immotop.lu/annonces/380147/,Akkurat Immo,"Maison individuelle 142 m², Stegen, Vallée de l'Ernz",1330099.0,Maison individuelle,5.0,142.0,2.0,
2336,"Maison individuelle 178 m², Garnich, Garnich","€ 900,000",Garnich,https://www.immotop.lu/annonces/244995/,BLImmo,"Maison individuelle 178 m², Garnich, Garnich",900000.0,Maison individuelle,4.0,178.0,3.0,
2337,"Appartement 1 chambre troisième étage, Differdange, Lasauvage, Differdange","€ 465,000",Differdange,https://www.immotop.lu/annonces/257427/,BLImmo,"Appartement 1 chambre troisième étage, Differdange, Lasauvage, Differdange",465000.0,Appartement,1.0,52.0,1.0,3
2338,"Maison individuelle 345 m², excellent état, Belvaux, Sanem","€ 1,849,000",Sanem,https://www.immotop.lu/annonces/502315/,COLLINI WELTER Immobilière S.à.r.l.,"Maison individuelle 345 m², excellent état, Belvaux, Sanem",1849000.0,Maison individuelle,5.0,345.0,2.0,
2339,Magasins - locaux commerciaux et Penthouses dans programme neuf à Differdange,"€ 716,091 - € 966,028",Differdange,https://www.immotop.lu/annonces/160187/64957/,COLLINI WELTER Immobilière S.à.r.l.,Bureau - Cabinet en Vente,716091.0,Bureau - Cabinet,,177.0,,T
2340,Magasins - locaux commerciaux et Penthouses dans programme neuf à Differdange,"€ 716,091 - € 966,028",Differdange,https://www.immotop.lu/annonces/160187/123051/,COLLINI WELTER Immobilière S.à.r.l.,"Penthouse neuf, 139 m², Differdange, Lasauvage, Differdange",850000.0,Penthouse,2.0,139.0,1.0,5
2341,Magasins - locaux commerciaux et Penthouses dans programme neuf à Differdange,"€ 716,091 - € 966,028",Differdange,https://www.immotop.lu/annonces/160187/64951/,COLLINI WELTER Immobilière S.à.r.l.,Local commercial en Vente,853289.0,Local commercial,,195.0,,T
2342,Magasins - locaux commerciaux et Penthouses dans programme neuf à Differdange,"€ 716,091 - € 966,028",Differdange,https://www.immotop.lu/annonces/160187/169385/,COLLINI WELTER Immobilière S.à.r.l.,Local commercial en Vente,966028.0,Local commercial,,298.0,,T
2343,Immeuble en Vente,"€ 2,075,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/160173/,COLLINI WELTER Immobilière S.à.r.l.,Immeuble en Vente,2075000.0,Immeuble,,562.0,2.0,T
2344,"Duplex à vendre, Dudelange","€ 645,000",Dudelange,https://www.immotop.lu/annonces/369427/,COLLINI WELTER Immobilière S.à.r.l.,"Duplex à vendre, Dudelange",645000.0,Duplex,2.0,89.0,1.0,
2345,"Duplex à vendre, Rodange","€ 775,000",Pétange,https://www.immotop.lu/annonces/430067/,COLLINI WELTER Immobilière S.à.r.l.,"Duplex à vendre, Rodange",775000.0,Duplex,3.0,153.0,1.0,
2346,"Penthouse neuf, 139 m², Differdange, Lasauvage, Differdange","€ 850,000",Differdange,https://www.immotop.lu/annonces/364987/,COLLINI WELTER Immobilière S.à.r.l.,"Penthouse neuf, 139 m², Differdange, Lasauvage, Differdange",850000.0,Penthouse,2.0,139.0,1.0,5
2347,"Maison individuelle 145 m², excellent état, Al-Esch, Esch-sur-Alzette","€ 750,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/499133/,COLLINI WELTER Immobilière S.à.r.l.,"Maison individuelle 145 m², excellent état, Al-Esch, Esch-sur-Alzette",750000.0,Maison individuelle,3.0,145.0,,
2348,"Maison individuelle 220 m², Hautcharage, Käerjeng","€ 598,000",Käerjeng,https://www.immotop.lu/annonces/514843/,COLLINI WELTER Immobilière S.à.r.l.,"Maison individuelle 220 m², Hautcharage, Käerjeng",598000.0,Maison individuelle,,220.0,,
2349,"Maison individuelle 180 m², Belvaux, Sanem","€ 1,080,000",Sanem,https://www.immotop.lu/annonces/273741/,Nextimmo,"Maison individuelle 180 m², Belvaux, Sanem",1080000.0,Maison individuelle,4.0,180.0,2.0,
2350,"Maison individuelle 260 m², neuve, Gonderange, Junglinster","€ 1,750,000",Junglinster,https://www.immotop.lu/annonces/522817/,AD Agence Immobilière,"Maison individuelle 260 m², neuve, Gonderange, Junglinster",1750000.0,Maison individuelle,4.0,260.0,3.0,
2351,"Maison individuelle 300 m², excellent état, Clemency, Käerjeng","€ 2,580,000",Käerjeng,https://www.immotop.lu/annonces/522783/,AD Agence Immobilière,"Maison individuelle 300 m², excellent état, Clemency, Käerjeng",2580000.0,Maison individuelle,5.0,300.0,2.0,
2352,"Appartement 3 chambres excellent état, cinquième étage, Differdange, Lasauvage, Differdange","€ 689,000",Differdange,https://www.immotop.lu/annonces/522777/,AD Agence Immobilière,"Appartement 3 chambres excellent état, cinquième étage, Differdange, Lasauvage, Differdange",689000.0,Appartement,3.0,87.0,1.0,5
2353,"Maison individuelle 120 m², neuve, Oberkorn, Differdange","€ 850,000",Differdange,https://www.immotop.lu/annonces/522761/,AD Agence Immobilière,"Maison individuelle 120 m², neuve, Oberkorn, Differdange",850000.0,Maison individuelle,2.0,120.0,1.0,
2354,"Maison individuelle 170 m², excellent état, Universitéit, Esch-sur-Alzette","€ 1,290,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/522741/,AD Agence Immobilière,"Maison individuelle 170 m², excellent état, Universitéit, Esch-sur-Alzette",1290000.0,Maison individuelle,4.0,170.0,2.0,
2355,"Triplex à vendre, Wormeldange, Wormeldange-Haut","€ 798,000",Wormeldange,https://www.immotop.lu/annonces/417115/,Patrimonew Immobilière Sàrl,"Triplex à vendre, Wormeldange, Wormeldange-Haut",798000.0,Triplex,5.0,160.0,1.0,
2356,"Appartement 3 chambres premier étage, Sanem, Sanem","€ 825,000",Sanem,https://www.immotop.lu/annonces/318107/,Unicorn Real Estate Immobilière,"Appartement 3 chambres premier étage, Sanem, Sanem",825000.0,Appartement,3.0,109.0,1.0,1
2357,"Duplex à vendre, Pontpierre","€ 1,595,000",Mondercange,https://www.immotop.lu/annonces/475333/,Unicorn Real Estate Immobilière,"Duplex à vendre, Pontpierre",1595000.0,Duplex,3.0,180.0,,
2358,"Maison individuelle 250 m², excellent état, Echternach, Echternach","€ 1,410,000",Echternach,https://www.immotop.lu/annonces/500097/,Unicorn Real Estate Immobilière,"Maison individuelle 250 m², excellent état, Echternach, Echternach",1410000.0,Maison individuelle,5.0,250.0,1.0,
2359,"Maison individuelle 133 m², Steinsel, Steinsel","€ 1,090,000",Steinsel,https://www.immotop.lu/annonces/513639/,Unicorn Real Estate Immobilière,"Maison individuelle 133 m², Steinsel, Steinsel",1090000.0,Maison individuelle,3.0,133.0,1.0,
2360,"Maison individuelle 139 m², Trintange, Roedt, Ersange, Waldbredimus","€ 945,000",Waldbredimus,https://www.immotop.lu/annonces/445717/,Unicorn Real Estate Immobilière,"Maison individuelle 139 m², Trintange, Roedt, Ersange, Waldbredimus",945000.0,Maison individuelle,3.0,139.0,1.0,
2361,"Appartement 2 chambres rez-de-chaussée, Kirchberg, Luxembourg","€ 930,000",Luxembourg,https://www.immotop.lu/annonces/300531/,Unicorn Real Estate Immobilière,"Appartement 2 chambres rez-de-chaussée, Kirchberg, Luxembourg",930000.0,Appartement,2.0,78.0,2.0,T
2362,"Triplex à vendre, Hesperange, Howald","€ 1,600,000",Hesperange,https://www.immotop.lu/annonces/349191/,Unicorn Real Estate Immobilière,"Triplex à vendre, Hesperange, Howald",1600000.0,Triplex,3.0,114.0,1.0,
2363,"Appartement 2 chambres premier étage, Dudelange, Dudelange","€ 595,000",Dudelange,https://www.immotop.lu/annonces/338023/,Unicorn Real Estate Immobilière,"Appartement 2 chambres premier étage, Dudelange, Dudelange",595000.0,Appartement,2.0,120.0,1.0,1
2364,"Appartement 2 chambres quatrième étage, Belval, Esch-sur-Alzette","€ 710,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/429467/,Unicorn Real Estate Immobilière,"Appartement 2 chambres quatrième étage, Belval, Esch-sur-Alzette",710000.0,Appartement,2.0,90.0,,4
2365,"Appartement 3 chambres excellent état, deuxième étage, Rumelange, Rumelange","€ 505,000",Rumelange,https://www.immotop.lu/annonces/289263/,Amrimmo,"Appartement 3 chambres excellent état, deuxième étage, Rumelange, Rumelange",505000.0,Appartement,3.0,77.0,1.0,2
2366,"Appartement 3 chambres excellent état, deuxième étage, Dudelange, Dudelange","€ 798,000",Dudelange,https://www.immotop.lu/annonces/25831/,RE/MAX Partners,"Appartement 3 chambres excellent état, deuxième étage, Dudelange, Dudelange",798000.0,Appartement,3.0,125.0,1.0,2
2367,"Maison individuelle 235 m², excellent état, Belvaux, Sanem","€ 1,450,000",Sanem,https://www.immotop.lu/annonces/484291/,RE/MAX Partners,"Maison individuelle 235 m², excellent état, Belvaux, Sanem",1450000.0,Maison individuelle,5.0,235.0,,
2368,"Maison individuelle 125 m², Bettembourg, Bettembourg","€ 1,250,000",Bettembourg,https://www.immotop.lu/annonces/497567/,RE/MAX Partners,"Maison individuelle 125 m², Bettembourg, Bettembourg",1250000.0,Maison individuelle,3.0,125.0,1.0,
2369,"Maison individuelle 170 m², Bascharage, Käerjeng","€ 1,290,000",Käerjeng,https://www.immotop.lu/annonces/278537/,RE/MAX Partners,"Maison individuelle 170 m², Bascharage, Käerjeng",1290000.0,Maison individuelle,4.0,170.0,1.0,
2370,"Appartement 2 chambres excellent état, troisième étage, Bascharage, Käerjeng","€ 635,000",Käerjeng,https://www.immotop.lu/annonces/486463/,RE/MAX Partners,"Appartement 2 chambres excellent état, troisième étage, Bascharage, Käerjeng",635000.0,Appartement,2.0,92.0,1.0,3
2371,"Maison individuelle 18, Rue de Tétange, Kayl, Kayl","€ 2,350,000",Kayl,https://www.immotop.lu/annonces/377501/,AA + Immo,"Maison individuelle 18, Rue de Tétange, Kayl, Kayl",2350000.0,Maison individuelle,,313.0,,
2372,"Appartement 1 chambre troisième étage, Ville Haute, Luxembourg","€ 740,000",Luxembourg,https://www.immotop.lu/annonces/377491/,AA + Immo,"Appartement 1 chambre troisième étage, Ville Haute, Luxembourg",740000.0,Appartement,1.0,49.0,,3
2373,"Appartement 2 chambres Pierre Krier, Bonnevoie-Verlorenkost, Luxembourg","€ 1,120,000",Luxembourg,https://www.immotop.lu/annonces/524379/,aventura,"Appartement 2 chambres Pierre Krier, Bonnevoie-Verlorenkost, Luxembourg",1120000.0,Appartement,2.0,95.0,2.0,1
2374,"Maison individuelle 232 m², Mondorf-les-Bains, Mondorf-les-Bains","€ 1,580,000",Mondorf-les-Bains,https://www.immotop.lu/annonces/514393/,Keller Williams Luxembourg,"Maison individuelle 232 m², Mondorf-les-Bains, Mondorf-les-Bains",1580000.0,Maison individuelle,5.0,232.0,1.0,
2375,"Appartement 3 chambres premier étage, Dudelange, Dudelange","€ 649,000",Dudelange,https://www.immotop.lu/annonces/513341/,OMBRI IMMO,"Appartement 3 chambres premier étage, Dudelange, Dudelange",649000.0,Appartement,3.0,93.0,1.0,1
2376,"Appartement 2 chambres premier étage, Schifflange, Schifflange","€ 745,000",Schifflange,https://www.immotop.lu/annonces/278421/,ELSA'HOME,"Appartement 2 chambres premier étage, Schifflange, Schifflange",745000.0,Appartement,2.0,72.0,,1
2377,"Appartement 2 chambres cinquième étage, Belvaux, Sanem","€ 1,199,000",Sanem,https://www.immotop.lu/annonces/503855/,ELSA'HOME,"Appartement 2 chambres cinquième étage, Belvaux, Sanem",1199000.0,Appartement,2.0,140.0,2.0,5
2378,"Appartement 2 chambres troisième étage, Strassen, Strassen","€ 790,000",Strassen,https://www.immotop.lu/annonces/514701/,ELSA'HOME,"Appartement 2 chambres troisième étage, Strassen, Strassen",790000.0,Appartement,2.0,83.0,1.0,3
2379,"Appartement 2 chambres excellent état, premier étage, Al-Esch, Esch-sur-Alzette","€ 545,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/437425/,ELSA'HOME,"Appartement 2 chambres excellent état, premier étage, Al-Esch, Esch-sur-Alzette",545000.0,Appartement,2.0,69.0,,1
2380,"Maison individuelle 97 m², Hamm, Luxembourg","€ 1,135,000",Luxembourg,https://www.immotop.lu/annonces/425001/,ck house & realty,"Maison individuelle 97 m², Hamm, Luxembourg",1135000.0,Maison individuelle,2.0,97.0,,
2381,"Maison individuelle 133 m², Wecker, Biwer","€ 998,000",Biwer,https://www.immotop.lu/annonces/489045/,ck house & realty,"Maison individuelle 133 m², Wecker, Biwer",998000.0,Maison individuelle,4.0,133.0,1.0,
2382,"Appartement 1 chambre rez-de-chaussée, Rodange, Pétange","€ 399,895",Pétange,https://www.immotop.lu/annonces/519213/,SOLAIAIMMO S.A,"Appartement 1 chambre rez-de-chaussée, Rodange, Pétange",399895.0,Appartement,1.0,50.0,1.0,T
2383,"Maison individuelle 20, rue Jacques Santer, Junglinster, Graulinster, Blumenthal, Junglinster","€ 1,690,000",Junglinster,https://www.immotop.lu/annonces/515613/,VAN MAURITS,"Maison individuelle 20, rue Jacques Santer, Junglinster, Graulinster, Blumenthal, Junglinster",1690000.0,Maison individuelle,3.0,144.0,1.0,
2384,"Appartement 1 chambre 37, rue des Muguets, Luxembourg-, Al-Esch, Esch-sur-Alzette","€ 827,466",Esch-sur-Alzette,https://www.immotop.lu/annonces/333805/,COPA Immo,"Appartement 1 chambre 37, rue des Muguets, Luxembourg-, Al-Esch, Esch-sur-Alzette",827466.0,Appartement,1.0,50.0,,T
2385,"Maison individuelle Rue de Sanem 84, Ehlerange, Sanem","€ 1,600,000",Sanem,https://www.immotop.lu/annonces/518849/,GODIN immobilier,"Maison individuelle Rue de Sanem 84, Ehlerange, Sanem",1600000.0,Maison individuelle,5.0,236.0,3.0,
2386,"Appartement 1 chambre excellent état, deuxième étage, Ville Haute, Luxembourg","€ 549,000",Luxembourg,https://www.immotop.lu/annonces/470377/,KSI Immobilière,"Appartement 1 chambre excellent état, deuxième étage, Ville Haute, Luxembourg",549000.0,Appartement,1.0,32.0,,2
2387,"Duplex à vendre, Bertrange","€ 1,513,000",Bertrange,https://www.immotop.lu/annonces/135069/,PSS / PROMOTIONS SCHMIT-SCHMIT,"Duplex à vendre, Bertrange",1513000.0,Duplex,3.0,126.0,1.0,
2388,"Penthouse excellent état, 127 m², Ville Haute, Luxembourg","€ 1,195,000",Luxembourg,https://www.immotop.lu/annonces/497759/,RE/MAX Immo Specialists,"Penthouse excellent état, 127 m², Ville Haute, Luxembourg",1195000.0,Penthouse,3.0,127.0,1.0,3
2389,"Maison individuelle 220 m², Rodange, Pétange","€ 875,000",Pétange,https://www.immotop.lu/annonces/497569/,Immobilière Romain Thill Sàrl,"Maison individuelle 220 m², Rodange, Pétange",875000.0,Maison individuelle,3.0,220.0,2.0,
2390,"Appartement 1 chambre deuxième étage, Rodange, Pétange","€ 520,000",Pétange,https://www.immotop.lu/annonces/481797/,Immobilière Romain Thill Sàrl,"Appartement 1 chambre deuxième étage, Rodange, Pétange",520000.0,Appartement,1.0,65.0,,2
2391,"Appartement 2 chambres rez-de-chaussée, Cap, Hagen, Steinfort","€ 1,150,000",Steinfort,https://www.immotop.lu/annonces/436213/,AF PROMOTIONS,"Appartement 2 chambres rez-de-chaussée, Cap, Hagen, Steinfort",1150000.0,Appartement,2.0,139.0,,T
2392,"Appartement 2 chambres cinquième étage, Gare, Luxembourg","€ 675,000",Luxembourg,https://www.immotop.lu/annonces/517771/,Pure Concept,"Appartement 2 chambres cinquième étage, Gare, Luxembourg",675000.0,Appartement,2.0,64.0,,5
