,property,price_range,location,property_link,agency,unit,unit_price,unit_type,unit_info
2581,"Appartement 2 chambres rez-de-chaussée, Medingen, Moutfort, Contern","€ 795,000",Contern,https://www.immotop.lu/annonces/339251/,Immobilière Lydia De Marco,"Appartement 2 chambres rez-de-chaussée, Medingen, Moutfort, Contern","€ 795,000",Appartement,"{'chambres/pièces': '2', 'superficie': '80\n m²', 'bain/douche': '1', 'étage': 'T'}"
2582,"Appartement 1 chambre excellent état, rez-de-chaussée, Strassen, Strassen","€ 735,000",Strassen,https://www.immotop.lu/annonces/435661/,Immobilière Lydia De Marco,"Appartement 1 chambre excellent état, rez-de-chaussée, Strassen, Strassen","€ 735,000",Appartement,"{'chambre/pièce': '1', 'superficie': '55\n m²', 'bain/douche': '1', 'étage': 'T'}"
2583,"Maison jumelée / mitoyenne 300 m², excellent état, Canach, Lenningen","€ 1,635,000",Lenningen,https://www.immotop.lu/annonces/483387/,Immobilière Lydia De Marco,"Maison jumelée / mitoyenne 300 m², excellent état, Canach, Lenningen","€ 1,635,000",Maison jumelée / mitoyenne,"{'chambres/pièces': '5+', 'superficie': '300\n m²', 'bains/douches': '3'}"
2584,"Maison individuelle 17, rue de l'Ecole, Steinsel, Steinsel","€ 2,200,000",Steinsel,https://www.immotop.lu/annonces/444953/,VAN MAURITS,"Maison individuelle 17, rue de l'Ecole, Steinsel, Steinsel","€ 2,200,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '195\n m²', 'bains/douches': '2'}"
2585,"Maison individuelle 19, Kuelegruecht, Bech, Bech","€ 1,246,700",Bech,https://www.immotop.lu/annonces/395703/,VAN MAURITS,"Maison individuelle 19, Kuelegruecht, Bech, Bech","€ 1,246,700",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '159\n m²', 'bains/douches': '2'}"
2586,"Appartement 3 chambres premier étage, Limpertsberg, Luxembourg","€ 1,695,000",Luxembourg,https://www.immotop.lu/annonces/403887/,VAN MAURITS,"Appartement 3 chambres premier étage, Limpertsberg, Luxembourg","€ 1,695,000",Appartement,"{'chambres/pièces': '3', 'superficie': '123\n m²', 'bains/douches': '2', 'étage': '1'}"
2587,"Duplex à vendre, Uecht","€ 615,682",Esch-sur-Alzette,https://www.immotop.lu/annonces/196183/,Immo pac,"Duplex à vendre, Uecht","€ 615,682",Duplex,"{'chambres/pièces': '2', 'superficie': '76\n m²'}"
2588,"Maison individuelle 280 m², neuve, Bereldange, Walferdange","€ 3,650,000",Walferdange,https://www.immotop.lu/annonces/344559/,James F. Taylor & Partners,"Maison individuelle 280 m², neuve, Bereldange, Walferdange","€ 3,650,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '280\n m²', 'bains/douches': '3+'}"
2589,"Maison individuelle 248 m², neuve, Bereldange, Walferdange","€ 3,450,000",Walferdange,https://www.immotop.lu/annonces/344543/,James F. Taylor & Partners,"Maison individuelle 248 m², neuve, Bereldange, Walferdange","€ 3,450,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '248\n m²', 'bains/douches': '3+'}"
2590,"Appartement 3 chambres Rue du Cimetière, Perlé, Rambrouch","€ 795,000",Rambrouch,https://www.immotop.lu/annonces/462741/,aventura,"Appartement 3 chambres Rue du Cimetière, Perlé, Rambrouch","€ 795,000",Appartement,"{'chambres/pièces': '3', 'superficie': '175\n m²', 'bains/douches': '2', 'étage': '1'}"
2591,"Appartement 3 chambres 19, rue de Hesperange, Alzingen, Hesperange","€ 1,724,900",Hesperange,https://www.immotop.lu/annonces/155599/,Résidences Les Charmes Sàrl,"Appartement 3 chambres 19, rue de Hesperange, Alzingen, Hesperange","€ 1,724,900",Appartement,"{'chambres/pièces': '3', 'superficie': '135\n m²', 'étage': '2'}"
2592,"Appartement 2 chambres rez-de-chaussée, Berchem, Roeser","€ 730,000",Roeser,https://www.immotop.lu/annonces/484227/,Immeck Ventes Sàrl,"Appartement 2 chambres rez-de-chaussée, Berchem, Roeser","€ 730,000",Appartement,"{'chambres/pièces': '2', 'superficie': '79\n m²', 'bain/douche': '1', 'étage': 'T'}"
2593,"Appartement 3 chambres 6, rue du Kockelberg, Diekirch, Diekirch","€ 765,000",Diekirch,https://www.immotop.lu/annonces/303693/,Wiesenbach Immobilière,"Appartement 3 chambres 6, rue du Kockelberg, Diekirch, Diekirch","€ 765,000",Appartement,"{'chambres/pièces': '3', 'superficie': '104\n m²', 'bain/douche': '1', 'étage': '1'}"
2594,"Appartement 2 chambres 71, rue Jean-Pierre Hilger, Reckange-sur-Mess, Reckange-sur-Mess","€ 799,000",Reckange-sur-Mess,https://www.immotop.lu/annonces/348263/,Wiesenbach Immobilière,"Appartement 2 chambres 71, rue Jean-Pierre Hilger, Reckange-sur-Mess, Reckange-sur-Mess","€ 799,000",Appartement,"{'chambres/pièces': '2', 'superficie': '95\n m²', 'bain/douche': '1', 'étage': '1'}"
2595,"Appartement 2 chambres Cité Grand-Duc Jean, Hautcharage, Käerjeng","€ 915,891",Käerjeng,https://www.immotop.lu/annonces/515683/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres Cité Grand-Duc Jean, Hautcharage, Käerjeng","€ 915,891",Appartement,"{'chambres/pièces': '2', 'superficie': '93\n m²', 'bain/douche': '1', 'étage': '1'}"
2596,"Appartement 3 chambres rue des Celtes, Merl, Luxembourg","€ 2,016,771",Luxembourg,https://www.immotop.lu/annonces/473621/,FISCHBACH Realtors & Developers S.A.,"Appartement 3 chambres rue des Celtes, Merl, Luxembourg","€ 2,016,771",Appartement,"{'chambres/pièces': '3', 'superficie': '137\n m²', 'bain/douche': '1', 'étage': '3'}"
2597,"Appartement 2 chambres rue François Bernard, Olm, Kehlen","€ 1,046,990",Kehlen,https://www.immotop.lu/annonces/473637/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres rue François Bernard, Olm, Kehlen","€ 1,046,990",Appartement,"{'chambres/pièces': '2', 'superficie': '87\n m²', 'bain/douche': '1', 'étage': '1'}"
2598,"Maison jumelée / mitoyenne Auf dem Beckelchen, Moesdorf, Mersch","€ 1,599,000",Mersch,https://www.immotop.lu/annonces/473811/,FISCHBACH Realtors & Developers S.A.,"Maison jumelée / mitoyenne Auf dem Beckelchen, Moesdorf, Mersch","€ 1,599,000",Maison jumelée / mitoyenne,"{'chambres/pièces': '4', 'superficie': '173\n m²', 'bain/douche': '1'}"
2599,"Appartement 1 chambre Rue Nic Simmer, Belair, Luxembourg","€ 928,922",Luxembourg,https://www.immotop.lu/annonces/473681/,FISCHBACH Realtors & Developers S.A.,"Appartement 1 chambre Rue Nic Simmer, Belair, Luxembourg","€ 928,922",Appartement,"{'chambre/pièce': '1', 'superficie': '52\n m²', 'étage': '3'}"
2600,"Appartement 1 chambre Rue Nic Simmer, Belair, Luxembourg","€ 838,587",Luxembourg,https://www.immotop.lu/annonces/473677/,FISCHBACH Realtors & Developers S.A.,"Appartement 1 chambre Rue Nic Simmer, Belair, Luxembourg","€ 838,587",Appartement,"{'chambre/pièce': '1', 'superficie': '57\n m²', 'étage': '1'}"
2601,"Maison jumelée / mitoyenne in der Mittelsten Gewann, Erpeldange-sur-Sûre, Erpeldange-sur-Sûre","€ 1,679,000",Erpeldange-sur-Sûre,https://www.immotop.lu/annonces/473047/,FISCHBACH Realtors & Developers S.A.,"Maison jumelée / mitoyenne in der Mittelsten Gewann, Erpeldange-sur-Sûre, Erpeldange-sur-Sûre","€ 1,679,000",Maison jumelée / mitoyenne,"{'chambres/pièces': '4', 'superficie': '250\n m²', 'bain/douche': '1'}"
2602,"Appartement 2 chambres route de Luxembourg, Heisdorf, Steinsel","€ 983,916",Steinsel,https://www.immotop.lu/annonces/473653/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres route de Luxembourg, Heisdorf, Steinsel","€ 983,916",Appartement,"{'chambres/pièces': '2', 'superficie': '83\n m²', 'bain/douche': '1', 'étage': '2'}"
2603,"Maison jumelée / mitoyenne rue de Hunsdorf, Müllendorf, Steinsel","€ 1,640,000",Steinsel,https://www.immotop.lu/annonces/473801/,FISCHBACH Realtors & Developers S.A.,"Maison jumelée / mitoyenne rue de Hunsdorf, Müllendorf, Steinsel","€ 1,640,000",Maison jumelée / mitoyenne,"{'chambres/pièces': '4', 'superficie': '170\n m²', 'bain/douche': '1'}"
2604,"Appartement 1 chambre A Bäichel, Kehlen, Kehlen","€ 697,832",Kehlen,https://www.immotop.lu/annonces/473659/,FISCHBACH Realtors & Developers S.A.,"Appartement 1 chambre A Bäichel, Kehlen, Kehlen","€ 697,832",Appartement,"{'chambre/pièce': '1', 'superficie': '53\n m²', 'étage': 'T'}"
2605,"Maison jumelée / mitoyenne 197 m², neuve, Reckange, Mersch","€ 1,680,000",Mersch,https://www.immotop.lu/annonces/473599/,FISCHBACH Realtors & Developers S.A.,"Maison jumelée / mitoyenne 197 m², neuve, Reckange, Mersch","€ 1,680,000",Maison jumelée / mitoyenne,"{'chambres/pièces': '4', 'superficie': '197\n m²', 'bains/douches': '2'}"
2606,"Appartement neuf, rez-de-chaussée, Mamer, Mamer","€ 685,756",Mamer,https://www.immotop.lu/annonces/473635/,FISCHBACH Realtors & Developers S.A.,"Appartement neuf, rez-de-chaussée, Mamer, Mamer","€ 685,756",Appartement,"{'superficie': '48\n m²', 'étage': 'T'}"
2607,"Maison individuelle 13 rue des fleurs, Tétange, Kayl","€ 625,000",Kayl,https://www.immotop.lu/annonces/301959/,Gilda Immo,"Maison individuelle 13 rue des fleurs, Tétange, Kayl","€ 625,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '102\n m²', 'bain/douche': '1'}"
2608,"Maison individuelle 21, rue Léon Kauffmann, Soleuvre, Sanem","€ 750,000",Sanem,https://www.immotop.lu/annonces/512841/,LOGGIA Immo,"Maison individuelle 21, rue Léon Kauffmann, Soleuvre, Sanem","€ 750,000",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '113\n m²', 'bain/douche': '1'}"
2609,"Maison individuelle Rue de la Chiers, Linger, Käerjeng","€ 1,425,251",Käerjeng,https://www.immotop.lu/annonces/441671/,IMMO-FUTURE S.A.,"Maison individuelle Rue de la Chiers, Linger, Käerjeng","€ 1,425,251",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '316\n m²', 'bains/douches': '2'}"
2610,"Maison individuelle Rue Armand Kaiser, Pétange, Pétange","€ 1,109,259",Pétange,https://www.immotop.lu/annonces/476393/,IMMO-FUTURE S.A.,"Maison individuelle Rue Armand Kaiser, Pétange, Pétange","€ 1,109,259",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '232\n m²', 'bain/douche': '1'}"
2611,"Maison individuelle Rue Armand Kaiser, Pétange, Pétange","€ 1,066,338",Pétange,https://www.immotop.lu/annonces/476391/,IMMO-FUTURE S.A.,"Maison individuelle Rue Armand Kaiser, Pétange, Pétange","€ 1,066,338",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '241\n m²', 'bain/douche': '1'}"
2612,"Maison individuelle Rue Armand Kaiser, Pétange, Pétange","€ 1,068,181",Pétange,https://www.immotop.lu/annonces/476395/,IMMO-FUTURE S.A.,"Maison individuelle Rue Armand Kaiser, Pétange, Pétange","€ 1,068,181",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '241\n m²', 'bain/douche': '1'}"
2613,"Maison individuelle Rue de la Chiers, Linger, Käerjeng","€ 1,438,180",Käerjeng,https://www.immotop.lu/annonces/441667/,IMMO-FUTURE S.A.,"Maison individuelle Rue de la Chiers, Linger, Käerjeng","€ 1,438,180",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '316\n m²', 'bains/douches': '2'}"
2614,"Maison individuelle Am Dall, Saeul, Saeul","€ 1,685,000",Saeul,https://www.immotop.lu/annonces/479153/,IMMO-FUTURE S.A.,"Maison individuelle Am Dall, Saeul, Saeul","€ 1,685,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '248\n m²', 'bains/douches': '3'}"
2615,"Appartement 1 chambre Rue des Abépines, Belair, Luxembourg","€ 539,000",Luxembourg,https://www.immotop.lu/annonces/487597/,IMMO-FUTURE S.A.,"Appartement 1 chambre Rue des Abépines, Belair, Luxembourg","€ 539,000",Appartement,"{'chambre/pièce': '1', 'superficie': '50\n m²', 'étage': '1'}"
2616,"Appartement 2 chambres 20 rue charles darwin, Gasperich, Luxembourg","€ 1,100,000",Luxembourg,https://www.immotop.lu/annonces/462257/,Monde Avenir Sàrl,"Appartement 2 chambres 20 rue charles darwin, Gasperich, Luxembourg","€ 1,100,000",Appartement,"{'chambres/pièces': '2', 'superficie': '81\n m²', 'étage': '1'}"
2617,"Maison individuelle 170 m², Dudelange, Dudelange","€ 1,249,000",Dudelange,https://www.immotop.lu/annonces/378239/,BELARDIMMO,"Maison individuelle 170 m², Dudelange, Dudelange","€ 1,249,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '170\n m²', 'bains/douches': '3'}"
2618,"Maison individuelle 120 m², Lamadelaine, Pétange","€ 665,000",Pétange,https://www.immotop.lu/annonces/395001/,BELARDIMMO,"Maison individuelle 120 m², Lamadelaine, Pétange","€ 665,000",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '120\n m²'}"
2619,"Appartement 2 chambres excellent état, deuxième étage, Clemency, Käerjeng","€ 669,000",Käerjeng,https://www.immotop.lu/annonces/512417/,Immo-Maxma Sàrl,"Appartement 2 chambres excellent état, deuxième étage, Clemency, Käerjeng","€ 669,000",Appartement,"{'chambres/pièces': '2', 'superficie': '78\n m²', 'bain/douche': '1', 'étage': '2'}"
2620,"Appartement 1 chambre rue de Kehlen, Mamer, Mamer","€ 674,687",Mamer,https://www.immotop.lu/annonces/366387/,Kuhn,"Appartement 1 chambre rue de Kehlen, Mamer, Mamer","€ 674,687",Appartement,"{'chambre/pièce': '1', 'superficie': '59\n m²', 'bain/douche': '1', 'étage': 'T'}"
2621,"Penthouse neuf, 233 m², Kirchberg, Luxembourg","€ 2,544,550",Luxembourg,https://www.immotop.lu/annonces/515371/,Félix Giorgetti Sarl,"Penthouse neuf, 233 m², Kirchberg, Luxembourg","€ 2,544,550",Penthouse,"{'chambres/pièces': '3', 'superficie': '233\n m²', 'bains/douches': '2', 'étage': '11'}"
2622,"Maison jumelée / mitoyenne 72 m², Rollingergrund, Luxembourg","€ 750,000",Luxembourg,https://www.immotop.lu/annonces/470081/,E-Home,"Maison jumelée / mitoyenne 72 m², Rollingergrund, Luxembourg","€ 750,000",Maison jumelée / mitoyenne,"{'chambres/pièces': '2', 'superficie': '72\n m²', 'bain/douche': '1'}"
2623,"Penthouse 300 m² avec terrasse, Kirchberg, Luxembourg","€ 4,890,000",Luxembourg,https://www.immotop.lu/annonces/300185/,FMI IMMOBILIER,"Penthouse 300 m² avec terrasse, Kirchberg, Luxembourg","€ 4,890,000",Penthouse,"{'chambres/pièces': '4', 'superficie': '300\n m²', 'étage': '12'}"
2624,"Maison individuelle Rue michel, Kayl, Kayl","€ 1,249,000",Kayl,https://www.immotop.lu/annonces/403387/,OMBRI IMMO,"Maison individuelle Rue michel, Kayl, Kayl","€ 1,249,000",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '168\n m²'}"
2625,"Appartement 2 chambres excellent état, troisième étage, Ville Haute, Luxembourg","€ 845,000",Luxembourg,https://www.immotop.lu/annonces/474071/,FMI IMMOBILIER,"Appartement 2 chambres excellent état, troisième étage, Ville Haute, Luxembourg","€ 845,000",Appartement,"{'chambres/pièces': '2', 'étage': '3'}"
2626,"Maison individuelle 130 m², Dudelange, Dudelange","€ 849,000",Dudelange,https://www.immotop.lu/annonces/476015/,OMBRI IMMO,"Maison individuelle 130 m², Dudelange, Dudelange","€ 849,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '130\n m²', 'bain/douche': '1'}"
2627,"Maison individuelle 192 m², Schengen, Schengen","€ 1,449,000",Schengen,https://www.immotop.lu/annonces/382765/,OMBRI IMMO,"Maison individuelle 192 m², Schengen, Schengen","€ 1,449,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '192\n m²'}"
2628,"Maison individuelle 300 m², excellent état, Crauthem, Roeser","€ 2,100,000",Roeser,https://www.immotop.lu/annonces/491743/,PHOENIX Immobilier,"Maison individuelle 300 m², excellent état, Crauthem, Roeser","€ 2,100,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '300\n m²', 'bains/douches': '2'}"
2629,"Maison jumelée / mitoyenne 185 m², Nothum, Lac de la Haute Sûre","€ 949,000",Lac de la Haute Sûre,https://www.immotop.lu/annonces/458961/,IMMO AVENUE,"Maison jumelée / mitoyenne 185 m², Nothum, Lac de la Haute Sûre","€ 949,000",Maison jumelée / mitoyenne,"{'chambres/pièces': '4', 'superficie': '185\n m²', 'bains/douches': '2'}"
2630,"Maison individuelle 225 m², excellent état, Tétange, Kayl","€ 1,280,000",Kayl,https://www.immotop.lu/annonces/486949/,PHOENIX Immobilier,"Maison individuelle 225 m², excellent état, Tétange, Kayl","€ 1,280,000",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '225\n m²', 'bain/douche': '1'}"
2631,"Appartement 2 chambres quatrième étage, Niederkorn, Differdange","€ 630,000",Differdange,https://www.immotop.lu/annonces/475621/,IMMO AVENUE,"Appartement 2 chambres quatrième étage, Niederkorn, Differdange","€ 630,000",Appartement,"{'chambres/pièces': '2', 'superficie': '75\n m²', 'bain/douche': '1', 'étage': '4'}"
2632,"Maison jumelée / mitoyenne 150 m², Beggen, Luxembourg","€ 1,390,000",Luxembourg,https://www.immotop.lu/annonces/430723/,PHOENIX Immobilier,"Maison jumelée / mitoyenne 150 m², Beggen, Luxembourg","€ 1,390,000",Maison jumelée / mitoyenne,"{'chambres/pièces': '4', 'superficie': '150\n m²', 'bain/douche': '1'}"
2633,"Studio à vendre, Schifflange","€ 340,000",Schifflange,https://www.immotop.lu/annonces/337859/,Project Home Luxembourg,"Studio à vendre, Schifflange","€ 340,000",Studio,"{'superficie': '33\n m²', 'bain/douche': '1'}"
2634,"Maison jumelée / mitoyenne 148 m², excellent état, Troisvierges, Troisvierges","€ 580,000",Troisvierges,https://www.immotop.lu/annonces/422773/,JOST Immo,"Maison jumelée / mitoyenne 148 m², excellent état, Troisvierges, Troisvierges","€ 580,000",Maison jumelée / mitoyenne,"{'chambres/pièces': '4', 'superficie': '148\n m²', 'bain/douche': '1'}"
2635,"Maison jumelée / mitoyenne 192 m², Haut-Martelange, Wolwelange, Rambrouch","€ 1,080,000",Rambrouch,https://www.immotop.lu/annonces/98473/,JOST Immo,"Maison jumelée / mitoyenne 192 m², Haut-Martelange, Wolwelange, Rambrouch","€ 1,080,000",Maison jumelée / mitoyenne,"{'chambres/pièces': '3', 'superficie': '192\n m²', 'bains/douches': '2'}"
2636,"Maison individuelle 158 m², Eltz, Ospern, Redange/Attert","€ 775,000",Redange/Attert,https://www.immotop.lu/annonces/287551/,JOST Immo,"Maison individuelle 158 m², Eltz, Ospern, Redange/Attert","€ 775,000",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '158\n m²', 'bain/douche': '1'}"
2637,"Maison jumelée / mitoyenne 240 m², Wahlhausen, Parc Hosingen","€ 908,000",Parc Hosingen,https://www.immotop.lu/annonces/449193/,Real Estate Concept,"Maison jumelée / mitoyenne 240 m², Wahlhausen, Parc Hosingen","€ 908,000",Maison jumelée / mitoyenne,"{'chambres/pièces': '5', 'superficie': '240\n m²', 'bains/douches': '2'}"
2638,"Appartement 2 chambres grand rue 2, Redange-sur-Attert, Redange/Attert","€ 678,819",Redange/Attert,https://www.immotop.lu/annonces/309417/,JOST Immo,"Appartement 2 chambres grand rue 2, Redange-sur-Attert, Redange/Attert","€ 678,819",Appartement,"{'chambres/pièces': '2', 'superficie': '89\n m²', 'bain/douche': '1', 'étage': 'T'}"
2639,"Maison individuelle 153 m², Mertzig, Mertzig","€ 1,750,000",Mertzig,https://www.immotop.lu/annonces/449961/,JOST Immo,"Maison individuelle 153 m², Mertzig, Mertzig","€ 1,750,000",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '153\n m²', 'bain/douche': '1'}"
2640,"Appartement 1 chambre am pesch, Petit-Nobressart, Ell","€ 560,462",Ell,https://www.immotop.lu/annonces/196245/,JOST Immo,"Appartement 1 chambre am pesch, Petit-Nobressart, Ell","€ 560,462",Appartement,"{'chambre/pièce': '1', 'superficie': '68\n m²', 'bain/douche': '1', 'étage': 'T'}"
2641,"Appartement 2 chambres Boulevard d'Avranche 4-6, Gare, Luxembourg","€ 795,000",Luxembourg,https://www.immotop.lu/annonces/159775/,Swixim International BeLux,"Appartement 2 chambres Boulevard d'Avranche 4-6, Gare, Luxembourg","€ 795,000",Appartement,"{'chambres/pièces': '2', 'superficie': '90\n m²', 'bain/douche': '1', 'étage': '2'}"
2642,"Appartement troisième étage, Troisvierges, Troisvierges","€ 295,000",Troisvierges,https://www.immotop.lu/annonces/348265/,JOST Immo,"Appartement troisième étage, Troisvierges, Troisvierges","€ 295,000",Appartement,"{'superficie': '55\n m²', 'étage': '3'}"
2643,"Triplex à vendre, Hobscheid","€ 1,365,000",Habscht,https://www.immotop.lu/annonces/306343/,JOST Immo,"Triplex à vendre, Hobscheid","€ 1,365,000",Triplex,"{'chambres/pièces': '4', 'superficie': '249\n m²', 'bains/douches': '2'}"
2644,"Duplex à vendre, Hesperange, Howald","€ 1,595,000",Hesperange,https://www.immotop.lu/annonces/474119/,Property Invest Sàrl,"Duplex à vendre, Hesperange, Howald","€ 1,595,000",Duplex,"{'chambres/pièces': '3', 'superficie': '180\n m²', 'bains/douches': '2'}"
2645,"Appartement 3 chambres neuf, rez-de-chaussée, Mamer, Mamer","€ 1,167,606",Mamer,https://www.immotop.lu/annonces/461723/,idemmo,"Appartement 3 chambres neuf, rez-de-chaussée, Mamer, Mamer","€ 1,167,606",Appartement,"{'chambres/pièces': '3', 'superficie': '108\n m²', 'bain/douche': '1', 'étage': 'T'}"
2646,"Ferme, à rénover, 180 m², Brachtenbach, Wincrange","€ 1,250,000",Wincrange,https://www.immotop.lu/annonces/26107/,JOST Immo,"Ferme, à rénover, 180 m², Brachtenbach, Wincrange","€ 1,250,000",Ferme,"{'chambres/pièces': '5', 'superficie': '180\n m²', 'bain/douche': '1'}"
2647,"Appartement 2 chambres premier étage, Bonnevoie-Verlorenkost, Luxembourg","€ 895,000",Luxembourg,https://www.immotop.lu/annonces/273441/,BELL-IMMO sa,"Appartement 2 chambres premier étage, Bonnevoie-Verlorenkost, Luxembourg","€ 895,000",Appartement,"{'chambres/pièces': '2', 'superficie': '97\n m²', 'bain/douche': '1', 'étage': '1'}"
2648,"Appartement 3 chambres excellent état, quatrième étage, Gasperich, Luxembourg","€ 1,160,000",Luxembourg,https://www.immotop.lu/annonces/205495/,AB PROMO,"Appartement 3 chambres excellent état, quatrième étage, Gasperich, Luxembourg","€ 1,160,000",Appartement,"{'chambres/pièces': '3', 'superficie': '110\n m²', 'étage': '4'}"
2649,"Appartement 1 chambre troisième étage, Bettembourg, Bettembourg","€ 455,000",Bettembourg,https://www.immotop.lu/annonces/205493/,AB PROMO,"Appartement 1 chambre troisième étage, Bettembourg, Bettembourg","€ 455,000",Appartement,"{'chambre/pièce': '1', 'superficie': '43\n m²', 'étage': '3'}"
2650,"Maison individuelle 9, rue des Prés, Troisvierges, Troisvierges","€ 795,000",Troisvierges,https://www.immotop.lu/annonces/430099/,Kehlux Immo sàrl,"Maison individuelle 9, rue des Prés, Troisvierges, Troisvierges","€ 795,000",Maison individuelle,"{'chambres/pièces': '3', 'bains/douches': '2'}"
2651,"Appartement 1 chambre Rue Golda Meir, Mamer, Mamer","€ 765,000",Mamer,https://www.immotop.lu/annonces/483515/,Altina Immobilière Sàrl,"Appartement 1 chambre Rue Golda Meir, Mamer, Mamer","€ 765,000",Appartement,"{'chambre/pièce': '1', 'superficie': '58\n m²', 'bain/douche': '1', 'étage': '1'}"
2652,"Maison individuelle 212 m², excellent état, Schifflange, Schifflange","€ 949,000",Schifflange,https://www.immotop.lu/annonces/423077/,LBL Immobilière Sàrl,"Maison individuelle 212 m², excellent état, Schifflange, Schifflange","€ 949,000",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '212\n m²', 'bain/douche': '1'}"
2653,"Maison individuelle 108 m², excellent état, Bettembourg, Bettembourg","€ 720,000",Bettembourg,https://www.immotop.lu/annonces/461059/,CMD Immobilier,"Maison individuelle 108 m², excellent état, Bettembourg, Bettembourg","€ 720,000",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '108\n m²', 'bains/douches': '2'}"
2654,"Maison individuelle 228 m², neuve, Differdange, Lasauvage, Differdange","€ 995,000",Differdange,https://www.immotop.lu/annonces/483829/,Altina Immobilière Sàrl,"Maison individuelle 228 m², neuve, Differdange, Lasauvage, Differdange","€ 995,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '228\n m²', 'bains/douches': '2'}"
2655,"Maison individuelle 165 m², Steinfort, Steinfort","€ 1,150,000",Steinfort,https://www.immotop.lu/annonces/343965/,Immo Felten,"Maison individuelle 165 m², Steinfort, Steinfort","€ 1,150,000",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '165\n m²', 'bain/douche': '1'}"
2656,"Appartement 3 chambres excellent état, troisième étage, Kirchberg, Luxembourg","€ 1,129,000",Luxembourg,https://www.immotop.lu/annonces/293903/,Manso Immo,"Appartement 3 chambres excellent état, troisième étage, Kirchberg, Luxembourg","€ 1,129,000",Appartement,"{'chambres/pièces': '3', 'superficie': '105\n m²', 'bains/douches': '2', 'étage': '3'}"
2657,"Duplex à vendre, Wellenstein","€ 589,000",Schengen,https://www.immotop.lu/annonces/474597/,Manso Immo,"Duplex à vendre, Wellenstein","€ 589,000",Duplex,"{'chambres/pièces': '2', 'superficie': '76\n m²'}"
2658,"Appartement 2 chambres deuxième étage, Cap, Hagen, Steinfort","€ 870,000",Steinfort,https://www.immotop.lu/annonces/445211/,Immo Felten,"Appartement 2 chambres deuxième étage, Cap, Hagen, Steinfort","€ 870,000",Appartement,"{'chambres/pièces': '2', 'superficie': '110\n m²', 'bains/douches': '2', 'étage': '2'}"
2659,"Maison individuelle 130 m², Medingen, Moutfort, Contern","€ 1,320,000",Contern,https://www.immotop.lu/annonces/360281/,Manso Immo,"Maison individuelle 130 m², Medingen, Moutfort, Contern","€ 1,320,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '130\n m²', 'bain/douche': '1'}"
2660,"Maison individuelle 226 m², Steinfort, Steinfort","€ 1,750,000",Steinfort,https://www.immotop.lu/annonces/464209/,LBL Immobilière Sàrl,"Maison individuelle 226 m², Steinfort, Steinfort","€ 1,750,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '226\n m²', 'bains/douches': '3'}"
2661,"Maison individuelle 130 m², Rodange, Pétange","€ 745,000",Pétange,https://www.immotop.lu/annonces/457597/,LBL Immobilière Sàrl,"Maison individuelle 130 m², Rodange, Pétange","€ 745,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '130\n m²', 'bain/douche': '1'}"
2662,"Maison individuelle 285 m², Dudelange, Dudelange","€ 1,550,000",Dudelange,https://www.immotop.lu/annonces/384183/,LBL Immobilière Sàrl,"Maison individuelle 285 m², Dudelange, Dudelange","€ 1,550,000",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '285\n m²', 'bain/douche': '1'}"
2663,"Appartement 2 chambres troisième étage, Gare, Luxembourg","€ 739,000",Luxembourg,https://www.immotop.lu/annonces/458951/,COPHILUX,"Appartement 2 chambres troisième étage, Gare, Luxembourg","€ 739,000",Appartement,"{'chambres/pièces': '2', 'superficie': '67\n m²', 'bain/douche': '1', 'étage': '3'}"
