,property,price_range,location,property_link,agency,unit,unit_price,unit_type,unit_info
276,Appartements et Duplex dans programme neuf à Dudelange,"€ 521,218 - € 998,204",Dudelange,https://www.immotop.lu/annonces/86305/40449/,Von Poll Real Estate,"Appartement 2 chambres neuf, rez-de-chaussée, Dudelange, Dudelange","€ 998,204",Appartement,"{'chambres/pièces': '2', 'superficie': '114\n m²', 'salle de bain': '1', 'étage': '3'}"
277,Appartements et Penthouses dans programme neuf à Bertrange,"€ 1,246,578 - € 3,052,710",Bertrange,https://www.immotop.lu/annonces/160915/65305/,MILLEWEE,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 1,246,578",Appartement,"{'chambres/pièces': '3', 'superficie': '106\n m²', 'salle de bain': '1', 'étage': '1'}"
278,Appartements et Penthouses dans programme neuf à Bertrange,"€ 1,246,578 - € 3,052,710",Bertrange,https://www.immotop.lu/annonces/160915/65297/,MILLEWEE,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 1,278,985",Appartement,"{'chambres/pièces': '3', 'superficie': '119\n m²', 'salle de bain': '1', 'étage': 'T'}"
279,Appartements et Penthouses dans programme neuf à Bertrange,"€ 1,246,578 - € 3,052,710",Bertrange,https://www.immotop.lu/annonces/160915/65327/,MILLEWEE,"Penthouse neuf, 205 m², Bertrange, Bertrange","€ 3,052,710",Penthouse,"{'chambres/pièces': '3', 'superficie': '205\n m²', 'salle de bain': '1', 'étage': '3'}"
280,Maisons individuelles dans programme neuf à Bertrange,"€ 2,100,010 - € 2,300,238",Bertrange,https://www.immotop.lu/annonces/163041/66413/,MILLEWEE,"Maison individuelle 240 m², neuve, Bertrange, Bertrange","€ 2,100,010",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '240\n m²', 'salles de bain': '2'}"
281,Maisons individuelles dans programme neuf à Bertrange,"€ 2,100,010 - € 2,300,238",Bertrange,https://www.immotop.lu/annonces/163041/66399/,MILLEWEE,"Maison individuelle 240 m², neuve, Bertrange, Bertrange","€ 2,100,011",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '240\n m²', 'salles de bain': '2'}"
282,Maisons individuelles dans programme neuf à Bertrange,"€ 2,100,010 - € 2,300,238",Bertrange,https://www.immotop.lu/annonces/163041/66391/,MILLEWEE,"Maison individuelle 242 m², neuve, Bertrange, Bertrange","€ 2,300,003",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '242\n m²', 'salles de bain': '2'}"
283,Maisons individuelles dans programme neuf à Bertrange,"€ 2,100,010 - € 2,300,238",Bertrange,https://www.immotop.lu/annonces/163041/66383/,MILLEWEE,"Maison individuelle 241 m², neuve, Bertrange, Bertrange","€ 2,300,238",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '241\n m²', 'salles de bain': '2'}"
284,Appartements dans programme neuf à Bertrange,"€ 1,388,766 - € 2,103,035",Bertrange,https://www.immotop.lu/annonces/157631/63631/,MILLEWEE,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 1,388,766",Appartement,"{'chambres/pièces': '3', 'superficie': '118\n m²', 'salle de bain': '1', 'étage': '2'}"
285,Appartements dans programme neuf à Bertrange,"€ 1,388,766 - € 2,103,035",Bertrange,https://www.immotop.lu/annonces/157631/63621/,MILLEWEE,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 1,495,314",Appartement,"{'chambres/pièces': '3', 'superficie': '129\n m²', 'salles de bain': '2', 'étage': '1'}"
286,Appartements dans programme neuf à Bertrange,"€ 1,388,766 - € 2,103,035",Bertrange,https://www.immotop.lu/annonces/157631/63607/,MILLEWEE,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 1,507,312",Appartement,"{'chambres/pièces': '3', 'superficie': '129\n m²', 'salle de bain': '1', 'étage': '1'}"
287,Appartements dans programme neuf à Bertrange,"€ 1,388,766 - € 2,103,035",Bertrange,https://www.immotop.lu/annonces/157631/63601/,MILLEWEE,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 1,740,715",Appartement,"{'chambres/pièces': '3', 'superficie': '149\n m²', 'salle de bain': '1', 'étage': 'T'}"
288,Appartements dans programme neuf à Bertrange,"€ 1,388,766 - € 2,103,035",Bertrange,https://www.immotop.lu/annonces/157631/63595/,MILLEWEE,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 1,823,909",Appartement,"{'chambres/pièces': '3', 'superficie': '152\n m²', 'salle de bain': '1', 'étage': 'T'}"
289,Appartements dans programme neuf à Bertrange,"€ 1,388,766 - € 2,103,035",Bertrange,https://www.immotop.lu/annonces/157631/63657/,MILLEWEE,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 1,894,778",Appartement,"{'chambres/pièces': '3', 'superficie': '109\n m²', 'salles de bain': '2', 'étage': '3'}"
290,Appartements dans programme neuf à Bertrange,"€ 1,388,766 - € 2,103,035",Bertrange,https://www.immotop.lu/annonces/157631/63639/,MILLEWEE,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 2,103,035",Appartement,"{'chambres/pièces': '3', 'superficie': '130\n m²', 'salles de bain': '2', 'étage': '3'}"
291,Appartements et Triplex dans programme neuf à Mamer,"€ 1,250,000 - € 1,530,000",Mamer,https://www.immotop.lu/annonces/159079/97839/,Unicorn Real Estate Immobilière,"Triplex à vendre, Mamer, Mamer","€ 1,250,000",Triplex,"{'chambres/pièces': '3', 'superficie': '127\n m²', 'salle de bain': '1'}"
292,Appartements et Triplex dans programme neuf à Mamer,"€ 1,250,000 - € 1,530,000",Mamer,https://www.immotop.lu/annonces/159079/119959/,Unicorn Real Estate Immobilière,"Appartement 4 chambres neuf, rez-de-chaussée, Mamer, Mamer","€ 1,530,000",Appartement,"{'chambres/pièces': '4', 'superficie': '165\n m²', 'salle de bain': '1', 'étage': 'T'}"
293,Appartements et Triplex dans programme neuf à Mamer,"€ 1,250,000 - € 1,530,000",Mamer,https://www.immotop.lu/annonces/159079/64437/,Unicorn Real Estate Immobilière,"Appartement 3 chambres neuf, rez-de-chaussée, Mamer, Mamer","€ 1,530,000",Appartement,"{'chambres/pièces': '3', 'superficie': '165\n m²', 'salle de bain': '1', 'étage': 'T'}"
294,Penthouses et Appartements dans programme neuf à Niederanven,"€ 1,162,947 - € 2,837,195",Niederanven,https://www.immotop.lu/annonces/208319/77479/,Unicorn Real Estate Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Niederanven, Niederanven","€ 1,162,947",Appartement,"{'chambres/pièces': '2', 'superficie': '92\n m²', 'salle de bain': '1', 'étage': '1'}"
295,Penthouses et Appartements dans programme neuf à Niederanven,"€ 1,162,947 - € 2,837,195",Niederanven,https://www.immotop.lu/annonces/208319/77477/,Unicorn Real Estate Immobilière,"Appartement 3 chambres neuf, rez-de-chaussée, Niederanven, Niederanven","€ 1,289,700",Appartement,"{'chambres/pièces': '3', 'superficie': '100\n m²', 'étage': '1'}"
296,Penthouses et Appartements dans programme neuf à Niederanven,"€ 1,162,947 - € 2,837,195",Niederanven,https://www.immotop.lu/annonces/208319/77475/,Unicorn Real Estate Immobilière,"Appartement 3 chambres neuf, rez-de-chaussée, Niederanven, Niederanven","€ 1,505,270",Appartement,"{'chambres/pièces': '3', 'superficie': '124\n m²', 'étage': '1'}"
297,Penthouses et Appartements dans programme neuf à Niederanven,"€ 1,162,947 - € 2,837,195",Niederanven,https://www.immotop.lu/annonces/208319/77481/,Unicorn Real Estate Immobilière,"Penthouse neuf, 207 m², Niederanven, Niederanven","€ 2,837,195",Penthouse,"{'chambres/pièces': '4', 'superficie': '207\n m²', 'salle de bain': '1', 'étage': '2'}"
298,Appartements dans programme neuf à Pétange,"€ 707,150 - € 767,240",Pétange,https://www.immotop.lu/annonces/468785/150559/,EFA PROMO Sàrl,"Appartement 2 chambres neuf, rez-de-chaussée, Pétange, Pétange","€ 707,150",Appartement,"{'chambres/pièces': '2', 'superficie': '62\n m²', 'étage': 'T'}"
299,Appartements dans programme neuf à Pétange,"€ 707,150 - € 767,240",Pétange,https://www.immotop.lu/annonces/468785/150557/,EFA PROMO Sàrl,"Appartement 2 chambres neuf, rez-de-chaussée, Pétange, Pétange","€ 744,947",Appartement,"{'chambres/pièces': '2', 'superficie': '84\n m²', 'étage': 'T'}"
300,Appartements dans programme neuf à Pétange,"€ 707,150 - € 767,240",Pétange,https://www.immotop.lu/annonces/468785/150555/,EFA PROMO Sàrl,"Appartement 2 chambres neuf, rez-de-chaussée, Pétange, Pétange","€ 767,240",Appartement,"{'chambres/pièces': '2', 'superficie': '75\n m²', 'étage': 'T'}"
301,Appartements dans programme neuf à Luxembourg,"€ 524,279 - € 1,485,446",Luxembourg,https://www.immotop.lu/annonces/69149/22779/,Kirchberg Immo,"Appartement 1 chambre rue des muguets, Neudorf-Weimershof, Luxembourg","€ 524,279",Appartement,"{'chambre/pièce': '1', 'superficie': '36\n m²', 'étage': '3'}"
302,Appartements dans programme neuf à Luxembourg,"€ 524,279 - € 1,485,446",Luxembourg,https://www.immotop.lu/annonces/69149/22159/,Kirchberg Immo,"Appartement 1 chambre rue des muguets, Neudorf-Weimershof, Luxembourg","€ 673,618",Appartement,"{'chambre/pièce': '1', 'superficie': '49\n m²', 'étage': '1'}"
303,Appartements dans programme neuf à Luxembourg,"€ 524,279 - € 1,485,446",Luxembourg,https://www.immotop.lu/annonces/69149/22397/,Kirchberg Immo,"Appartement 1 chambre rue des muguets, Neudorf-Weimershof, Luxembourg","€ 679,205",Appartement,"{'chambre/pièce': '1', 'superficie': '49\n m²', 'étage': '2'}"
304,Appartements dans programme neuf à Luxembourg,"€ 524,279 - € 1,485,446",Luxembourg,https://www.immotop.lu/annonces/69149/22561/,Kirchberg Immo,"Appartement 1 chambre rue des muguets, Neudorf-Weimershof, Luxembourg","€ 804,464",Appartement,"{'chambre/pièce': '1', 'superficie': '56\n m²', 'étage': '2'}"
305,Appartements dans programme neuf à Luxembourg,"€ 524,279 - € 1,485,446",Luxembourg,https://www.immotop.lu/annonces/69149/22257/,Kirchberg Immo,"Appartement 1 chambre rue des muguets, Neudorf-Weimershof, Luxembourg","€ 873,070",Appartement,"{'chambre/pièce': '1', 'superficie': '56\n m²', 'étage': '1'}"
306,Appartements dans programme neuf à Luxembourg,"€ 524,279 - € 1,485,446",Luxembourg,https://www.immotop.lu/annonces/69149/22909/,Kirchberg Immo,"Appartement 2 chambres rue des muguets, Neudorf-Weimershof, Luxembourg","€ 969,243",Appartement,"{'chambres/pièces': '2', 'superficie': '69\n m²', 'étage': '3'}"
307,Appartements dans programme neuf à Luxembourg,"€ 524,279 - € 1,485,446",Luxembourg,https://www.immotop.lu/annonces/69149/23097/,Kirchberg Immo,"Appartement 2 chambres rue des muguets, Neudorf-Weimershof, Luxembourg","€ 1,234,007",Appartement,"{'chambres/pièces': '2', 'superficie': '81\n m²', 'étage': '4'}"
308,Appartements dans programme neuf à Luxembourg,"€ 524,279 - € 1,485,446",Luxembourg,https://www.immotop.lu/annonces/69149/22011/,Kirchberg Immo,"Appartement 3 chambres rue des muguets, Neudorf-Weimershof, Luxembourg","€ 1,485,446",Appartement,"{'chambres/pièces': '3', 'superficie': '97\n m²', 'étage': 'T'}"
309,Appartements et Duplex dans programme neuf à Hesperange,"€ 818,565 - € 1,199,730",Hesperange,https://www.immotop.lu/annonces/152103/60847/,Quality Street Real Estate,"Appartement 2 chambres neuf, rez-de-chaussée, Hesperange, Howald, Hesperange","€ 818,565",Appartement,"{'chambres/pièces': '2', 'superficie': '87\n m²', 'étage': '1'}"
310,Appartements et Duplex dans programme neuf à Hesperange,"€ 818,565 - € 1,199,730",Hesperange,https://www.immotop.lu/annonces/152103/60913/,Quality Street Real Estate,"Duplex à vendre, Hesperange, Howald, Hesperange","€ 1,199,730",Duplex,"{'chambres/pièces': '3', 'superficie': '143\n m²'}"
311,Appartements et Duplex dans programme neuf à Hesperange,"€ 818,565 - € 1,199,730",Hesperange,https://www.immotop.lu/annonces/152103/60889/,Quality Street Real Estate,"Duplex à vendre, Hesperange, Howald, Hesperange","€ 1,199,730",Duplex,"{'chambres/pièces': '3', 'superficie': '143\n m²'}"
312,Appartements et Magasins - locaux commerciaux dans programme neuf à Mersch,"€ 495,846 - € 955,385",Mersch,https://www.immotop.lu/annonces/464261/149521/,Calteux S.àr.l. Société Immobilière,"Studio Rue des Prés, Mersch, Mersch","€ 495,846",Studio,"{'superficie': '41\n m²', 'salle de bain': '1'}"
313,Appartements et Magasins - locaux commerciaux dans programme neuf à Mersch,"€ 495,846 - € 955,385",Mersch,https://www.immotop.lu/annonces/464261/149525/,Calteux S.àr.l. Société Immobilière,Local commercial en Vente,"€ 516,561",Local commercial,"{'superficie': '70\n m²', 'étage': 'T'}"
314,Appartements et Magasins - locaux commerciaux dans programme neuf à Mersch,"€ 495,846 - € 955,385",Mersch,https://www.immotop.lu/annonces/464261/149529/,Calteux S.àr.l. Société Immobilière,Local commercial en Vente,"€ 538,707",Local commercial,"{'superficie': '68\n m²', 'étage': 'T'}"
315,Appartements et Magasins - locaux commerciaux dans programme neuf à Mersch,"€ 495,846 - € 955,385",Mersch,https://www.immotop.lu/annonces/464261/149533/,Calteux S.àr.l. Société Immobilière,Local commercial en Vente,"€ 565,227",Local commercial,"{'superficie': '78\n m²', 'étage': 'T'}"
316,Appartements et Magasins - locaux commerciaux dans programme neuf à Mersch,"€ 495,846 - € 955,385",Mersch,https://www.immotop.lu/annonces/464261/149535/,Calteux S.àr.l. Société Immobilière,Bureau - Cabinet en Vente,"€ 571,006",Bureau - Cabinet,"{'superficie': '89\n m²', 'étage': '1'}"
317,Appartements et Magasins - locaux commerciaux dans programme neuf à Mersch,"€ 495,846 - € 955,385",Mersch,https://www.immotop.lu/annonces/464261/149537/,Calteux S.àr.l. Société Immobilière,Bureau - Cabinet en Vente,"€ 579,900",Bureau - Cabinet,"{'superficie': '79\n m²', 'étage': '1'}"
318,Appartements et Magasins - locaux commerciaux dans programme neuf à Mersch,"€ 495,846 - € 955,385",Mersch,https://www.immotop.lu/annonces/464261/149539/,Calteux S.àr.l. Société Immobilière,"Studio Rue des Prés, Mersch, Mersch","€ 586,718",Studio,"{'superficie': '52\n m²', 'salle de bain': '1'}"
319,Appartements et Magasins - locaux commerciaux dans programme neuf à Mersch,"€ 495,846 - € 955,385",Mersch,https://www.immotop.lu/annonces/464261/149541/,Calteux S.àr.l. Société Immobilière,"Studio Rue des Prés, Mersch, Mersch","€ 603,982",Studio,"{'superficie': '52\n m²', 'salle de bain': '1'}"
320,Appartements et Magasins - locaux commerciaux dans programme neuf à Mersch,"€ 495,846 - € 955,385",Mersch,https://www.immotop.lu/annonces/464261/149543/,Calteux S.àr.l. Société Immobilière,Local commercial en Vente,"€ 604,352",Local commercial,"{'superficie': '87\n m²', 'étage': 'T'}"
321,Appartements et Magasins - locaux commerciaux dans programme neuf à Mersch,"€ 495,846 - € 955,385",Mersch,https://www.immotop.lu/annonces/464261/149547/,Calteux S.àr.l. Société Immobilière,"Appartement 1 chambre Rue des Prés, Mersch, Mersch","€ 623,051",Appartement,"{'chambre/pièce': '1', 'superficie': '60\n m²', 'salle de bain': '1', 'étage': '2'}"
322,Appartements et Magasins - locaux commerciaux dans programme neuf à Mersch,"€ 495,846 - € 955,385",Mersch,https://www.immotop.lu/annonces/464261/149549/,Calteux S.àr.l. Société Immobilière,Bureau - Cabinet en Vente,"€ 641,046",Bureau - Cabinet,"{'superficie': '96\n m²', 'étage': '1'}"
323,Appartements et Magasins - locaux commerciaux dans programme neuf à Mersch,"€ 495,846 - € 955,385",Mersch,https://www.immotop.lu/annonces/464261/149551/,Calteux S.àr.l. Société Immobilière,Bureau - Cabinet en Vente,"€ 683,990",Bureau - Cabinet,"{'superficie': '104\n m²', 'étage': '1'}"
324,Appartements et Magasins - locaux commerciaux dans programme neuf à Mersch,"€ 495,846 - € 955,385",Mersch,https://www.immotop.lu/annonces/464261/149553/,Calteux S.àr.l. Société Immobilière,Local commercial en Vente,"€ 798,879",Local commercial,"{'superficie': '134\n m²', 'étage': 'T'}"
325,Appartements et Magasins - locaux commerciaux dans programme neuf à Mersch,"€ 495,846 - € 955,385",Mersch,https://www.immotop.lu/annonces/464261/149555/,Calteux S.àr.l. Société Immobilière,"Appartement 2 chambres Rue des Prés, Mersch, Mersch","€ 841,340",Appartement,"{'chambres/pièces': '2', 'superficie': '76\n m²', 'salle de bain': '1', 'étage': '1'}"
326,Appartements et Magasins - locaux commerciaux dans programme neuf à Mersch,"€ 495,846 - € 955,385",Mersch,https://www.immotop.lu/annonces/464261/149557/,Calteux S.àr.l. Société Immobilière,"Appartement 2 chambres Rue des Prés, Mersch, Mersch","€ 852,920",Appartement,"{'chambres/pièces': '2', 'superficie': '76\n m²', 'salle de bain': '1', 'étage': '2'}"
327,Appartements et Magasins - locaux commerciaux dans programme neuf à Mersch,"€ 495,846 - € 955,385",Mersch,https://www.immotop.lu/annonces/464261/149559/,Calteux S.àr.l. Société Immobilière,"Appartement 2 chambres Rue des Prés, Mersch, Mersch","€ 865,710",Appartement,"{'chambres/pièces': '2', 'superficie': '76\n m²', 'salle de bain': '1', 'étage': '3'}"
328,Appartements et Magasins - locaux commerciaux dans programme neuf à Mersch,"€ 495,846 - € 955,385",Mersch,https://www.immotop.lu/annonces/464261/149561/,Calteux S.àr.l. Société Immobilière,"Appartement 2 chambres Rue des Prés, Mersch, Mersch","€ 879,321",Appartement,"{'chambres/pièces': '2', 'superficie': '84\n m²', 'salle de bain': '1', 'étage': '1'}"
329,Appartements et Magasins - locaux commerciaux dans programme neuf à Mersch,"€ 495,846 - € 955,385",Mersch,https://www.immotop.lu/annonces/464261/149563/,Calteux S.àr.l. Société Immobilière,"Appartement 2 chambres Rue des Prés, Mersch, Mersch","€ 955,385",Appartement,"{'chambres/pièces': '2', 'superficie': '84\n m²', 'salle de bain': '1', 'étage': '2'}"
