,Property,Price_Range,Location,Link,Agency,Unit,Unit_Price_euro,Unit_Type,Rooms,Area_sqm,Bathrooms,Stage
1352,"Maison individuelle 168 m², Soleuvre, Sanem","€ 949,000",Sanem,https://www.immotop.lu/annonces/396967/,Agence Immobilière MARAMAX s.à r.l.,"Maison individuelle 168 m², Soleuvre, Sanem",949000.0,Maison individuelle,4.0,168.0,2.0,
1353,"Maison individuelle 100 m², Bascharage, Käerjeng","€ 475,000",Käerjeng,https://www.immotop.lu/annonces/426533/,Agence Immobilière MARAMAX s.à r.l.,"Maison individuelle 100 m², Bascharage, Käerjeng",475000.0,Maison individuelle,2.0,100.0,1.0,
1354,"Maison individuelle 163 m², Pétange, Pétange","€ 665,000",Pétange,https://www.immotop.lu/annonces/162445/,Agence Immobilière MARAMAX s.à r.l.,"Maison individuelle 163 m², Pétange, Pétange",665000.0,Maison individuelle,5.0,163.0,2.0,
1355,"Studio à vendre, Ville Haute","€ 325,000",Luxembourg,https://www.immotop.lu/annonces/98045/,Agence Immobilière MARAMAX s.à r.l.,"Studio à vendre, Ville Haute",325000.0,Studio,,25.0,1.0,
1356,"Studio à vendre, Bonnevoie-Verlorenkost","€ 325,000",Luxembourg,https://www.immotop.lu/annonces/469421/,Agence Immobilière MARAMAX s.à r.l.,"Studio à vendre, Bonnevoie-Verlorenkost",325000.0,Studio,,25.0,1.0,
1357,"Studio à vendre, Gare","€ 325,000",Luxembourg,https://www.immotop.lu/annonces/98125/,Agence Immobilière MARAMAX s.à r.l.,"Studio à vendre, Gare",325000.0,Studio,,25.0,1.0,
1358,"Maison individuelle Duerfstrooss, Dahl, Goesdorf","€ 1,580,000",Goesdorf,https://www.immotop.lu/annonces/423779/,Bureau Immobilier Wagner s.àr.l.,"Maison individuelle Duerfstrooss, Dahl, Goesdorf",1580000.0,Maison individuelle,4.0,350.0,1.0,
1359,"Maison individuelle op Batzendell, Wiltz, Wiltz","€ 1,295,000",Wiltz,https://www.immotop.lu/annonces/441111/,Bureau Immobilier Wagner s.àr.l.,"Maison individuelle op Batzendell, Wiltz, Wiltz",1295000.0,Maison individuelle,4.0,280.0,2.0,
1360,"Maison jumelée / mitoyenne 170 m², Koerich, Koerich","€ 1,278,000",Koerich,https://www.immotop.lu/annonces/242071/,Bureau Immobilier Wagner s.àr.l.,"Maison jumelée / mitoyenne 170 m², Koerich, Koerich",1278000.0,Maison jumelée / mitoyenne,3.0,170.0,2.0,
1361,"Maison jumelée / mitoyenne 15, op Bolicht, Erpeldange, Wiltz","€ 770,000",Wiltz,https://www.immotop.lu/annonces/353131/,Bureau Immobilier Wagner s.àr.l.,"Maison jumelée / mitoyenne 15, op Bolicht, Erpeldange, Wiltz",770000.0,Maison jumelée / mitoyenne,5.0,190.0,1.0,
1362,"Duplex à vendre, Echternach","€ 735,000",Echternach,https://www.immotop.lu/annonces/277643/,Bureau Immobilier Wagner s.àr.l.,"Duplex à vendre, Echternach",735000.0,Duplex,3.0,115.0,2.0,
1363,"Maison jumelée / mitoyenne Landburger Park, Beaufort, Beaufort","€ 650,000",Beaufort,https://www.immotop.lu/annonces/200141/,Bureau Immobilier Wagner s.àr.l.,"Maison jumelée / mitoyenne Landburger Park, Beaufort, Beaufort",650000.0,Maison jumelée / mitoyenne,3.0,110.0,1.0,
1364,"Maison individuelle rue des prés, Wiltz, Wiltz","€ 585,000",Wiltz,https://www.immotop.lu/annonces/460903/,Bureau Immobilier Wagner s.àr.l.,"Maison individuelle rue des prés, Wiltz, Wiltz",585000.0,Maison individuelle,4.0,170.0,2.0,
1365,"Maison individuelle rue des prés, Wiltz, Wiltz","€ 535,000",Wiltz,https://www.immotop.lu/annonces/122891/,Bureau Immobilier Wagner s.àr.l.,"Maison individuelle rue des prés, Wiltz, Wiltz",535000.0,Maison individuelle,3.0,180.0,1.0,
1366,"Appartement 2 chambres quatrième étage, Gasperich, Luxembourg","€ 1,050,000",Luxembourg,https://www.immotop.lu/annonces/329233/,Hektar,"Appartement 2 chambres quatrième étage, Gasperich, Luxembourg",1050000.0,Appartement,2.0,84.0,1.0,4
1367,"Appartement 2 chambres premier étage, Hollerich, Luxembourg","€ 1,420,000",Luxembourg,https://www.immotop.lu/annonces/436281/,Hektar,"Appartement 2 chambres premier étage, Hollerich, Luxembourg",1420000.0,Appartement,2.0,104.0,1.0,1
1368,"Appartement 2 chambres deuxième étage, Cessange, Luxembourg","€ 980,000",Luxembourg,https://www.immotop.lu/annonces/449115/,Hektar,"Appartement 2 chambres deuxième étage, Cessange, Luxembourg",980000.0,Appartement,2.0,85.0,1.0,2
1369,"Appartement 1 chambre rue d'Oetrange, Sandweiler, Sandweiler","€ 575,000",Sandweiler,https://www.immotop.lu/annonces/383461/,IMMO SP,"Appartement 1 chambre rue d'Oetrange, Sandweiler, Sandweiler",575000.0,Appartement,1.0,51.0,1.0,2
1370,"Appartement 2 chambres deuxième étage, Al-Esch, Esch-sur-Alzette","€ 599,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/176825/,IMMO SP,"Appartement 2 chambres deuxième étage, Al-Esch, Esch-sur-Alzette",599000.0,Appartement,2.0,73.0,,2
1371,"Duplex à vendre, Ville Haute","€ 1,463,776",Luxembourg,https://www.immotop.lu/annonces/106955/,ADESMAX Real Estate,"Duplex à vendre, Ville Haute",1463776.0,Duplex,2.0,96.0,2.0,
1372,"Maison jumelée / mitoyenne 160 m², Al-Esch, Esch-sur-Alzette","€ 1,097,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/462763/,17 B SARL,"Maison jumelée / mitoyenne 160 m², Al-Esch, Esch-sur-Alzette",1097000.0,Maison jumelée / mitoyenne,3.0,160.0,3.0,
1373,"Duplex à vendre, Soleuvre","€ 770,000",Sanem,https://www.immotop.lu/annonces/443115/,17 B SARL,"Duplex à vendre, Soleuvre",770000.0,Duplex,2.0,131.0,1.0,
1374,"Appartement 3 chambres 22 rue du Cimetière, Kehlen, Kehlen","€ 1,508,408",Kehlen,https://www.immotop.lu/annonces/196519/,BATINVEST,"Appartement 3 chambres 22 rue du Cimetière, Kehlen, Kehlen",1508408.0,Appartement,3.0,154.0,3.0,
1375,"Appartement 1 chambre 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,004,543",Kehlen,https://www.immotop.lu/annonces/195131/,BATINVEST,"Appartement 1 chambre 79 rue de Luxembourg, Kehlen, Kehlen",1004543.0,Appartement,1.0,86.0,1.0,T
1376,"Appartement 2 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,093,856",Kehlen,https://www.immotop.lu/annonces/194801/,BATINVEST,"Appartement 2 chambres 79 rue de Luxembourg, Kehlen, Kehlen",1093856.0,Appartement,2.0,92.0,2.0,T
1377,"Appartement 3 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,533,929",Kehlen,https://www.immotop.lu/annonces/197329/,BATINVEST,"Appartement 3 chambres 79 rue de Luxembourg, Kehlen, Kehlen",1533929.0,Appartement,3.0,132.0,2.0,3
1378,"Appartement 3 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,586,399",Kehlen,https://www.immotop.lu/annonces/196499/,BATINVEST,"Appartement 3 chambres 79 rue de Luxembourg, Kehlen, Kehlen",1586399.0,Appartement,3.0,145.0,3.0,1
1379,"Appartement 3 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,619,631",Kehlen,https://www.immotop.lu/annonces/196733/,BATINVEST,"Appartement 3 chambres 79 rue de Luxembourg, Kehlen, Kehlen",1619631.0,Appartement,3.0,141.0,3.0,3
1380,"Appartement 3 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,582,103",Kehlen,https://www.immotop.lu/annonces/195147/,BATINVEST,"Appartement 3 chambres 79 rue de Luxembourg, Kehlen, Kehlen",1582103.0,Appartement,3.0,145.0,3.0,1
1381,"Maison individuelle 220 m², Grevenmacher, Grevenmacher","€ 930,000",Grevenmacher,https://www.immotop.lu/annonces/146545/,M2 S.A. by Serge Veyder,"Maison individuelle 220 m², Grevenmacher, Grevenmacher",930000.0,Maison individuelle,5.0,220.0,1.0,
1382,"Appartement 2 chambres rez-de-chaussée, Dellhéicht, Esch-sur-Alzette","€ 536,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/240309/,BATINVEST,"Appartement 2 chambres rez-de-chaussée, Dellhéicht, Esch-sur-Alzette",536000.0,Appartement,2.0,88.0,1.0,T
1383,Immeuble en Vente,"€ 1,395,000",Junglinster,https://www.immotop.lu/annonces/381129/,M2 S.A. by Serge Veyder,Immeuble en Vente,1395000.0,Immeuble,,180.0,3.0,T
1384,"Maison individuelle 170 m², Beaufort, Beaufort","€ 940,000",Beaufort,https://www.immotop.lu/annonces/337863/,M2 S.A. by Serge Veyder,"Maison individuelle 170 m², Beaufort, Beaufort",940000.0,Maison individuelle,5.0,170.0,1.0,
1385,"Maison individuelle 140 m², Manternach, Manternach","€ 1,330,000",Manternach,https://www.immotop.lu/annonces/429463/,M2 S.A. by Serge Veyder,"Maison individuelle 140 m², Manternach, Manternach",1330000.0,Maison individuelle,4.0,140.0,2.0,
1386,"Appartement 2 chambres rez-de-chaussée, Grevenmacher, Grevenmacher","€ 690,000",Grevenmacher,https://www.immotop.lu/annonces/425897/,M2 S.A. by Serge Veyder,"Appartement 2 chambres rez-de-chaussée, Grevenmacher, Grevenmacher",690000.0,Appartement,2.0,80.0,1.0,T
1387,"Ferme 500 m², Scheidgen, Consdorf","€ 2,450,000",Consdorf,https://www.immotop.lu/annonces/381131/,M2 S.A. by Serge Veyder,"Ferme 500 m², Scheidgen, Consdorf",2450000.0,Ferme,5.0,500.0,3.0,
1388,"Appartement 2 chambres rez-de-chaussée, Cents, Luxembourg","€ 1,440,000",Luxembourg,https://www.immotop.lu/annonces/146597/,M2 S.A. by Serge Veyder,"Appartement 2 chambres rez-de-chaussée, Cents, Luxembourg",1440000.0,Appartement,2.0,102.0,2.0,T
1389,"Maison individuelle 165 m², Colmar-Berg, Colmar-Berg","€ 1,500,000",Colmar-Berg,https://www.immotop.lu/annonces/395023/,M2 S.A. by Serge Veyder,"Maison individuelle 165 m², Colmar-Berg, Colmar-Berg",1500000.0,Maison individuelle,4.0,165.0,1.0,
1390,"Maison individuelle 250 m², Bettange-sur-Mess, Dippach","€ 3,400,000",Dippach,https://www.immotop.lu/annonces/305943/,M2 S.A. by Serge Veyder,"Maison individuelle 250 m², Bettange-sur-Mess, Dippach",3400000.0,Maison individuelle,4.0,250.0,3.0,
1391,"Duplex à vendre, Godbrange","€ 1,050,000",Junglinster,https://www.immotop.lu/annonces/272699/,M2 S.A. by Serge Veyder,"Duplex à vendre, Godbrange",1050000.0,Duplex,3.0,143.0,2.0,
1392,Immeuble en Vente,"€ 2,300,000",Grevenmacher,https://www.immotop.lu/annonces/340591/,M2 S.A. by Serge Veyder,Immeuble en Vente,2300000.0,Immeuble,,340.0,,T
1393,"Maison jumelée / mitoyenne 406 m², neuve, Nothum, Lac de la Haute Sûre","€ 1,295,000",Lac de la Haute Sûre,https://www.immotop.lu/annonces/346197/,iD-Home sàrl,"Maison jumelée / mitoyenne 406 m², neuve, Nothum, Lac de la Haute Sûre",1295000.0,Maison jumelée / mitoyenne,4.0,406.0,3.0,
1394,"Villa indépendante Vente, Arsdorf, Koetschette, Riesenhof, Rambrouch","€ 2,850,000",Rambrouch,https://www.immotop.lu/annonces/287291/,F Immobilière,"Villa indépendante Vente, Arsdorf, Koetschette, Riesenhof, Rambrouch",2850000.0,Villa indépendante,5.0,,3.0,
1395,"Maison jumelée / mitoyenne 200 m², Consdorf, Consdorf","€ 1,295,000",Consdorf,https://www.immotop.lu/annonces/239925/,Immo Cuni Sarl,"Maison jumelée / mitoyenne 200 m², Consdorf, Consdorf",1295000.0,Maison jumelée / mitoyenne,3.0,200.0,2.0,
1396,"Appartement 3 chambres quatrième étage, Gasperich, Luxembourg","€ 1,480,000",Luxembourg,https://www.immotop.lu/annonces/451583/,New Immo,"Appartement 3 chambres quatrième étage, Gasperich, Luxembourg",1480000.0,Appartement,3.0,130.0,1.0,4
1397,"Duplex à vendre, Cessange","€ 1,398,000",Luxembourg,https://www.immotop.lu/annonces/174323/,New Immo,"Duplex à vendre, Cessange",1398000.0,Duplex,3.0,157.0,1.0,
1398,"Penthouse excellent état, 125 m², Eich, Luxembourg","€ 1,450,000",Luxembourg,https://www.immotop.lu/annonces/454251/,New Immo,"Penthouse excellent état, 125 m², Eich, Luxembourg",1450000.0,Penthouse,3.0,125.0,1.0,3
1399,"Appartement 2 chambres excellent état, premier étage, Ville Haute, Luxembourg","€ 1,415,000",Luxembourg,https://www.immotop.lu/annonces/462913/,New Immo,"Appartement 2 chambres excellent état, premier étage, Ville Haute, Luxembourg",1415000.0,Appartement,2.0,104.0,1.0,1
1400,"Triplex à vendre, Weimerskirch","€ 1,708,247",Luxembourg,https://www.immotop.lu/annonces/192685/,New Immo,"Triplex à vendre, Weimerskirch",1708247.0,Triplex,3.0,158.0,2.0,
1401,"Appartement 1 chambre premier étage, Hollerich, Luxembourg","€ 789,000",Luxembourg,https://www.immotop.lu/annonces/422833/,New Immo,"Appartement 1 chambre premier étage, Hollerich, Luxembourg",789000.0,Appartement,1.0,65.0,1.0,1
1402,"Appartement 2 chambres premier étage, Rollingergrund, Luxembourg","€ 1,195,000",Luxembourg,https://www.immotop.lu/annonces/448799/,New Immo,"Appartement 2 chambres premier étage, Rollingergrund, Luxembourg",1195000.0,Appartement,2.0,103.0,1.0,1
1403,"Appartement 2 chambres excellent état, rez-de-chaussée, Steinfort, Steinfort","€ 799,000",Steinfort,https://www.immotop.lu/annonces/251943/,New Immo,"Appartement 2 chambres excellent état, rez-de-chaussée, Steinfort, Steinfort",799000.0,Appartement,2.0,93.0,1.0,T
1404,"Maison individuelle 300 m², Dommeldange, Luxembourg","€ 2,200,000",Luxembourg,https://www.immotop.lu/annonces/437745/,New Immo,"Maison individuelle 300 m², Dommeldange, Luxembourg",2200000.0,Maison individuelle,5.0,300.0,1.0,
1405,"Appartement 1 chambre neuf, premier étage, Merl, Luxembourg","€ 854,018",Luxembourg,https://www.immotop.lu/annonces/144665/,New Immo,"Appartement 1 chambre neuf, premier étage, Merl, Luxembourg",854018.0,Appartement,1.0,65.0,,1
1406,"Appartement 3 chambres excellent état, deuxième étage, Merl, Luxembourg","€ 1,180,000",Luxembourg,https://www.immotop.lu/annonces/430041/,New Immo,"Appartement 3 chambres excellent état, deuxième étage, Merl, Luxembourg",1180000.0,Appartement,3.0,109.0,1.0,2
1407,"Maison individuelle Vente, Differdange, Lasauvage, Differdange","€ 1,190,000",Differdange,https://www.immotop.lu/annonces/455917/,New Immo,"Maison individuelle Vente, Differdange, Lasauvage, Differdange",1190000.0,Maison individuelle,,,,
1408,"Appartement 2 chambres deuxième étage, Ville Haute, Luxembourg","€ 1,390,000",Luxembourg,https://www.immotop.lu/annonces/456841/,New Immo,"Appartement 2 chambres deuxième étage, Ville Haute, Luxembourg",1390000.0,Appartement,2.0,90.0,1.0,2
1409,"Maison individuelle 220 m², Beggen, Luxembourg","€ 2,170,000",Luxembourg,https://www.immotop.lu/annonces/463313/,New Immo,"Maison individuelle 220 m², Beggen, Luxembourg",2170000.0,Maison individuelle,4.0,220.0,2.0,
1410,"Appartement neuf, rez-de-chaussée, Strassen, Strassen","€ 565,000",Strassen,https://www.immotop.lu/annonces/424399/,New Immo,"Appartement neuf, rez-de-chaussée, Strassen, Strassen",565000.0,Appartement,,32.0,1.0,T
1411,"Appartement 2 chambres neuf, premier étage, Oberanven, Rameldange, Hostert, Niederanven","€ 1,211,946",Niederanven,https://www.immotop.lu/annonces/207681/,New Immo,"Appartement 2 chambres neuf, premier étage, Oberanven, Rameldange, Hostert, Niederanven",1211946.0,Appartement,2.0,92.0,1.0,1
1412,"Appartement 3 chambres neuf, premier étage, Rollingergrund, Luxembourg","€ 1,196,662",Luxembourg,https://www.immotop.lu/annonces/192907/,New Immo,"Appartement 3 chambres neuf, premier étage, Rollingergrund, Luxembourg",1196662.0,Appartement,3.0,105.0,1.0,1
1413,"Maison individuelle 150 m², neuve, Cessange, Luxembourg","€ 2,020,000",Luxembourg,https://www.immotop.lu/annonces/360303/,New Immo,"Maison individuelle 150 m², neuve, Cessange, Luxembourg",2020000.0,Maison individuelle,3.0,150.0,,
1414,"Duplex à vendre, Bertrange","€ 880,000",Bertrange,https://www.immotop.lu/annonces/454137/,New Immo,"Duplex à vendre, Bertrange",880000.0,Duplex,1.0,84.0,1.0,
1415,"Appartement 1 chambre rez-de-chaussée, Steinfort, Steinfort","€ 645,000",Steinfort,https://www.immotop.lu/annonces/449079/,New Immo,"Appartement 1 chambre rez-de-chaussée, Steinfort, Steinfort",645000.0,Appartement,1.0,57.0,1.0,T
1416,"Appartement 3 chambres neuf, premier étage, Filsdorf, Dalheim","€ 910,000",Dalheim,https://www.immotop.lu/annonces/305971/,New Immo,"Appartement 3 chambres neuf, premier étage, Filsdorf, Dalheim",910000.0,Appartement,3.0,120.0,,1
1417,"Appartement 1 chambre 44 Rue charles darwin, Gasperich, Luxembourg","€ 850,000",Luxembourg,https://www.immotop.lu/annonces/324249/,LibertasRealEstate,"Appartement 1 chambre 44 Rue charles darwin, Gasperich, Luxembourg",850000.0,Appartement,1.0,54.0,2.0,1
1418,"Maison individuelle 233 m², Steinsel, Steinsel","€ 2,165,000",Steinsel,https://www.immotop.lu/annonces/415257/,Claude Konrath Promotions Sàrl,"Maison individuelle 233 m², Steinsel, Steinsel",2165000.0,Maison individuelle,3.0,233.0,3.0,
1419,"Appartement 3 chambres avenue de Luxembourg, Bascharage, Käerjeng","€ 949,000",Käerjeng,https://www.immotop.lu/annonces/415515/,Claude Konrath Promotions Sàrl,"Appartement 3 chambres avenue de Luxembourg, Bascharage, Käerjeng",949000.0,Appartement,3.0,89.0,,T
1420,"Appartement 2 chambres neuf, premier étage, Kehlen, Kehlen","€ 938,000",Kehlen,https://www.immotop.lu/annonces/471009/,No Stress Immobilière,"Appartement 2 chambres neuf, premier étage, Kehlen, Kehlen",938000.0,Appartement,2.0,109.0,2.0,1
1421,"Maison individuelle Luxembourg / Center / Bertrange / Bertrange, Bertrange, Bertrange","€ 1,915,000",Bertrange,https://www.immotop.lu/annonces/404253/,Nextimmo,"Maison individuelle Luxembourg / Center / Bertrange / Bertrange, Bertrange, Bertrange",1915000.0,Maison individuelle,3.0,205.0,2.0,
1422,"Maison individuelle 68 Rue de Limpach, Mondercange, Mondercange","€ 1,530,000",Mondercange,https://www.immotop.lu/annonces/423767/,Nextimmo,"Maison individuelle 68 Rue de Limpach, Mondercange, Mondercange",1530000.0,Maison individuelle,4.0,192.0,2.0,
1423,"Appartement 1 chambre troisième étage, Brill, Esch-sur-Alzette","€ 370,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/435605/,Nextimmo,"Appartement 1 chambre troisième étage, Brill, Esch-sur-Alzette",370000.0,Appartement,1.0,47.0,,3
1424,"Appartement 3 chambres deuxième étage, Wobrecken, Esch-sur-Alzette","€ 775,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/416247/,Nextimmo,"Appartement 3 chambres deuxième étage, Wobrecken, Esch-sur-Alzette",775000.0,Appartement,3.0,93.0,1.0,2
1425,"Maison individuelle 190 m², Wobrecken, Esch-sur-Alzette","€ 900,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/399217/,Nextimmo,"Maison individuelle 190 m², Wobrecken, Esch-sur-Alzette",900000.0,Maison individuelle,,190.0,,
1426,"Appartement 2 chambres 105 m², Beggen, Luxembourg","€ 1,080,000",Luxembourg,https://www.immotop.lu/annonces/440559/,Nextimmo,"Appartement 2 chambres 105 m², Beggen, Luxembourg",1080000.0,Appartement,2.0,105.0,1.0,
1427,"Villa indépendante 268 m², Schouweiler, Dippach","€ 2,450,000",Dippach,https://www.immotop.lu/annonces/440561/,Nextimmo,"Villa indépendante 268 m², Schouweiler, Dippach",2450000.0,Villa indépendante,5.0,268.0,2.0,
1428,"Studio à vendre, Bascharage","€ 385,000",Käerjeng,https://www.immotop.lu/annonces/460627/,GORETIMMO,"Studio à vendre, Bascharage",385000.0,Studio,1.0,34.0,1.0,
1429,"Maison individuelle rue Jean Gallion, Oberkorn, Differdange","€ 875,000",Differdange,https://www.immotop.lu/annonces/112319/,MAVE IMMO,"Maison individuelle rue Jean Gallion, Oberkorn, Differdange",875000.0,Maison individuelle,4.0,180.0,2.0,
1430,"Maison individuelle 220 m², Differdange, Lasauvage, Differdange","€ 1,445,000",Differdange,https://www.immotop.lu/annonces/209771/,MAVE IMMO,"Maison individuelle 220 m², Differdange, Lasauvage, Differdange",1445000.0,Maison individuelle,4.0,220.0,3.0,
1431,"Appartement 1 chambre rez-de-chaussée, Rodershausen, Parc Hosingen","€ 377,227",Parc Hosingen,https://www.immotop.lu/annonces/147487/,Immo Partner,"Appartement 1 chambre rez-de-chaussée, Rodershausen, Parc Hosingen",377227.0,Appartement,1.0,45.0,,T
1432,"Maison individuelle 220 m², Gilsdorf, Bettendorf","€ 1,169,500",Bettendorf,https://www.immotop.lu/annonces/455923/,Immo Partner,"Maison individuelle 220 m², Gilsdorf, Bettendorf",1169500.0,Maison individuelle,5.0,220.0,2.0,
1433,"Maison individuelle 270 m², Asselborn, Wincrange","€ 880,000",Wincrange,https://www.immotop.lu/annonces/442123/,Immo Partner,"Maison individuelle 270 m², Asselborn, Wincrange",880000.0,Maison individuelle,3.0,270.0,1.0,
1434,"Maison individuelle 188 m², Troisvierges, Troisvierges","€ 750,000",Troisvierges,https://www.immotop.lu/annonces/252559/,Immo Partner,"Maison individuelle 188 m², Troisvierges, Troisvierges",750000.0,Maison individuelle,3.0,188.0,1.0,
1435,"Maison individuelle 155 m², Dudelange, Dudelange","€ 1,690,000",Dudelange,https://www.immotop.lu/annonces/252433/,Immo Partner,"Maison individuelle 155 m², Dudelange, Dudelange",1690000.0,Maison individuelle,3.0,155.0,2.0,
1436,Immeuble en Vente,"€ 1,090,000",Wincrange,https://www.immotop.lu/annonces/147473/,Immo Partner,Immeuble en Vente,1090000.0,Immeuble,,500.0,3.0,T
1437,"Duplex à vendre, Hamm","€ 753,000",Luxembourg,https://www.immotop.lu/annonces/352607/,Immo Partner,"Duplex à vendre, Hamm",753000.0,Duplex,2.0,77.0,1.0,
1438,"Maison individuelle 350 m², Scheidgen, Consdorf","€ 2,700,000",Consdorf,https://www.immotop.lu/annonces/469221/,Engel & Völkers Luxembourg,"Maison individuelle 350 m², Scheidgen, Consdorf",2700000.0,Maison individuelle,5.0,350.0,3.0,
1439,"Appartement 2 chambres neuf, premier étage, Kopstal, Kopstal","€ 944,141",Kopstal,https://www.immotop.lu/annonces/359299/,Engel & Völkers Luxembourg,"Appartement 2 chambres neuf, premier étage, Kopstal, Kopstal",944141.0,Appartement,2.0,98.0,,1
1440,"Appartement 1 chambre excellent état, premier étage, Belair, Luxembourg","€ 755,000",Luxembourg,https://www.immotop.lu/annonces/152587/,Prestige Immobilier sàrl,"Appartement 1 chambre excellent état, premier étage, Belair, Luxembourg",755000.0,Appartement,1.0,70.0,2.0,1
1441,"Appartement 2 chambres 22 rue Wurth Paquet, Belair, Luxembourg","€ 1,140,000",Luxembourg,https://www.immotop.lu/annonces/163057/,Prestige Immobilier sàrl,"Appartement 2 chambres 22 rue Wurth Paquet, Belair, Luxembourg",1140000.0,Appartement,2.0,79.0,1.0,1
1442,"Maison individuelle 3-5-7 Bld de la Grande Duchesse Joséphine Charlotte au, Belair, Luxembourg","€ 4,800,000",Luxembourg,https://www.immotop.lu/annonces/152509/,Prestige Immobilier sàrl,"Maison individuelle 3-5-7 Bld de la Grande Duchesse Joséphine Charlotte au, Belair, Luxembourg",4800000.0,Maison individuelle,4.0,339.0,3.0,
1443,"Maison individuelle 3-5-7 Bld de la Grande Duchesse Joséphine Charlotte au, Belair, Luxembourg","€ 4,850,000",Luxembourg,https://www.immotop.lu/annonces/152579/,Prestige Immobilier sàrl,"Maison individuelle 3-5-7 Bld de la Grande Duchesse Joséphine Charlotte au, Belair, Luxembourg",4850000.0,Maison individuelle,4.0,338.0,3.0,
1444,"Maison individuelle 3-5-7 Bld de la Grande Duchesse Joséphine Charlotte au, Belair, Luxembourg","€ 4,500,000",Luxembourg,https://www.immotop.lu/annonces/164383/,Prestige Immobilier sàrl,"Maison individuelle 3-5-7 Bld de la Grande Duchesse Joséphine Charlotte au, Belair, Luxembourg",4500000.0,Maison individuelle,,314.0,1.0,
1445,"Maison individuelle 32, av Guillaume, Belair, Luxembourg","€ 13,500,000",Luxembourg,https://www.immotop.lu/annonces/166049/,Prestige Immobilier sàrl,"Maison individuelle 32, av Guillaume, Belair, Luxembourg",13500000.0,Maison individuelle,5.0,750.0,3.0,
1446,"Appartement 1 chambre Rue F Seimetz, Limpertsberg, Luxembourg","€ 1,200,000",Luxembourg,https://www.immotop.lu/annonces/164549/,Prestige Immobilier sàrl,"Appartement 1 chambre Rue F Seimetz, Limpertsberg, Luxembourg",1200000.0,Appartement,1.0,90.0,,3
1447,"Maison jumelée / mitoyenne 346 m², neuve, Heisdorf, Steinsel","€ 2,205,000",Steinsel,https://www.immotop.lu/annonces/343937/,Apoidea agence immobilière,"Maison jumelée / mitoyenne 346 m², neuve, Heisdorf, Steinsel",2205000.0,Maison jumelée / mitoyenne,3.0,346.0,2.0,
1448,"Duplex à vendre, Holzem","€ 1,230,107",Mamer,https://www.immotop.lu/annonces/433109/,Groupe IRIS Immobilier,"Duplex à vendre, Holzem",1230107.0,Duplex,3.0,144.0,2.0,
1449,"Appartement 2 chambres deuxième étage, Limpertsberg, Luxembourg","€ 1,030,000",Luxembourg,https://www.immotop.lu/annonces/470079/,E-Home,"Appartement 2 chambres deuxième étage, Limpertsberg, Luxembourg",1030000.0,Appartement,2.0,75.0,1.0,2
1450,"Maison individuelle 126 Rue Sainte Barbe, Dudelange, Dudelange","€ 1,224,412",Dudelange,https://www.immotop.lu/annonces/218805/,MITEX,"Maison individuelle 126 Rue Sainte Barbe, Dudelange, Dudelange",1224412.0,Maison individuelle,4.0,171.0,3.0,
1451,"Appartement 1 chambre 74, rue Principale, Lintgen, Lintgen","€ 490,000",Lintgen,https://www.immotop.lu/annonces/449017/,MITEX,"Appartement 1 chambre 74, rue Principale, Lintgen, Lintgen",490000.0,Appartement,1.0,48.0,1.0,T
1452,"Duplex à vendre, Boulaide","€ 557,080",Boulaide,https://www.immotop.lu/annonces/455439/,MITEX,"Duplex à vendre, Boulaide",557080.0,Duplex,2.0,104.0,1.0,
1453,"Appartement 2 chambres 1, route de Kayl, Dudelange, Dudelange","€ 560,000",Dudelange,https://www.immotop.lu/annonces/293941/,MITEX,"Appartement 2 chambres 1, route de Kayl, Dudelange, Dudelange",560000.0,Appartement,2.0,121.0,1.0,2
1454,"Appartement 2 chambres rez-de-chaussée, Berchem, Roeser","€ 815,000",Roeser,https://www.immotop.lu/annonces/461989/,MP Partners SARL,"Appartement 2 chambres rez-de-chaussée, Berchem, Roeser",815000.0,Appartement,2.0,85.0,,T
1455,"Appartement 1 chambre deuxième étage, Pétange, Pétange","€ 465,000",Pétange,https://www.immotop.lu/annonces/245193/,Mira Promotions s.à r.l.,"Appartement 1 chambre deuxième étage, Pétange, Pétange",465000.0,Appartement,1.0,47.0,1.0,2
1456,"Appartement 3 chambres premier étage, Rodange, Pétange","€ 685,000",Pétange,https://www.immotop.lu/annonces/469245/,No Stress Immobilière,"Appartement 3 chambres premier étage, Rodange, Pétange",685000.0,Appartement,3.0,75.0,1.0,1
