,Property,Price_Range,Location,Link,Agency,Unit,Unit_Price_euro,Unit_Type,Rooms,Area_sqm,Bathrooms,Stage
761,"Appartement 2 chambres deuxième étage, Ville Haute, Luxembourg","€ 1,350/mois",Luxembourg,https://www.immotop.lu/annonces/415991/,Claude Michels Immobilière,"Appartement 2 chambres deuxième étage, Ville Haute, Luxembourg",1350.0,Appartement,2.0,,1.0,2
762,"Appartement 2 chambres rez-de-chaussée, Ville Haute, Luxembourg","€ 2,950/mois",Luxembourg,https://www.immotop.lu/annonces/414707/,Bureau Immobilier Feltes,"Appartement 2 chambres rez-de-chaussée, Ville Haute, Luxembourg",2950.0,Appartement,2.0,92.0,1.0,T
763,"Appartement 1 chambre deuxième étage, Bonnevoie-Verlorenkost, Luxembourg","€ 1,600/mois",Luxembourg,https://www.immotop.lu/annonces/472101/,Agence IMMMO,"Appartement 1 chambre deuxième étage, Bonnevoie-Verlorenkost, Luxembourg",1600.0,Appartement,1.0,85.0,,2
764,"Appartement 3 chambres troisième étage, Ville Haute, Luxembourg","€ 3,700/mois",Luxembourg,https://www.immotop.lu/annonces/413751/,A-Z Immobilière,"Appartement 3 chambres troisième étage, Ville Haute, Luxembourg",3700.0,Appartement,3.0,160.0,2.0,3
765,"Appartement 1 chambre rue du pont, Rosport, Rosport-Mompach","€ 1,500/mois",Rosport-Mompach,https://www.immotop.lu/annonces/413735/,Immobilière Patrick Denter s.à.r.l.,"Appartement 1 chambre rue du pont, Rosport, Rosport-Mompach",1500.0,Appartement,1.0,107.0,1.0,T
766,"Maison individuelle 400 m², Bastendorf, Tandel","€ 4,500/mois",Tandel,https://www.immotop.lu/annonces/413677/,SOS IMMO SARL,"Maison individuelle 400 m², Bastendorf, Tandel",4500.0,Maison individuelle,3.0,400.0,1.0,
767,"Appartement 1 chambre rez-de-chaussée, Neudorf-Weimershof, Luxembourg","€ 1,650/mois",Luxembourg,https://www.immotop.lu/annonces/413043/,Bressaglia Immobilière,"Appartement 1 chambre rez-de-chaussée, Neudorf-Weimershof, Luxembourg",1650.0,Appartement,1.0,65.0,1.0,T
768,"Studio à louer, Neudorf-Weimershof","€ 1,200/mois",Luxembourg,https://www.immotop.lu/annonces/413033/,Bressaglia Immobilière,"Studio à louer, Neudorf-Weimershof",1200.0,Studio,1.0,34.0,,
769,"Appartement 2 chambres premier étage, Neudorf-Weimershof, Luxembourg","€ 2,100/mois",Luxembourg,https://www.immotop.lu/annonces/413025/,Bressaglia Immobilière,"Appartement 2 chambres premier étage, Neudorf-Weimershof, Luxembourg",2100.0,Appartement,2.0,108.0,2.0,1
770,"Studio à louer, Gare","€ 1,050/mois",Luxembourg,https://www.immotop.lu/annonces/497725/,Primo Gérances S.à r.l.,"Studio à louer, Gare",1050.0,Studio,,21.0,,
771,"Appartement 3 chambres rez-de-chaussée, Mamer, Mamer","€ 2,200/mois",Mamer,https://www.immotop.lu/annonces/470205/,iKSL S.à.r.l,"Appartement 3 chambres rez-de-chaussée, Mamer, Mamer",2200.0,Appartement,3.0,115.0,1.0,T
772,"Studio à louer, Ville Haute","€ 1,200/mois",Luxembourg,https://www.immotop.lu/annonces/403999/,Altea Immobilière,"Studio à louer, Ville Haute",1200.0,Studio,5.0,13.0,3.0,
773,"Maison individuelle 180 m², Belair, Luxembourg","€ 5,500/mois",Luxembourg,https://www.immotop.lu/annonces/395829/,Bressaglia Immobilière,"Maison individuelle 180 m², Belair, Luxembourg",5500.0,Maison individuelle,4.0,180.0,,
774,"Maison individuelle 185 m², excellent état, Niederanven, Niederanven","€ 3,850/mois",Niederanven,https://www.immotop.lu/annonces/395591/,Lux Properties,"Maison individuelle 185 m², excellent état, Niederanven, Niederanven",3850.0,Maison individuelle,,185.0,,
775,"Duplex à louer, Kirchberg","€ 2,820/mois",Luxembourg,https://www.immotop.lu/annonces/395587/,HT IMMOBILIER,"Duplex à louer, Kirchberg",2820.0,Duplex,2.0,110.0,2.0,
776,"Duplex à louer, Neudorf-Weimershof","€ 2,820/mois",Luxembourg,https://www.immotop.lu/annonces/394827/,HT IMMOBILIER,"Duplex à louer, Neudorf-Weimershof",2820.0,Duplex,2.0,110.0,1.0,
777,"Appartement 2 chambres troisième étage, Strassen, Strassen","€ 2,800/mois",Strassen,https://www.immotop.lu/annonces/387041/,SIGELUX,"Appartement 2 chambres troisième étage, Strassen, Strassen",2800.0,Appartement,2.0,95.0,,3
778,"Penthouse 150 m² avec terrasse, Ville Haute, Luxembourg","€ 4,500/mois",Luxembourg,https://www.immotop.lu/annonces/385383/,SIGELUX,"Penthouse 150 m² avec terrasse, Ville Haute, Luxembourg",4500.0,Penthouse,3.0,150.0,,6
779,"Appartement 2 chambres neuf, premier étage, Kirchberg, Luxembourg","€ 2,900/mois",Luxembourg,https://www.immotop.lu/annonces/383251/,Bureau Immobilier Feltes,"Appartement 2 chambres neuf, premier étage, Kirchberg, Luxembourg",2900.0,Appartement,2.0,82.0,,1
780,"Appartement 4 chambres rue Frantz Seimetz, Limpertsberg, Luxembourg","€ 3,300/mois",Luxembourg,https://www.immotop.lu/annonces/383239/,adeQuat Immobilier Luxembourg,"Appartement 4 chambres rue Frantz Seimetz, Limpertsberg, Luxembourg",3300.0,Appartement,4.0,220.0,2.0,T
781,"Appartement 1 chambre deuxième étage, Limpertsberg, Luxembourg","€ 1,550/mois",Luxembourg,https://www.immotop.lu/annonces/13423/,Barresi-Group Real Estate Agency,"Appartement 1 chambre deuxième étage, Limpertsberg, Luxembourg",1550.0,Appartement,1.0,60.0,1.0,2
782,"Appartement 2 chambres deuxième étage, Belair, Luxembourg","€ 2,200/mois",Luxembourg,https://www.immotop.lu/annonces/382387/,iMMOSOLUTIONS,"Appartement 2 chambres deuxième étage, Belair, Luxembourg",2200.0,Appartement,2.0,91.0,1.0,2
783,"Maison individuelle 10 m², excellent état, Al-Esch, Esch-sur-Alzette",€ 700/mois,Esch-sur-Alzette,https://www.immotop.lu/annonces/382165/,Altea Immobilière,"Maison individuelle 10 m², excellent état, Al-Esch, Esch-sur-Alzette",700.0,Maison individuelle,5.0,10.0,3.0,
784,"Appartement 2 chambres Rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 2,950/mois",Luxembourg,https://www.immotop.lu/annonces/381507/,LIVIN REAL ESTATE,"Appartement 2 chambres Rue des Muguets, Neudorf-Weimershof, Luxembourg",2950.0,Appartement,2.0,81.0,,1
785,"Appartement 2 chambres Rue du Kiem, Strassen, Strassen","€ 2,000/mois",Strassen,https://www.immotop.lu/annonces/370827/,Immobilière Glesener s.à r.l.,"Appartement 2 chambres Rue du Kiem, Strassen, Strassen",2000.0,Appartement,2.0,90.0,1.0,T
786,"Maison individuelle 180 m², Differdange, Lasauvage, Differdange","€ 2,800/mois",Differdange,https://www.immotop.lu/annonces/381005/,CIMOLUX Sàrl,"Maison individuelle 180 m², Differdange, Lasauvage, Differdange",2800.0,Maison individuelle,5.0,180.0,,
787,"Maison individuelle 13 Bockwee, Elvange, Hovelange, Beckerich","€ 1,850/mois",Beckerich,https://www.immotop.lu/annonces/379885/,IMMO ANSAY,"Maison individuelle 13 Bockwee, Elvange, Hovelange, Beckerich",1850.0,Maison individuelle,3.0,113.0,2.0,
788,"Appartement 2 chambres rez-de-chaussée, Hollerich, Luxembourg","€ 2,500/mois",Luxembourg,https://www.immotop.lu/annonces/378323/,Bressaglia Immobilière,"Appartement 2 chambres rez-de-chaussée, Hollerich, Luxembourg",2500.0,Appartement,2.0,125.0,1.0,T
789,"Appartement 3 chambres rue Charles Martel, Merl, Luxembourg","€ 4,100/mois",Luxembourg,https://www.immotop.lu/annonces/377991/,LIVIN REAL ESTATE,"Appartement 3 chambres rue Charles Martel, Merl, Luxembourg",4100.0,Appartement,3.0,134.0,2.0,3
790,"Appartement 3 chambres 1, rue de Namur, Belair, Luxembourg","€ 3,300/mois",Luxembourg,https://www.immotop.lu/annonces/422623/,IMMO FRANK,"Appartement 3 chambres 1, rue de Namur, Belair, Luxembourg",3300.0,Appartement,3.0,160.0,2.0,4
791,"Appartement 3 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 3,950/mois",Luxembourg,https://www.immotop.lu/annonces/371119/,LIVIN REAL ESTATE,"Appartement 3 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg",3950.0,Appartement,3.0,121.0,,3
792,"Appartement 3 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 4,250/mois",Luxembourg,https://www.immotop.lu/annonces/371117/,LIVIN REAL ESTATE,"Appartement 3 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg",4250.0,Appartement,3.0,133.0,,3
793,"Appartement 2 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 3,000/mois",Luxembourg,https://www.immotop.lu/annonces/371103/,LIVIN REAL ESTATE,"Appartement 2 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg",3000.0,Appartement,2.0,81.0,,2
794,"Appartement 3 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 3,400/mois",Luxembourg,https://www.immotop.lu/annonces/371105/,LIVIN REAL ESTATE,"Appartement 3 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg",3400.0,Appartement,3.0,99.0,,2
795,"Appartement 2 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 3,100/mois",Luxembourg,https://www.immotop.lu/annonces/371097/,LIVIN REAL ESTATE,"Appartement 2 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg",3100.0,Appartement,2.0,86.0,,1
796,"Appartement 2 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 3,100/mois",Luxembourg,https://www.immotop.lu/annonces/371093/,LIVIN REAL ESTATE,"Appartement 2 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg",3100.0,Appartement,2.0,91.0,,1
797,"Appartement 3 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 3,400/mois",Luxembourg,https://www.immotop.lu/annonces/371085/,LIVIN REAL ESTATE,"Appartement 3 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg",3400.0,Appartement,3.0,94.0,,T
798,"Appartement 2 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 3,000/mois",Luxembourg,https://www.immotop.lu/annonces/371077/,LIVIN REAL ESTATE,"Appartement 2 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg",3000.0,Appartement,2.0,81.0,,T
799,"Appartement 2 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 3,200/mois",Luxembourg,https://www.immotop.lu/annonces/371081/,LIVIN REAL ESTATE,"Appartement 2 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg",3200.0,Appartement,2.0,94.0,,T
800,"Appartement 1 chambre rez-de-chaussée, Berschbach, Rollingen, Mersch","€ 1,150/mois",Mersch,https://www.immotop.lu/annonces/499175/,iKSL S.à.r.l,"Appartement 1 chambre rez-de-chaussée, Berschbach, Rollingen, Mersch",1150.0,Appartement,1.0,50.0,1.0,T
801,"Maison individuelle rue Emile Metz, Eich, Luxembourg","€ 5,800/mois",Luxembourg,https://www.immotop.lu/annonces/368861/,LIVIN REAL ESTATE,"Maison individuelle rue Emile Metz, Eich, Luxembourg",5800.0,Maison individuelle,5.0,380.0,1.0,
802,"Appartement 2 chambres rez-de-chaussée, Berchem, Roeser","€ 1,400/mois",Roeser,https://www.immotop.lu/annonces/499131/,Groupe IRIS Immobilier,"Appartement 2 chambres rez-de-chaussée, Berchem, Roeser",1400.0,Appartement,2.0,70.0,,T
803,"Maison individuelle rue Dr Jos Peffer, Hesperange, Howald, Hesperange","€ 3,300/mois",Hesperange,https://www.immotop.lu/annonces/365681/,adeQuat Immobilier Luxembourg,"Maison individuelle rue Dr Jos Peffer, Hesperange, Howald, Hesperange",3300.0,Maison individuelle,4.0,220.0,2.0,
804,"Maison individuelle rue Général Omar Bradley, Belair, Luxembourg","€ 6,000/mois",Luxembourg,https://www.immotop.lu/annonces/364295/,A propos Immobilier,"Maison individuelle rue Général Omar Bradley, Belair, Luxembourg",6000.0,Maison individuelle,4.0,250.0,3.0,
805,"Appartement 1 chambre troisième étage, Belval, Esch-sur-Alzette",€ 970/mois,Esch-sur-Alzette,https://www.immotop.lu/annonces/44547/,GENIMMO GESTION,"Appartement 1 chambre troisième étage, Belval, Esch-sur-Alzette",970.0,Appartement,1.0,44.0,1.0,3
806,"Appartement 1 chambre troisième étage, Al-Esch, Esch-sur-Alzette",€ 970/mois,Esch-sur-Alzette,https://www.immotop.lu/annonces/20243/,GENIMMO GESTION,"Appartement 1 chambre troisième étage, Al-Esch, Esch-sur-Alzette",970.0,Appartement,1.0,44.0,1.0,3
807,"Maison individuelle 175 m², Bascharage, Käerjeng","€ 2,600/mois",Käerjeng,https://www.immotop.lu/annonces/353349/,Bressaglia Immobilière,"Maison individuelle 175 m², Bascharage, Käerjeng",2600.0,Maison individuelle,3.0,175.0,1.0,
808,"Appartement 3 chambres excellent état, rez-de-chaussée, Kirchberg, Luxembourg","€ 2,800/mois",Luxembourg,https://www.immotop.lu/annonces/349405/,IMMO SL,"Appartement 3 chambres excellent état, rez-de-chaussée, Kirchberg, Luxembourg",2800.0,Appartement,3.0,115.0,1.0,T
809,"Appartement 1 chambre Place de France, Belair, Luxembourg","€ 2,400/mois",Luxembourg,https://www.immotop.lu/annonces/349235/,adeQuat Immobilier Luxembourg,"Appartement 1 chambre Place de France, Belair, Luxembourg",2400.0,Appartement,1.0,83.0,1.0,4
810,"Appartement 1 chambre Place de France, Belair, Luxembourg","€ 2,100/mois",Luxembourg,https://www.immotop.lu/annonces/349227/,adeQuat Immobilier Luxembourg,"Appartement 1 chambre Place de France, Belair, Luxembourg",2100.0,Appartement,1.0,43.0,1.0,3
811,"Appartement 3 chambres 64A, rue de Bettembourg, Bivange, Kockelscheuer, Roeser","€ 2,200/mois",Roeser,https://www.immotop.lu/annonces/349223/,IMMO ANSAY,"Appartement 3 chambres 64A, rue de Bettembourg, Bivange, Kockelscheuer, Roeser",2200.0,Appartement,3.0,106.0,1.0,T
812,"Maison individuelle 350 m², neuve, Bertrange, Bertrange","€ 6,500/mois",Bertrange,https://www.immotop.lu/annonces/476099/,Agence Immobilière LA CITE,"Maison individuelle 350 m², neuve, Bertrange, Bertrange",6500.0,Maison individuelle,3.0,350.0,3.0,
813,"Studio à louer, Ville Haute","€ 1,550/mois",Luxembourg,https://www.immotop.lu/annonces/481833/,D&D Immobilier,"Studio à louer, Ville Haute",1550.0,Studio,,38.0,,
814,"Studio à louer, Echternach",€ 980/mois,Echternach,https://www.immotop.lu/annonces/347947/,Immo Excellence,"Studio à louer, Echternach",980.0,Studio,1.0,35.0,,
815,"Maison individuelle 23, rue de l'eau, Bettembourg, Bettembourg","€ 3,000/mois",Bettembourg,https://www.immotop.lu/annonces/346457/,IMMOBILIS sàrl,"Maison individuelle 23, rue de l'eau, Bettembourg, Bettembourg",3000.0,Maison individuelle,4.0,147.0,1.0,
816,"Appartement 2 chambres rue du Charly, Rollingergrund, Luxembourg","€ 3,200/mois",Luxembourg,https://www.immotop.lu/annonces/342499/,INOWAI Residential S.A.,"Appartement 2 chambres rue du Charly, Rollingergrund, Luxembourg",3200.0,Appartement,2.0,117.0,,1
817,"Appartement 3 chambres rue de Hollerich, Hollerich, Luxembourg","€ 3,300/mois",Luxembourg,https://www.immotop.lu/annonces/342823/,INOWAI Residential S.A.,"Appartement 3 chambres rue de Hollerich, Hollerich, Luxembourg",3300.0,Appartement,3.0,136.0,1.0,4
818,"Appartement 2 chambres rue de Hollerich, Hollerich, Luxembourg","€ 2,650/mois",Luxembourg,https://www.immotop.lu/annonces/342767/,INOWAI Residential S.A.,"Appartement 2 chambres rue de Hollerich, Hollerich, Luxembourg",2650.0,Appartement,2.0,99.0,1.0,5
819,"Appartement 3 chambres rue de Hollerich, Hollerich, Luxembourg","€ 3,050/mois",Luxembourg,https://www.immotop.lu/annonces/342817/,INOWAI Residential S.A.,"Appartement 3 chambres rue de Hollerich, Hollerich, Luxembourg",3050.0,Appartement,3.0,115.0,1.0,5
820,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,700/mois",Luxembourg,https://www.immotop.lu/annonces/342797/,INOWAI Residential S.A.,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg",1700.0,Appartement,1.0,49.0,1.0,4
821,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,700/mois",Luxembourg,https://www.immotop.lu/annonces/342837/,INOWAI Residential S.A.,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg",1700.0,Appartement,1.0,48.0,1.0,4
822,"Appartement 4 chambres rue de Hollerich, Hollerich, Luxembourg","€ 3,350/mois",Luxembourg,https://www.immotop.lu/annonces/342807/,INOWAI Residential S.A.,"Appartement 4 chambres rue de Hollerich, Hollerich, Luxembourg",3350.0,Appartement,4.0,148.0,2.0,4
823,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,750/mois",Luxembourg,https://www.immotop.lu/annonces/342833/,INOWAI Residential S.A.,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg",1750.0,Appartement,1.0,57.0,1.0,3
824,"Appartement 3 chambres rue de Hollerich, Hollerich, Luxembourg","€ 2,850/mois",Luxembourg,https://www.immotop.lu/annonces/342799/,INOWAI Residential S.A.,"Appartement 3 chambres rue de Hollerich, Hollerich, Luxembourg",2850.0,Appartement,3.0,129.0,1.0,3
825,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,750/mois",Luxembourg,https://www.immotop.lu/annonces/342787/,INOWAI Residential S.A.,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg",1750.0,Appartement,1.0,55.0,,2
826,"Appartement 3 chambres rue de Hollerich, Hollerich, Luxembourg","€ 2,850/mois",Luxembourg,https://www.immotop.lu/annonces/342809/,INOWAI Residential S.A.,"Appartement 3 chambres rue de Hollerich, Hollerich, Luxembourg",2850.0,Appartement,3.0,129.0,1.0,2
827,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,750/mois",Luxembourg,https://www.immotop.lu/annonces/342765/,INOWAI Residential S.A.,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg",1750.0,Appartement,1.0,57.0,1.0,2
828,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,900/mois",Luxembourg,https://www.immotop.lu/annonces/342785/,INOWAI Residential S.A.,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg",1900.0,Appartement,1.0,75.0,,2
829,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,900/mois",Luxembourg,https://www.immotop.lu/annonces/342803/,INOWAI Residential S.A.,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg",1900.0,Appartement,1.0,75.0,1.0,1
830,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,750/mois",Luxembourg,https://www.immotop.lu/annonces/342783/,INOWAI Residential S.A.,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg",1750.0,Appartement,1.0,57.0,1.0,1
831,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,750/mois",Luxembourg,https://www.immotop.lu/annonces/342775/,INOWAI Residential S.A.,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg",1750.0,Appartement,1.0,55.0,1.0,1
832,"Appartement 3 chambres rue de Hollerich, Hollerich, Luxembourg","€ 2,850/mois",Luxembourg,https://www.immotop.lu/annonces/342777/,INOWAI Residential S.A.,"Appartement 3 chambres rue de Hollerich, Hollerich, Luxembourg",2850.0,Appartement,3.0,129.0,1.0,1
833,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,750/mois",Luxembourg,https://www.immotop.lu/annonces/342781/,INOWAI Residential S.A.,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg",1750.0,Appartement,1.0,59.0,,1
834,"Appartement 1 chambre aloyse kayser, Dudelange, Dudelange","€ 1,100/mois",Dudelange,https://www.immotop.lu/annonces/500163/,HD33,"Appartement 1 chambre aloyse kayser, Dudelange, Dudelange",1100.0,Appartement,1.0,50.0,,1
835,"Appartement 1 chambre troisième étage, Junglinster, Graulinster, Blumenthal, Junglinster","€ 1,550/mois",Junglinster,https://www.immotop.lu/annonces/484011/,Fare Real Estate,"Appartement 1 chambre troisième étage, Junglinster, Graulinster, Blumenthal, Junglinster",1550.0,Appartement,1.0,87.0,1.0,3
836,"Appartement 1 chambre rue de l'église, Lamadelaine, Pétange","€ 1,250/mois",Pétange,https://www.immotop.lu/annonces/489073/,Melsen Immobilière,"Appartement 1 chambre rue de l'église, Lamadelaine, Pétange",1250.0,Appartement,1.0,47.0,1.0,T
837,"Appartement 2 chambres avenue du Bois, Limpertsberg, Luxembourg","€ 2,200/mois",Luxembourg,https://www.immotop.lu/annonces/320427/,adeQuat Immobilier Luxembourg,"Appartement 2 chambres avenue du Bois, Limpertsberg, Luxembourg",2200.0,Appartement,2.0,110.0,1.0,3
838,"Maison individuelle rue Sangels, Gostingen, Flaxweiler","€ 2,100/mois",Flaxweiler,https://www.immotop.lu/annonces/481605/,Melsen Immobilière,"Maison individuelle rue Sangels, Gostingen, Flaxweiler",2100.0,Maison individuelle,4.0,,1.0,
839,"Maison individuelle 68 m², Dudelange, Dudelange","€ 1,350/mois",Dudelange,https://www.immotop.lu/annonces/305569/,NOVIMMO s.a.,"Maison individuelle 68 m², Dudelange, Dudelange",1350.0,Maison individuelle,1.0,68.0,1.0,
840,"Maison individuelle 600 m², Bertrange, Bertrange","€ 7,500/mois",Bertrange,https://www.immotop.lu/annonces/302463/,SIGELUX,"Maison individuelle 600 m², Bertrange, Bertrange",7500.0,Maison individuelle,3.0,600.0,3.0,
841,"Appartement 2 chambres rue des Romains, Strassen, Strassen","€ 1,650/mois",Strassen,https://www.immotop.lu/annonces/293937/,A propos Immobilier,"Appartement 2 chambres rue des Romains, Strassen, Strassen",1650.0,Appartement,2.0,90.0,1.0,3
842,"Maison individuelle rue du Bois, Senningen, Senningerberg, Niederanven","€ 4,100/mois",Niederanven,https://www.immotop.lu/annonces/293197/,LIVIN REAL ESTATE,"Maison individuelle rue du Bois, Senningen, Senningerberg, Niederanven",4100.0,Maison individuelle,5.0,330.0,,
843,"Appartement 2 chambres quatrième étage, Grevenmacher, Grevenmacher","€ 1,500/mois",Grevenmacher,https://www.immotop.lu/annonces/430747/,Immo Excellence,"Appartement 2 chambres quatrième étage, Grevenmacher, Grevenmacher",1500.0,Appartement,2.0,103.0,1.0,4
844,"Appartement 1 chambre rue Beck, Ville Haute, Luxembourg","€ 2,300/mois",Luxembourg,https://www.immotop.lu/annonces/284867/,INOWAI Residential S.A.,"Appartement 1 chambre rue Beck, Ville Haute, Luxembourg",2300.0,Appartement,1.0,107.0,1.0,3
845,"Appartement 2 chambres rue Beck, Ville Haute, Luxembourg","€ 3,800/mois",Luxembourg,https://www.immotop.lu/annonces/284865/,INOWAI Residential S.A.,"Appartement 2 chambres rue Beck, Ville Haute, Luxembourg",3800.0,Appartement,2.0,190.0,,4
846,"Appartement 1 chambre Grand Rue, Ville Haute, Luxembourg","€ 3,200/mois",Luxembourg,https://www.immotop.lu/annonces/284861/,INOWAI Residential S.A.,"Appartement 1 chambre Grand Rue, Ville Haute, Luxembourg",3200.0,Appartement,1.0,158.0,,4
847,"Appartement 3 chambres rue Général Omar Bradley, Belair, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/283017/,A propos Immobilier,"Appartement 3 chambres rue Général Omar Bradley, Belair, Luxembourg",2600.0,Appartement,3.0,119.0,2.0,2
848,"Appartement 2 chambres quatrième étage, Belair, Luxembourg","€ 2,800/mois",Luxembourg,https://www.immotop.lu/annonces/282453/,LIVIN REAL ESTATE,"Appartement 2 chambres quatrième étage, Belair, Luxembourg",2800.0,Appartement,2.0,112.0,1.0,4
849,"Appartement 1 chambre rue Principale, Wormeldange, Wormeldange-Haut, Wormeldange","€ 1,200/mois",Wormeldange,https://www.immotop.lu/annonces/245151/,Claude Michels Immobilière,"Appartement 1 chambre rue Principale, Wormeldange, Wormeldange-Haut, Wormeldange",1200.0,Appartement,1.0,63.0,1.0,1
850,"Penthouse neuf, 147 m², Merl, Luxembourg","€ 4,350/mois",Luxembourg,https://www.immotop.lu/annonces/351499/,INOWAI Residential S.A.,"Penthouse neuf, 147 m², Merl, Luxembourg",4350.0,Penthouse,3.0,147.0,,4
851,"Appartement 2 chambres rue Johny Flick, Merl, Luxembourg","€ 2,650/mois",Luxembourg,https://www.immotop.lu/annonces/351521/,INOWAI Residential S.A.,"Appartement 2 chambres rue Johny Flick, Merl, Luxembourg",2650.0,Appartement,2.0,103.0,1.0,2
852,"Appartement 2 chambres rue Johny Flick, Merl, Luxembourg","€ 2,650/mois",Luxembourg,https://www.immotop.lu/annonces/351503/,INOWAI Residential S.A.,"Appartement 2 chambres rue Johny Flick, Merl, Luxembourg",2650.0,Appartement,2.0,103.0,1.0,1
853,"Appartement 2 chambres rue Johny Flick, Merl, Luxembourg","€ 2,650/mois",Luxembourg,https://www.immotop.lu/annonces/351513/,INOWAI Residential S.A.,"Appartement 2 chambres rue Johny Flick, Merl, Luxembourg",2650.0,Appartement,2.0,103.0,1.0,T
854,"Appartement 1 chambre Grand Rue, Roeser, Roeser","€ 1,350/mois",Roeser,https://www.immotop.lu/annonces/218973/,A propos Immobilier,"Appartement 1 chambre Grand Rue, Roeser, Roeser",1350.0,Appartement,1.0,54.0,1.0,2
855,"Appartement 2 chambres premier étage, Bereldange, Walferdange","€ 1,500/mois",Walferdange,https://www.immotop.lu/annonces/216355/,Immo Center,"Appartement 2 chambres premier étage, Bereldange, Walferdange",1500.0,Appartement,2.0,70.0,1.0,1
856,"Maison individuelle 14 m², Flaxweiler, Flaxweiler","€ 1,000/mois",Flaxweiler,https://www.immotop.lu/annonces/199001/,EVA Real Estate,"Maison individuelle 14 m², Flaxweiler, Flaxweiler",1000.0,Maison individuelle,1.0,14.0,,
857,"Maison individuelle 350 m², Limpertsberg, Luxembourg","€ 6,950/mois",Luxembourg,https://www.immotop.lu/annonces/187675/,MIM FEITLER Immobilière sàrl,"Maison individuelle 350 m², Limpertsberg, Luxembourg",6950.0,Maison individuelle,5.0,350.0,3.0,
858,"Appartement troisième étage, Bereldange, Walferdange","€ 1,450/mois",Walferdange,https://www.immotop.lu/annonces/187405/,Immo Center,"Appartement troisième étage, Bereldange, Walferdange",1450.0,Appartement,,65.0,1.0,3
859,"Appartement 1 chambre excellent état, deuxième étage, Altwies, Mondorf-les-Bains","€ 1,200/mois",Mondorf-les-Bains,https://www.immotop.lu/annonces/98211/,Patrimonew Immobilière Sàrl,"Appartement 1 chambre excellent état, deuxième étage, Altwies, Mondorf-les-Bains",1200.0,Appartement,1.0,58.0,1.0,2
860,"Studio à louer, Dommeldange","€ 1,200/mois",Luxembourg,https://www.immotop.lu/annonces/477247/,Clic Immo,"Studio à louer, Dommeldange",1200.0,Studio,,35.0,,
861,"Studio à louer, Ville Haute","€ 1,700/mois",Luxembourg,https://www.immotop.lu/annonces/500083/,Unicorn Real Estate Immobilière,"Studio à louer, Ville Haute",1700.0,Studio,,38.0,,
862,"Appartement 1 chambre rez-de-chaussée, Bonnevoie-Verlorenkost, Luxembourg","€ 1,799/mois",Luxembourg,https://www.immotop.lu/annonces/165789/,UMA Concept Sàrl,"Appartement 1 chambre rez-de-chaussée, Bonnevoie-Verlorenkost, Luxembourg",1799.0,Appartement,1.0,81.0,1.0,T
