,property,price_range,location,property_link,agency,unit,unit_price,unit_type,unit_info
715,"Appartement 2 chambres 119 route d'Arlon, Strassen, Strassen","€ 1,650/mois",Strassen,https://www.immotop.lu/annonces/497367/,OMBRI IMMO,"Appartement 2 chambres 119 route d'Arlon, Strassen, Strassen","€ 1,650/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '80\n m²', 'étage': '1'}"
716,"Appartement 2 chambres excellent état, deuxième étage, Bettembourg, Bettembourg","€ 2,200/mois",Bettembourg,https://www.immotop.lu/annonces/434547/,FMI IMMOBILIER,"Appartement 2 chambres excellent état, deuxième étage, Bettembourg, Bettembourg","€ 2,200/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '97\n m²', 'étage': '2'}"
717,"Studio à louer, Ville Haute","€ 1,350/mois",Luxembourg,https://www.immotop.lu/annonces/440641/,FMI IMMOBILIER,"Studio à louer, Ville Haute","€ 1,350/mois",Studio,"{'chambre/pièce': '1', 'superficie': '35\n m²'}"
718,"Appartement 1 chambre 1 rue Charly Gaul, Wobrecken, Esch-sur-Alzette","€ 1,500/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/446371/,Sunset Immo Luxembourg,"Appartement 1 chambre 1 rue Charly Gaul, Wobrecken, Esch-sur-Alzette","€ 1,500/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '88\n m²', 'salles de bain': '2', 'étage': '1'}"
719,"Appartement 1 chambre premier étage, Bergem, Mondercange","€ 1,650/mois",Mondercange,https://www.immotop.lu/annonces/383253/,idemmo,"Appartement 1 chambre premier étage, Bergem, Mondercange","€ 1,650/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '97\n m²', 'salle de bain': '1', 'étage': '1'}"
720,"Appartement 2 chambres excellent état, deuxième étage, Dudelange, Dudelange","€ 1,500/mois",Dudelange,https://www.immotop.lu/annonces/445731/,idemmo,"Appartement 2 chambres excellent état, deuxième étage, Dudelange, Dudelange","€ 1,500/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '93\n m²', 'salle de bain': '1', 'étage': '2'}"
721,"Appartement 2 chambres neuf, troisième étage, Al-Esch, Esch-sur-Alzette","€ 2,000/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/413921/,idemmo,"Appartement 2 chambres neuf, troisième étage, Al-Esch, Esch-sur-Alzette","€ 2,000/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '130\n m²', 'étage': '3'}"
722,"Duplex à louer, Itzig","€ 2,600/mois",Hesperange,https://www.immotop.lu/annonces/424407/,Nexvia S.A.,"Duplex à louer, Itzig","€ 2,600/mois",Duplex,"{'chambres/pièces': '3', 'superficie': '134\n m²', 'salles de bain': '2'}"
723,"Appartement 4 chambres rue Jean Engling, Dommeldange, Luxembourg","€ 2,450/mois",Luxembourg,https://www.immotop.lu/annonces/25687/,A2Z IMMO,"Appartement 4 chambres rue Jean Engling, Dommeldange, Luxembourg","€ 2,450/mois",Appartement,"{'chambres/pièces': '4', 'superficie': '150\n m²', 'salles de bain': '3', 'étage': 'T'}"
724,"Maison individuelle 150 m², excellent état, Belair, Luxembourg","€ 4,200/mois",Luxembourg,https://www.immotop.lu/annonces/277725/,Property Invest Sàrl,"Maison individuelle 150 m², excellent état, Belair, Luxembourg","€ 4,200/mois",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '150\n m²'}"
725,"Appartement 1 chambre excellent état, sixième étage, Ville Haute, Luxembourg","€ 1,800/mois",Luxembourg,https://www.immotop.lu/annonces/492825/,Property Invest Sàrl,"Appartement 1 chambre excellent état, sixième étage, Ville Haute, Luxembourg","€ 1,800/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '65\n m²', 'salle de bain': '1', 'étage': '6'}"
726,"Appartement 1 chambre troisième étage, Gare, Luxembourg","€ 2,150/mois",Luxembourg,https://www.immotop.lu/annonces/133013/,Property Invest Sàrl,"Appartement 1 chambre troisième étage, Gare, Luxembourg","€ 2,150/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '80\n m²', 'étage': '3'}"
727,"Appartement 1 chambre excellent état, quatrième étage, Ville Haute, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/365175/,Property Invest Sàrl,"Appartement 1 chambre excellent état, quatrième étage, Ville Haute, Luxembourg","€ 2,600/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '52\n m²', 'étage': '4'}"
728,"Appartement 3 chambres quatrième étage, Belair, Luxembourg","€ 2,500/mois",Luxembourg,https://www.immotop.lu/annonces/440479/,BELL-IMMO sa,"Appartement 3 chambres quatrième étage, Belair, Luxembourg","€ 2,500/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '130\n m²', 'salles de bain': '2', 'étage': '4'}"
729,"Appartement 1 chambre troisième étage, Ville Haute, Luxembourg","€ 1,995/mois",Luxembourg,https://www.immotop.lu/annonces/417055/,BELL-IMMO sa,"Appartement 1 chambre troisième étage, Ville Haute, Luxembourg","€ 1,995/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '65\n m²', 'salle de bain': '1', 'étage': '3'}"
730,"Appartement 1 chambre rez-de-chaussée, Schifflange, Schifflange","€ 1,200/mois",Schifflange,https://www.immotop.lu/annonces/482729/,Immo Felten,"Appartement 1 chambre rez-de-chaussée, Schifflange, Schifflange","€ 1,200/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '50\n m²', 'salle de bain': '1', 'étage': 'T'}"
731,"Appartement 2 chambres excellent état, premier étage, Ville Haute, Luxembourg","€ 2,700/mois",Luxembourg,https://www.immotop.lu/annonces/137545/,D&D Immobilier,"Appartement 2 chambres excellent état, premier étage, Ville Haute, Luxembourg","€ 2,700/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '103\n m²', 'étage': '1'}"
732,"Appartement 2 chambres excellent état, troisième étage, Bonnevoie-Verlorenkost, Luxembourg","€ 1,900/mois",Luxembourg,https://www.immotop.lu/annonces/451339/,D&D Immobilier,"Appartement 2 chambres excellent état, troisième étage, Bonnevoie-Verlorenkost, Luxembourg","€ 1,900/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '75\n m²', 'étage': '3'}"
733,"Appartement 2 chambres rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 1,800/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/451605/,D&D Immobilier,"Appartement 2 chambres rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 1,800/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '92\n m²', 'salle de bain': '1', 'étage': 'T'}"
734,"Appartement 1 chambre quatrième étage, Clausen, Luxembourg","€ 2,950/mois",Luxembourg,https://www.immotop.lu/annonces/452033/,Glacis-Immo,"Appartement 1 chambre quatrième étage, Clausen, Luxembourg","€ 2,950/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '97\n m²', 'salle de bain': '1', 'étage': '4'}"
735,"Appartement 2 chambres quatrième étage, Ville Haute, Luxembourg","€ 2,950/mois",Luxembourg,https://www.immotop.lu/annonces/452011/,Glacis-Immo,"Appartement 2 chambres quatrième étage, Ville Haute, Luxembourg","€ 2,950/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '97\n m²', 'salle de bain': '1', 'étage': '4'}"
736,"Appartement 1 chambre premier étage, Hollerich, Luxembourg","€ 2,000/mois",Luxembourg,https://www.immotop.lu/annonces/334823/,Abri&Co,"Appartement 1 chambre premier étage, Hollerich, Luxembourg","€ 2,000/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '80\n m²', 'salle de bain': '1', 'étage': '1'}"
737,"Penthouse Rue General Patton, Hesperange, Howald, Hesperange","€ 3,850/mois",Hesperange,https://www.immotop.lu/annonces/448955/,iMMOSOLUTIONS,"Penthouse Rue General Patton, Hesperange, Howald, Hesperange","€ 3,850/mois",Penthouse,"{'chambres/pièces': '3', 'superficie': '150\n m²', 'salles de bain': '2', 'étage': '2'}"
738,"Appartement 3 chambres excellent état, quatrième étage, Strassen, Strassen","€ 2,800/mois",Strassen,https://www.immotop.lu/annonces/448913/,Luxembourg Sotheby's International Realty,"Appartement 3 chambres excellent état, quatrième étage, Strassen, Strassen","€ 2,800/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '135\n m²', 'étage': '4'}"
739,"Appartement 1 chambre deuxième étage, Bereldange, Walferdange","€ 1,600/mois",Walferdange,https://www.immotop.lu/annonces/488641/,Hary Putz Immobilière,"Appartement 1 chambre deuxième étage, Bereldange, Walferdange","€ 1,600/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '70\n m²', 'salle de bain': '1', 'étage': '2'}"
740,"Maison individuelle 85 m², Wiltz, Wiltz","€ 1,100/mois",Wiltz,https://www.immotop.lu/annonces/497601/,Immo Wolz,"Maison individuelle 85 m², Wiltz, Wiltz","€ 1,100/mois",Maison individuelle,"{'chambres/pièces': '2', 'superficie': '85\n m²'}"
741,"Maison individuelle 135 m², Schrassig, Schuttrange","€ 2,200/mois",Schuttrange,https://www.immotop.lu/annonces/446283/,MIM FEITLER Immobilière sàrl,"Maison individuelle 135 m², Schrassig, Schuttrange","€ 2,200/mois",Maison individuelle,"{'chambres/pièces': '2', 'superficie': '135\n m²', 'salle de bain': '1'}"
742,"Appartement 1 chambre rez-de-chaussée, Ville Haute, Luxembourg","€ 1,300/mois",Luxembourg,https://www.immotop.lu/annonces/500253/,Immeck Ventes Sàrl,"Appartement 1 chambre rez-de-chaussée, Ville Haute, Luxembourg","€ 1,300/mois",Appartement,"{'chambre/pièce': '1', 'étage': 'T'}"
743,"Penthouse rue Jules Mersch, Muhlenbach, Luxembourg","€ 4,200/mois",Luxembourg,https://www.immotop.lu/annonces/445733/,adeQuat Immobilier Luxembourg,"Penthouse rue Jules Mersch, Muhlenbach, Luxembourg","€ 4,200/mois",Penthouse,"{'chambres/pièces': '3', 'superficie': '169\n m²', 'salles de bain': '2', 'étage': '3'}"
744,"Penthouse 150 m² avec balcon, Ville Haute, Luxembourg","€ 2,900/mois",Luxembourg,https://www.immotop.lu/annonces/442111/,SIGELUX,"Penthouse 150 m² avec balcon, Ville Haute, Luxembourg","€ 2,900/mois",Penthouse,"{'chambres/pièces': '2', 'superficie': '150\n m²', 'salle de bain': '1', 'étage': '3'}"
745,"Appartement 1 chambre premier étage, Heisdorf, Steinsel","€ 1,600/mois",Steinsel,https://www.immotop.lu/annonces/472169/,iKSL S.à.r.l,"Appartement 1 chambre premier étage, Heisdorf, Steinsel","€ 1,600/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '67\n m²', 'salle de bain': '1', 'étage': '1'}"
746,"Studio à louer, Gare","€ 1,390/mois",Luxembourg,https://www.immotop.lu/annonces/490469/,Immoneuf,"Studio à louer, Gare","€ 1,390/mois",Studio,"{'chambre/pièce': '1', 'superficie': '53\n m²', 'salle de bain': '1'}"
747,"Appartement 1 chambre rez-de-chaussée, Heisdorf, Steinsel","€ 1,650/mois",Steinsel,https://www.immotop.lu/annonces/472167/,iKSL S.à.r.l,"Appartement 1 chambre rez-de-chaussée, Heisdorf, Steinsel","€ 1,650/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '67\n m²', 'salle de bain': '1', 'étage': 'T'}"
748,"Appartement 2 chambres troisième étage, Belvaux, Sanem","€ 2,000/mois",Sanem,https://www.immotop.lu/annonces/440923/,New Jomar Immobilière Sàrl,"Appartement 2 chambres troisième étage, Belvaux, Sanem","€ 2,000/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '103\n m²', 'salles de bain': '2', 'étage': '3'}"
749,"Appartement 1 chambre rez-de-chaussée, Belval, Esch-sur-Alzette","€ 1,600/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/441861/,DFI Bureau Immobilier,"Appartement 1 chambre rez-de-chaussée, Belval, Esch-sur-Alzette","€ 1,600/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '80\n m²', 'salle de bain': '1', 'étage': 'T'}"
750,"Appartement 2 chambres avenue Gaston Diderich, Belair, Luxembourg","€ 2,700/mois",Luxembourg,https://www.immotop.lu/annonces/434827/,adeQuat Immobilier Luxembourg,"Appartement 2 chambres avenue Gaston Diderich, Belair, Luxembourg","€ 2,700/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '112\n m²', 'salles de bain': '2', 'étage': '2'}"
751,"Appartement 1 chambre deuxième étage, Remich, Remich","€ 1,200/mois",Remich,https://www.immotop.lu/annonces/431343/,Claude Michels Immobilière,"Appartement 1 chambre deuxième étage, Remich, Remich","€ 1,200/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '69\n m²', 'salle de bain': '1', 'étage': '2'}"
752,"Maison individuelle 240 m², excellent état, Oberanven, Rameldange, Hostert, Niederanven","€ 3,200/mois",Niederanven,https://www.immotop.lu/annonces/430105/,ImmoShine,"Maison individuelle 240 m², excellent état, Oberanven, Rameldange, Hostert, Niederanven","€ 3,200/mois",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '240\n m²', 'salles de bain': '2'}"
753,"Maison individuelle 150 m², excellent état, Sandweiler, Sandweiler","€ 3,000/mois",Sandweiler,https://www.immotop.lu/annonces/429715/,Immo Pro Concept,"Maison individuelle 150 m², excellent état, Sandweiler, Sandweiler","€ 3,000/mois",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '150\n m²', 'salle de bain': '1'}"
754,"Appartement 2 chambres troisième étage, Merl, Luxembourg","€ 1,750/mois",Luxembourg,https://www.immotop.lu/annonces/459571/,MGI Real Estate Agency sàrl,"Appartement 2 chambres troisième étage, Merl, Luxembourg","€ 1,750/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '66\n m²', 'salle de bain': '1', 'étage': '3'}"
755,"Appartement 2 chambres rue de Bragance, Hollerich, Luxembourg","€ 3,250/mois",Luxembourg,https://www.immotop.lu/annonces/425607/,LIVIN REAL ESTATE,"Appartement 2 chambres rue de Bragance, Hollerich, Luxembourg","€ 3,250/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '107\n m²', 'salles de bain': '2', 'étage': '3'}"
756,"Maison individuelle 200 m², Lamadelaine, Pétange","€ 2,500/mois",Pétange,https://www.immotop.lu/annonces/425233/,Qubus Immobilier,"Maison individuelle 200 m², Lamadelaine, Pétange","€ 2,500/mois",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '200\n m²'}"
757,"Appartement 2 chambres rez-de-chaussée, Kirchberg, Luxembourg","€ 2,650/mois",Luxembourg,https://www.immotop.lu/annonces/423029/,Bressaglia Immobilière,"Appartement 2 chambres rez-de-chaussée, Kirchberg, Luxembourg","€ 2,650/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '83\n m²', 'étage': 'T'}"
758,"Maison individuelle montee de clausen, Clausen, Luxembourg","€ 1,400/mois",Luxembourg,https://www.immotop.lu/annonces/11305/,Barresi-Group Real Estate Agency,"Maison individuelle montee de clausen, Clausen, Luxembourg","€ 1,400/mois",Maison individuelle,"{'chambre/pièce': '1', 'salles de bain': '2'}"
759,"Studio à louer, Kirchberg","€ 1,000/mois",Luxembourg,https://www.immotop.lu/annonces/63191/,Barresi-Group Real Estate Agency,"Studio à louer, Kirchberg","€ 1,000/mois",Studio,"{'superficie': '50\n m²', 'salle de bain': '1'}"
760,"Maison individuelle 25, chemin de Steinsel, Kopstal, Kopstal","€ 4,300/mois",Kopstal,https://www.immotop.lu/annonces/422701/,IMMO FRANK,"Maison individuelle 25, chemin de Steinsel, Kopstal, Kopstal","€ 4,300/mois",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '280\n m²', 'salle de bain': '1'}"
761,"Appartement 2 chambres deuxième étage, Ville Haute, Luxembourg","€ 1,350/mois",Luxembourg,https://www.immotop.lu/annonces/415991/,Claude Michels Immobilière,"Appartement 2 chambres deuxième étage, Ville Haute, Luxembourg","€ 1,350/mois",Appartement,"{'chambres/pièces': '2', 'salle de bain': '1', 'étage': '2'}"
762,"Appartement 2 chambres rez-de-chaussée, Ville Haute, Luxembourg","€ 2,950/mois",Luxembourg,https://www.immotop.lu/annonces/414707/,Bureau Immobilier Feltes,"Appartement 2 chambres rez-de-chaussée, Ville Haute, Luxembourg","€ 2,950/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '92\n m²', 'salle de bain': '1', 'étage': 'T'}"
763,"Appartement 1 chambre deuxième étage, Bonnevoie-Verlorenkost, Luxembourg","€ 1,600/mois",Luxembourg,https://www.immotop.lu/annonces/472101/,Agence IMMMO,"Appartement 1 chambre deuxième étage, Bonnevoie-Verlorenkost, Luxembourg","€ 1,600/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '85\n m²', 'étage': '2'}"
764,"Appartement 3 chambres troisième étage, Ville Haute, Luxembourg","€ 3,700/mois",Luxembourg,https://www.immotop.lu/annonces/413751/,A-Z Immobilière,"Appartement 3 chambres troisième étage, Ville Haute, Luxembourg","€ 3,700/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '160\n m²', 'salles de bain': '2', 'étage': '3'}"
765,"Appartement 1 chambre rue du pont, Rosport, Rosport-Mompach","€ 1,500/mois",Rosport-Mompach,https://www.immotop.lu/annonces/413735/,Immobilière Patrick Denter s.à.r.l.,"Appartement 1 chambre rue du pont, Rosport, Rosport-Mompach","€ 1,500/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '107\n m²', 'salle de bain': '1', 'étage': 'T'}"
766,"Maison individuelle 400 m², Bastendorf, Tandel","€ 4,500/mois",Tandel,https://www.immotop.lu/annonces/413677/,SOS IMMO SARL,"Maison individuelle 400 m², Bastendorf, Tandel","€ 4,500/mois",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '400\n m²', 'salle de bain': '1'}"
767,"Appartement 1 chambre rez-de-chaussée, Neudorf-Weimershof, Luxembourg","€ 1,650/mois",Luxembourg,https://www.immotop.lu/annonces/413043/,Bressaglia Immobilière,"Appartement 1 chambre rez-de-chaussée, Neudorf-Weimershof, Luxembourg","€ 1,650/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '65\n m²', 'salle de bain': '1', 'étage': 'T'}"
768,"Studio à louer, Neudorf-Weimershof","€ 1,200/mois",Luxembourg,https://www.immotop.lu/annonces/413033/,Bressaglia Immobilière,"Studio à louer, Neudorf-Weimershof","€ 1,200/mois",Studio,"{'chambre/pièce': '1', 'superficie': '34\n m²'}"
769,"Appartement 2 chambres premier étage, Neudorf-Weimershof, Luxembourg","€ 2,100/mois",Luxembourg,https://www.immotop.lu/annonces/413025/,Bressaglia Immobilière,"Appartement 2 chambres premier étage, Neudorf-Weimershof, Luxembourg","€ 2,100/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '108\n m²', 'salles de bain': '2', 'étage': '1'}"
770,"Studio à louer, Gare","€ 1,050/mois",Luxembourg,https://www.immotop.lu/annonces/497725/,Primo Gérances S.à r.l.,"Studio à louer, Gare","€ 1,050/mois",Studio,{'superficie': '21\n m²'}
771,"Appartement 3 chambres rez-de-chaussée, Mamer, Mamer","€ 2,200/mois",Mamer,https://www.immotop.lu/annonces/470205/,iKSL S.à.r.l,"Appartement 3 chambres rez-de-chaussée, Mamer, Mamer","€ 2,200/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '115\n m²', 'salle de bain': '1', 'étage': 'T'}"
772,"Studio à louer, Ville Haute","€ 1,200/mois",Luxembourg,https://www.immotop.lu/annonces/403999/,Altea Immobilière,"Studio à louer, Ville Haute","€ 1,200/mois",Studio,"{'chambres/pièces': '5+', 'superficie': '13\n m²', 'salles de bain': '3+'}"
773,"Maison individuelle 180 m², Belair, Luxembourg","€ 5,500/mois",Luxembourg,https://www.immotop.lu/annonces/395829/,Bressaglia Immobilière,"Maison individuelle 180 m², Belair, Luxembourg","€ 5,500/mois",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '180\n m²'}"
774,"Maison individuelle 185 m², excellent état, Niederanven, Niederanven","€ 3,850/mois",Niederanven,https://www.immotop.lu/annonces/395591/,Lux Properties,"Maison individuelle 185 m², excellent état, Niederanven, Niederanven","€ 3,850/mois",Maison individuelle,{'superficie': '185\n m²'}
775,"Duplex à louer, Kirchberg","€ 2,820/mois",Luxembourg,https://www.immotop.lu/annonces/395587/,HT IMMOBILIER,"Duplex à louer, Kirchberg","€ 2,820/mois",Duplex,"{'chambres/pièces': '2', 'superficie': '110\n m²', 'salles de bain': '2'}"
776,"Duplex à louer, Neudorf-Weimershof","€ 2,820/mois",Luxembourg,https://www.immotop.lu/annonces/394827/,HT IMMOBILIER,"Duplex à louer, Neudorf-Weimershof","€ 2,820/mois",Duplex,"{'chambres/pièces': '2', 'superficie': '110\n m²', 'salle de bain': '1'}"
777,"Appartement 2 chambres troisième étage, Strassen, Strassen","€ 2,800/mois",Strassen,https://www.immotop.lu/annonces/387041/,SIGELUX,"Appartement 2 chambres troisième étage, Strassen, Strassen","€ 2,800/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '95\n m²', 'étage': '3'}"
778,"Penthouse 150 m² avec terrasse, Ville Haute, Luxembourg","€ 4,500/mois",Luxembourg,https://www.immotop.lu/annonces/385383/,SIGELUX,"Penthouse 150 m² avec terrasse, Ville Haute, Luxembourg","€ 4,500/mois",Penthouse,"{'chambres/pièces': '3', 'superficie': '150\n m²', 'étage': '6'}"
779,"Appartement 2 chambres neuf, premier étage, Kirchberg, Luxembourg","€ 2,900/mois",Luxembourg,https://www.immotop.lu/annonces/383251/,Bureau Immobilier Feltes,"Appartement 2 chambres neuf, premier étage, Kirchberg, Luxembourg","€ 2,900/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '82\n m²', 'étage': '1'}"
780,"Appartement 4 chambres rue Frantz Seimetz, Limpertsberg, Luxembourg","€ 3,300/mois",Luxembourg,https://www.immotop.lu/annonces/383239/,adeQuat Immobilier Luxembourg,"Appartement 4 chambres rue Frantz Seimetz, Limpertsberg, Luxembourg","€ 3,300/mois",Appartement,"{'chambres/pièces': '4', 'superficie': '220\n m²', 'salles de bain': '2', 'étage': 'T'}"
781,"Appartement 1 chambre deuxième étage, Limpertsberg, Luxembourg","€ 1,550/mois",Luxembourg,https://www.immotop.lu/annonces/13423/,Barresi-Group Real Estate Agency,"Appartement 1 chambre deuxième étage, Limpertsberg, Luxembourg","€ 1,550/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '60\n m²', 'salle de bain': '1', 'étage': '2'}"
782,"Appartement 2 chambres deuxième étage, Belair, Luxembourg","€ 2,200/mois",Luxembourg,https://www.immotop.lu/annonces/382387/,iMMOSOLUTIONS,"Appartement 2 chambres deuxième étage, Belair, Luxembourg","€ 2,200/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '91\n m²', 'salle de bain': '1', 'étage': '2'}"
783,"Maison individuelle 10 m², excellent état, Al-Esch, Esch-sur-Alzette",€ 700/mois,Esch-sur-Alzette,https://www.immotop.lu/annonces/382165/,Altea Immobilière,"Maison individuelle 10 m², excellent état, Al-Esch, Esch-sur-Alzette",€ 700/mois,Maison individuelle,"{'chambres/pièces': '5+', 'superficie': '10\n m²', 'salles de bain': '3'}"
784,"Appartement 2 chambres Rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 2,950/mois",Luxembourg,https://www.immotop.lu/annonces/381507/,LIVIN REAL ESTATE,"Appartement 2 chambres Rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 2,950/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '81\n m²', 'étage': '1'}"
785,"Appartement 2 chambres Rue du Kiem, Strassen, Strassen","€ 2,000/mois",Strassen,https://www.immotop.lu/annonces/370827/,Immobilière Glesener s.à r.l.,"Appartement 2 chambres Rue du Kiem, Strassen, Strassen","€ 2,000/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '90\n m²', 'salle de bain': '1', 'étage': 'T'}"
786,"Maison individuelle 180 m², Differdange, Lasauvage, Differdange","€ 2,800/mois",Differdange,https://www.immotop.lu/annonces/381005/,CIMOLUX Sàrl,"Maison individuelle 180 m², Differdange, Lasauvage, Differdange","€ 2,800/mois",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '180\n m²'}"
787,"Maison individuelle 13 Bockwee, Elvange, Hovelange, Beckerich","€ 1,850/mois",Beckerich,https://www.immotop.lu/annonces/379885/,IMMO ANSAY,"Maison individuelle 13 Bockwee, Elvange, Hovelange, Beckerich","€ 1,850/mois",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '113\n m²', 'salles de bain': '2'}"
788,"Appartement 2 chambres rez-de-chaussée, Hollerich, Luxembourg","€ 2,500/mois",Luxembourg,https://www.immotop.lu/annonces/378323/,Bressaglia Immobilière,"Appartement 2 chambres rez-de-chaussée, Hollerich, Luxembourg","€ 2,500/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '125\n m²', 'salle de bain': '1', 'étage': 'T'}"
789,"Appartement 3 chambres rue Charles Martel, Merl, Luxembourg","€ 4,100/mois",Luxembourg,https://www.immotop.lu/annonces/377991/,LIVIN REAL ESTATE,"Appartement 3 chambres rue Charles Martel, Merl, Luxembourg","€ 4,100/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '134\n m²', 'salles de bain': '2', 'étage': '3'}"
790,"Appartement 3 chambres 1, rue de Namur, Belair, Luxembourg","€ 3,300/mois",Luxembourg,https://www.immotop.lu/annonces/422623/,IMMO FRANK,"Appartement 3 chambres 1, rue de Namur, Belair, Luxembourg","€ 3,300/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '160\n m²', 'salles de bain': '2', 'étage': '4'}"
791,"Appartement 3 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 3,950/mois",Luxembourg,https://www.immotop.lu/annonces/371119/,LIVIN REAL ESTATE,"Appartement 3 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 3,950/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '121\n m²', 'étage': '3'}"
792,"Appartement 3 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 4,250/mois",Luxembourg,https://www.immotop.lu/annonces/371117/,LIVIN REAL ESTATE,"Appartement 3 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 4,250/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '133\n m²', 'étage': '3'}"
793,"Appartement 2 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 3,000/mois",Luxembourg,https://www.immotop.lu/annonces/371103/,LIVIN REAL ESTATE,"Appartement 2 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 3,000/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '81\n m²', 'étage': '2'}"
794,"Appartement 3 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 3,400/mois",Luxembourg,https://www.immotop.lu/annonces/371105/,LIVIN REAL ESTATE,"Appartement 3 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 3,400/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '99\n m²', 'étage': '2'}"
795,"Appartement 2 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 3,100/mois",Luxembourg,https://www.immotop.lu/annonces/371097/,LIVIN REAL ESTATE,"Appartement 2 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 3,100/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '86\n m²', 'étage': '1'}"
796,"Appartement 2 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 3,100/mois",Luxembourg,https://www.immotop.lu/annonces/371093/,LIVIN REAL ESTATE,"Appartement 2 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 3,100/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '91\n m²', 'étage': '1'}"
