,property,price_range,location,property_link,agency,unit,unit_price,unit_type,unit_info
2610,"Maison individuelle 220 m², neuve, Hellange, Frisange","€ 1,690,000",Frisange,https://www.immotop.lu/annonces/80497/,Fis immobilière,"Maison individuelle 220 m², neuve, Hellange, Frisange","€ 1,690,000",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '220\n m²', 'salles de bain': '3'}"
2611,"Maison individuelle de Grünewald, Oberanven, Rameldange, Hostert, Niederanven","€ 2,400,000",Niederanven,https://www.immotop.lu/annonces/459191/,aventura,"Maison individuelle de Grünewald, Oberanven, Rameldange, Hostert, Niederanven","€ 2,400,000",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '431\n m²', 'salles de bain': '3+'}"
2612,"Appartement 2 chambres 98 rue de l'égalité, Bonnevoie-Verlorenkost, Luxembourg","€ 920,000",Luxembourg,https://www.immotop.lu/annonces/364345/,HFF IMMOBILIER,"Appartement 2 chambres 98 rue de l'égalité, Bonnevoie-Verlorenkost, Luxembourg","€ 920,000",Appartement,"{'chambres/pièces': '2', 'superficie': '87\n m²', 'salle de bain': '1', 'étage': '4'}"
2613,"Appartement 3 chambres excellent état, deuxième étage, Dudelange, Dudelange","€ 798,000",Dudelange,https://www.immotop.lu/annonces/25831/,RE/MAX Partners,"Appartement 3 chambres excellent état, deuxième étage, Dudelange, Dudelange","€ 798,000",Appartement,"{'chambres/pièces': '3', 'superficie': '125\n m²', 'salle de bain': '1', 'étage': '2'}"
2614,"Appartement 1 chambre deuxième étage, Rodange, Pétange","€ 598,000",Pétange,https://www.immotop.lu/annonces/437771/,Immo-Maxma Sàrl,"Appartement 1 chambre deuxième étage, Rodange, Pétange","€ 598,000",Appartement,"{'chambre/pièce': '1', 'superficie': '80\n m²', 'salle de bain': '1', 'étage': '2'}"
2615,"Maison individuelle 170 m², Bascharage, Käerjeng","€ 1,290,000",Käerjeng,https://www.immotop.lu/annonces/278537/,RE/MAX Partners,"Maison individuelle 170 m², Bascharage, Käerjeng","€ 1,290,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '170\n m²', 'salle de bain': '1'}"
2616,"Fermette Vente, Mertert, Mertert","€ 865,000",Mertert,https://www.immotop.lu/annonces/482323/,Laforêt Capital,"Fermette Vente, Mertert, Mertert","€ 865,000",Fermette,{}
2617,"Maison jumelée / mitoyenne 180 m², Eischen, Gaichel, Habscht","€ 990,000",Habscht,https://www.immotop.lu/annonces/459525/,K-Lux Promotion,"Maison jumelée / mitoyenne 180 m², Eischen, Gaichel, Habscht","€ 990,000",Maison jumelée / mitoyenne,"{'chambres/pièces': '4', 'superficie': '180\n m²', 'salles de bain': '2'}"
2618,"Maison individuelle 53, rue Guillaume, Pétange, Pétange","€ 1,279,000",Pétange,https://www.immotop.lu/annonces/464657/,K-Lux Promotion,"Maison individuelle 53, rue Guillaume, Pétange, Pétange","€ 1,279,000",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '220\n m²', 'salles de bain': '2'}"
2619,"Maison individuelle 165 m², neuve, Levelange, Beckerich","€ 997,910",Beckerich,https://www.immotop.lu/annonces/99037/,K-Lux Promotion,"Maison individuelle 165 m², neuve, Levelange, Beckerich","€ 997,910",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '165\n m²', 'salles de bain': '2'}"
2620,"Maison individuelle 15, rue de Blaschette, Lorentzweiler, Lorentzweiler","€ 1,495,000",Lorentzweiler,https://www.immotop.lu/annonces/461979/,IMMO ANSAY,"Maison individuelle 15, rue de Blaschette, Lorentzweiler, Lorentzweiler","€ 1,495,000",Maison individuelle,"{'chambres/pièces': '5+', 'superficie': '265\n m²', 'salles de bain': '3'}"
2621,"Maison individuelle 19, rue um Knaeppchen, Gilsdorf, Bettendorf","€ 1,450,000",Bettendorf,https://www.immotop.lu/annonces/481657/,IMMO ANSAY,"Maison individuelle 19, rue um Knaeppchen, Gilsdorf, Bettendorf","€ 1,450,000",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '230\n m²'}"
2622,"Ferme, à rénover, 180 m², Brachtenbach, Wincrange","€ 1,250,000",Wincrange,https://www.immotop.lu/annonces/26107/,JOST Immo,"Ferme, à rénover, 180 m², Brachtenbach, Wincrange","€ 1,250,000",Ferme,"{'chambres/pièces': '5', 'superficie': '180\n m²', 'salle de bain': '1'}"
2623,"Maison individuelle rue du village, Godbrange, Junglinster","€ 1,300,000",Junglinster,https://www.immotop.lu/annonces/485873/,Immobilière Patrick Denter s.à.r.l.,"Maison individuelle rue du village, Godbrange, Junglinster","€ 1,300,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '155\n m²', 'salles de bain': '3'}"
2624,"Duplex à vendre, Niederkorn","€ 875,000",Differdange,https://www.immotop.lu/annonces/472077/,MY LOFT LUX REAL ESTATE,"Duplex à vendre, Niederkorn","€ 875,000",Duplex,"{'chambres/pièces': '4', 'superficie': '142\n m²'}"
2625,"Appartement 2 chambres rez-de-chaussée, Bereldange, Walferdange","€ 850,000",Walferdange,https://www.immotop.lu/annonces/472133/,MY LOFT LUX REAL ESTATE,"Appartement 2 chambres rez-de-chaussée, Bereldange, Walferdange","€ 850,000",Appartement,"{'chambres/pièces': '2', 'superficie': '94\n m²', 'salle de bain': '1', 'étage': 'T'}"
2626,"Appartement 1 chambre premier étage, Bascharage, Käerjeng","€ 490,000",Käerjeng,https://www.immotop.lu/annonces/484083/,MY LOFT LUX REAL ESTATE,"Appartement 1 chambre premier étage, Bascharage, Käerjeng","€ 490,000",Appartement,"{'chambre/pièce': '1', 'superficie': '51\n m²', 'étage': '1'}"
2627,"Maison individuelle 100 m², excellent état, Differdange, Lasauvage, Differdange","€ 620,000",Differdange,https://www.immotop.lu/annonces/485743/,BYimmobilier,"Maison individuelle 100 m², excellent état, Differdange, Lasauvage, Differdange","€ 620,000",Maison individuelle,"{'chambres/pièces': '2', 'superficie': '100\n m²', 'salle de bain': '1'}"
2628,"Maison individuelle 100 m², excellent état, Niederkorn, Differdange","€ 620,000",Differdange,https://www.immotop.lu/annonces/485741/,BYimmobilier,"Maison individuelle 100 m², excellent état, Niederkorn, Differdange","€ 620,000",Maison individuelle,"{'chambres/pièces': '2', 'superficie': '100\n m²', 'salle de bain': '1'}"
2629,"Maison individuelle 103 m², excellent état, Steinsel, Steinsel","€ 769,000",Steinsel,https://www.immotop.lu/annonces/474627/,New Keys,"Maison individuelle 103 m², excellent état, Steinsel, Steinsel","€ 769,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '103\n m²', 'salle de bain': '1'}"
2630,"Appartement 2 chambres troisième étage, Schifflange, Schifflange","€ 699,000",Schifflange,https://www.immotop.lu/annonces/477231/,New Keys,"Appartement 2 chambres troisième étage, Schifflange, Schifflange","€ 699,000",Appartement,"{'chambres/pièces': '2', 'superficie': '90\n m²', 'salle de bain': '1', 'étage': '3'}"
2631,"Maison individuelle 38, rue de Remich, Trintange, Roedt, Ersange, Waldbredimus","€ 1,454,434",Waldbredimus,https://www.immotop.lu/annonces/324171/,Home & Office Building Bingen & Partners S.A.,"Maison individuelle 38, rue de Remich, Trintange, Roedt, Ersange, Waldbredimus","€ 1,454,434",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '160\n m²', 'salles de bain': '2'}"
2632,"Maison individuelle 38, rue de Remich, Trintange, Roedt, Ersange, Waldbredimus","€ 1,433,234",Waldbredimus,https://www.immotop.lu/annonces/324169/,Home & Office Building Bingen & Partners S.A.,"Maison individuelle 38, rue de Remich, Trintange, Roedt, Ersange, Waldbredimus","€ 1,433,234",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '160\n m²', 'salles de bain': '2'}"
2633,"Maison individuelle 18, Grand-Rue, Troisvierges, Troisvierges","€ 575,000",Troisvierges,https://www.immotop.lu/annonces/252003/,Home & Office Building Bingen & Partners S.A.,"Maison individuelle 18, Grand-Rue, Troisvierges, Troisvierges","€ 575,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '139\n m²', 'salle de bain': '1'}"
2634,"Maison individuelle 16, An der Klaus, Trintange, Roedt, Ersange, Waldbredimus","€ 1,434,319",Waldbredimus,https://www.immotop.lu/annonces/378733/,Home & Office Building Bingen & Partners S.A.,"Maison individuelle 16, An der Klaus, Trintange, Roedt, Ersange, Waldbredimus","€ 1,434,319",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '168\n m²', 'salles de bain': '2'}"
2635,"Maison individuelle 30A, Rue de l'Ermitage, Haut-Martelange, Wolwelange, Rambrouch","€ 1,008,500",Rambrouch,https://www.immotop.lu/annonces/431221/,Home & Office Building Bingen & Partners S.A.,"Maison individuelle 30A, Rue de l'Ermitage, Haut-Martelange, Wolwelange, Rambrouch","€ 1,008,500",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '155\n m²', 'salles de bain': '2'}"
2636,"Maison individuelle 280 m², neuve, Bereldange, Walferdange","€ 3,650,000",Walferdange,https://www.immotop.lu/annonces/344559/,James F. Taylor & Partners,"Maison individuelle 280 m², neuve, Bereldange, Walferdange","€ 3,650,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '280\n m²', 'salles de bain': '3+'}"
2637,"Appartement 1 chambre deuxième étage, Dudelange, Dudelange","€ 537,000",Dudelange,https://www.immotop.lu/annonces/400053/,COPA Immo,"Appartement 1 chambre deuxième étage, Dudelange, Dudelange","€ 537,000",Appartement,"{'chambre/pièce': '1', 'superficie': '50\n m²', 'salle de bain': '1', 'étage': '2'}"
2638,"Maison individuelle 77 m², Oberkorn, Differdange","€ 539,000",Differdange,https://www.immotop.lu/annonces/465215/,COPA Immo,"Maison individuelle 77 m², Oberkorn, Differdange","€ 539,000",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '77\n m²', 'salle de bain': '1'}"
2639,"Appartement 2 chambres Avenue de Luxembourg, Bascharage, Käerjeng","€ 708,733",Käerjeng,https://www.immotop.lu/annonces/148415/,IMMO SP,"Appartement 2 chambres Avenue de Luxembourg, Bascharage, Käerjeng","€ 708,733",Appartement,"{'chambres/pièces': '2', 'superficie': '79\n m²', 'étage': 'T'}"
2640,"Appartement 2 chambres rue Albert Unden, Muhlenbach, Luxembourg","€ 1,135,000",Luxembourg,https://www.immotop.lu/annonces/459681/,property*,"Appartement 2 chambres rue Albert Unden, Muhlenbach, Luxembourg","€ 1,135,000",Appartement,"{'chambres/pièces': '2', 'superficie': '102\n m²', 'étage': 'T'}"
2641,"Maison individuelle 230 m², Fischbach, Fischbach","€ 1,590,000",Fischbach,https://www.immotop.lu/annonces/482619/,property*,"Maison individuelle 230 m², Fischbach, Fischbach","€ 1,590,000",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '230\n m²', 'salles de bain': '2'}"
2642,"Appartement 2 chambres premier étage, Bettembourg, Bettembourg","€ 595,000",Bettembourg,https://www.immotop.lu/annonces/404177/,HER-Immo,"Appartement 2 chambres premier étage, Bettembourg, Bettembourg","€ 595,000",Appartement,"{'chambres/pièces': '2', 'superficie': '78\n m²', 'salle de bain': '1', 'étage': '1'}"
2643,"Appartement 3 chambres 40 Rue des Roses, Limpertsberg, Luxembourg","€ 1,295,000",Luxembourg,https://www.immotop.lu/annonces/436569/,AIDL IMMO S. à r. l.,"Appartement 3 chambres 40 Rue des Roses, Limpertsberg, Luxembourg","€ 1,295,000",Appartement,"{'chambres/pièces': '3', 'superficie': '93\n m²', 'salle de bain': '1', 'étage': '1'}"
2644,"Appartement 3 chambres route de luxembourg, Bereldange, Walferdange","€ 930,000",Walferdange,https://www.immotop.lu/annonces/410631/,RE/MAX Real Estate Solutions,"Appartement 3 chambres route de luxembourg, Bereldange, Walferdange","€ 930,000",Appartement,"{'chambres/pièces': '3', 'superficie': '98\n m²', 'salle de bain': '1', 'étage': '1'}"
2645,"Appartement 1 chambre 76 m², Grevenmacher, Grevenmacher","€ 652,500",Grevenmacher,https://www.immotop.lu/annonces/476911/,IMMO NATIONAL,"Appartement 1 chambre 76 m², Grevenmacher, Grevenmacher","€ 652,500",Appartement,"{'chambre/pièce': '1', 'superficie': '76\n m²'}"
2646,"Maison individuelle 190 m², Bettembourg, Bettembourg","€ 850,000",Bettembourg,https://www.immotop.lu/annonces/484097/,XL IMMOBILIER,"Maison individuelle 190 m², Bettembourg, Bettembourg","€ 850,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '190\n m²', 'salle de bain': '1'}"
2647,"Duplex à vendre, Bettembourg","€ 845,000",Bettembourg,https://www.immotop.lu/annonces/484105/,XL IMMOBILIER,"Duplex à vendre, Bettembourg","€ 845,000",Duplex,"{'chambres/pièces': '4', 'superficie': '156\n m²', 'salle de bain': '1'}"
2648,"Duplex à vendre, Weimerskirch","€ 1,345,000",Luxembourg,https://www.immotop.lu/annonces/354743/,B IMMOBILIER,"Duplex à vendre, Weimerskirch","€ 1,345,000",Duplex,"{'chambres/pièces': '3', 'superficie': '122\n m²', 'salle de bain': '1'}"
2649,"Duplex à vendre, Weimerskirch","€ 1,250,000",Luxembourg,https://www.immotop.lu/annonces/354745/,B IMMOBILIER,"Duplex à vendre, Weimerskirch","€ 1,250,000",Duplex,"{'chambres/pièces': '3', 'superficie': '135\n m²', 'salle de bain': '1'}"
2650,"Maison jumelée / mitoyenne Beiweinerwee, Buschdorf, Helperknapp","€ 1,295,000",Helperknapp,https://www.immotop.lu/annonces/354873/,B IMMOBILIER,"Maison jumelée / mitoyenne Beiweinerwee, Buschdorf, Helperknapp","€ 1,295,000",Maison jumelée / mitoyenne,"{'chambres/pièces': '3', 'superficie': '162\n m²', 'salle de bain': '1'}"
2651,"Appartement 2 chambres Rue de la Gare, Bettembourg, Bettembourg","€ 585,000",Bettembourg,https://www.immotop.lu/annonces/354885/,B IMMOBILIER,"Appartement 2 chambres Rue de la Gare, Bettembourg, Bettembourg","€ 585,000",Appartement,"{'chambres/pièces': '2', 'superficie': '69\n m²', 'étage': '1'}"
2652,"Duplex à vendre, Dudelange","€ 850,000",Dudelange,https://www.immotop.lu/annonces/414743/,B IMMOBILIER,"Duplex à vendre, Dudelange","€ 850,000",Duplex,"{'chambres/pièces': '2', 'superficie': '180\n m²', 'salle de bain': '1'}"
2653,"Maison jumelée / mitoyenne 173 m², neuve, Mensdorf, Betzdorf","€ 1,674,000",Betzdorf,https://www.immotop.lu/annonces/437761/,B IMMOBILIER,"Maison jumelée / mitoyenne 173 m², neuve, Mensdorf, Betzdorf","€ 1,674,000",Maison jumelée / mitoyenne,"{'chambres/pièces': '4', 'superficie': '173\n m²', 'salle de bain': '1'}"
2654,"Maison jumelée / mitoyenne 276 m², neuve, Mensdorf, Betzdorf","€ 1,987,000",Betzdorf,https://www.immotop.lu/annonces/355037/,B IMMOBILIER,"Maison jumelée / mitoyenne 276 m², neuve, Mensdorf, Betzdorf","€ 1,987,000",Maison jumelée / mitoyenne,"{'chambres/pièces': '5', 'superficie': '276\n m²', 'salle de bain': '1'}"
2655,"Appartement 1 chambre rez-de-chaussée, Kirchberg, Luxembourg","€ 850,000",Luxembourg,https://www.immotop.lu/annonces/483835/,Geranimmo Sàrl,"Appartement 1 chambre rez-de-chaussée, Kirchberg, Luxembourg","€ 850,000",Appartement,"{'chambre/pièce': '1', 'superficie': '77\n m²', 'étage': 'T'}"
2656,"Appartement 2 chambres neuf, premier étage, Itzig, Hesperange","€ 995,000",Hesperange,https://www.immotop.lu/annonces/165379/,immofox,"Appartement 2 chambres neuf, premier étage, Itzig, Hesperange","€ 995,000",Appartement,"{'chambres/pièces': '2', 'superficie': '100\n m²', 'salle de bain': '1', 'étage': '1'}"
2657,"Appartement 2 chambres deuxième étage, Schifflange, Schifflange","€ 475,000",Schifflange,https://www.immotop.lu/annonces/483513/,Gilda Immo,"Appartement 2 chambres deuxième étage, Schifflange, Schifflange","€ 475,000",Appartement,"{'chambres/pièces': '2', 'superficie': '75\n m²', 'étage': '2'}"
2658,"Appartement 2 chambres 20 rue charles darwin, Gasperich, Luxembourg","€ 1,100,000",Luxembourg,https://www.immotop.lu/annonces/462267/,Monde Avenir Sàrl,"Appartement 2 chambres 20 rue charles darwin, Gasperich, Luxembourg","€ 1,100,000",Appartement,"{'chambres/pièces': '2', 'superficie': '81\n m²', 'étage': '2'}"
2659,"Appartement 2 chambres troisième étage, Lamadelaine, Pétange","€ 730,000",Pétange,https://www.immotop.lu/annonces/483399/,Cimm Immobilier Luxembourg,"Appartement 2 chambres troisième étage, Lamadelaine, Pétange","€ 730,000",Appartement,"{'chambres/pièces': '2', 'superficie': '76\n m²', 'salle de bain': '1', 'étage': '3'}"
2660,"Maison jumelée / mitoyenne 300 m², excellent état, Canach, Lenningen","€ 1,635,000",Lenningen,https://www.immotop.lu/annonces/483387/,Immobilière Lydia De Marco,"Maison jumelée / mitoyenne 300 m², excellent état, Canach, Lenningen","€ 1,635,000",Maison jumelée / mitoyenne,"{'chambres/pièces': '5+', 'superficie': '300\n m²', 'salles de bain': '3'}"
2661,"Appartement 3 chambres 2A rue de la vallée, Strassen, Strassen","€ 1,250,000",Strassen,https://www.immotop.lu/annonces/302913/,Kalmas SA,"Appartement 3 chambres 2A rue de la vallée, Strassen, Strassen","€ 1,250,000",Appartement,"{'chambres/pièces': '3', 'superficie': '110\n m²', 'salle de bain': '1', 'étage': '2'}"
2662,"Studio à vendre, Hesperange, Howald","€ 664,788",Hesperange,https://www.immotop.lu/annonces/293579/,HD33,"Studio à vendre, Hesperange, Howald","€ 664,788",Studio,{'superficie': '46\n m²'}
2663,"Appartement 1 chambre quatrième étage, Al-Esch, Esch-sur-Alzette","€ 350,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/313555/,Chemasan Immobilière,"Appartement 1 chambre quatrième étage, Al-Esch, Esch-sur-Alzette","€ 350,000",Appartement,"{'chambre/pièce': '1', 'superficie': '41\n m²', 'étage': '4'}"
2664,"Appartement 2 chambres neuf, rez-de-chaussée, Bettembourg, Bettembourg","€ 835,000",Bettembourg,https://www.immotop.lu/annonces/436247/,Active Invest,"Appartement 2 chambres neuf, rez-de-chaussée, Bettembourg, Bettembourg","€ 835,000",Appartement,"{'chambres/pièces': '2', 'superficie': '110\n m²', 'salle de bain': '1', 'étage': 'T'}"
2665,"Appartement 2 chambres troisième étage, Cents, Luxembourg","€ 890,000",Luxembourg,https://www.immotop.lu/annonces/368811/,A.A.F. Immobilier sàrl,"Appartement 2 chambres troisième étage, Cents, Luxembourg","€ 890,000",Appartement,"{'chambres/pièces': '2', 'superficie': '90\n m²', 'salle de bain': '1', 'étage': '3'}"
2666,"Appartement 3 chambres excellent état, premier étage, Hesperange, Howald, Hesperange","€ 995,000",Hesperange,https://www.immotop.lu/annonces/147449/,BRICKS Solutions Immobilières,"Appartement 3 chambres excellent état, premier étage, Hesperange, Howald, Hesperange","€ 995,000",Appartement,"{'chambres/pièces': '3', 'superficie': '103\n m²', 'salle de bain': '1', 'étage': '1'}"
2667,"Appartement 2 chambres premier étage, Dudelange, Dudelange","€ 843,907",Dudelange,https://www.immotop.lu/annonces/442159/,LIVING CONCEPTS,"Appartement 2 chambres premier étage, Dudelange, Dudelange","€ 843,907",Appartement,"{'chambres/pièces': '2', 'superficie': '82\n m²', 'étage': '1'}"
2668,"Maison individuelle 141 m², Lamadelaine, Pétange","€ 1,090,000",Pétange,https://www.immotop.lu/annonces/324303/,AUREA IMMOBILIERE,"Maison individuelle 141 m², Lamadelaine, Pétange","€ 1,090,000",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '141\n m²', 'salle de bain': '1'}"
2669,"Maison individuelle 283A route de Thionville, Hesperange, Howald, Hesperange","€ 1,875,000",Hesperange,https://www.immotop.lu/annonces/422633/,IMMO MYRIAM OSTER sàrl,"Maison individuelle 283A route de Thionville, Hesperange, Howald, Hesperange","€ 1,875,000",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '200\n m²', 'salles de bain': '3+'}"
2670,"Maison individuelle 120 m², Kayl, Kayl","€ 790,000",Kayl,https://www.immotop.lu/annonces/299883/,IMMO MAIN NASCHT SARL,"Maison individuelle 120 m², Kayl, Kayl","€ 790,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '120\n m²', 'salles de bain': '2'}"
2671,"Maison individuelle 137 m², Wiltz, Wiltz","€ 730,000",Wiltz,https://www.immotop.lu/annonces/242109/,Laforêt Capital,"Maison individuelle 137 m², Wiltz, Wiltz","€ 730,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '137\n m²', 'salles de bain': '2'}"
2672,"Maison jumelée / mitoyenne Vente, Ettelbrück, Ettelbruck","€ 799,000",Ettelbruck,https://www.immotop.lu/annonces/275861/,Laforêt Capital,"Maison jumelée / mitoyenne Vente, Ettelbrück, Ettelbruck","€ 799,000",Maison jumelée / mitoyenne,"{'chambres/pièces': '5', 'salles de bain': '2'}"
2673,"Duplex à vendre, Wiltz",Prix sur demande,Wiltz,https://www.immotop.lu/annonces/347695/,Laforêt Capital,"Duplex à vendre, Wiltz",Prix sur demande,Duplex,"{'chambres/pièces': '4', 'superficie': '136\n m²'}"
2674,"Appartement 3 chambres 54, rue Charles Darwin, Gasperich, Luxembourg","€ 1,215,000",Luxembourg,https://www.immotop.lu/annonces/481597/,Nexvia S.A.,"Appartement 3 chambres 54, rue Charles Darwin, Gasperich, Luxembourg","€ 1,215,000",Appartement,"{'chambres/pièces': '3', 'superficie': '93\n m²', 'salles de bain': '2', 'étage': 'T'}"
2675,"Maison individuelle 294 m², Bourglinster, Junglinster","€ 1,665,000",Junglinster,https://www.immotop.lu/annonces/346489/,New Home Real Estate,"Maison individuelle 294 m², Bourglinster, Junglinster","€ 1,665,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '294\n m²', 'salles de bain': '2'}"
2676,"Maison individuelle 310 m², Mertert, Mertert","€ 1,425,000",Mertert,https://www.immotop.lu/annonces/172437/,New Home Real Estate,"Maison individuelle 310 m², Mertert, Mertert","€ 1,425,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '310\n m²', 'salles de bain': '3'}"
2677,"Triplex à vendre, Wasserbillig","€ 1,149,000",Mertert,https://www.immotop.lu/annonces/169743/,New Home Real Estate,"Triplex à vendre, Wasserbillig","€ 1,149,000",Triplex,"{'chambres/pièces': '3', 'superficie': '160\n m²'}"
2678,"Maison individuelle 390 m², Imbringen, Junglinster","€ 4,125,000",Junglinster,https://www.immotop.lu/annonces/145951/,Fare Real Estate,"Maison individuelle 390 m², Imbringen, Junglinster","€ 4,125,000",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '390\n m²', 'salles de bain': '3'}"
2679,"Maison individuelle 165 m², Steinfort, Steinfort","€ 1,150,000",Steinfort,https://www.immotop.lu/annonces/343965/,Immo Felten,"Maison individuelle 165 m², Steinfort, Steinfort","€ 1,150,000",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '165\n m²', 'salle de bain': '1'}"
2680,"Appartement 2 chambres deuxième étage, Cap, Hagen, Steinfort","€ 870,000",Steinfort,https://www.immotop.lu/annonces/445211/,Immo Felten,"Appartement 2 chambres deuxième étage, Cap, Hagen, Steinfort","€ 870,000",Appartement,"{'chambres/pièces': '2', 'superficie': '110\n m²', 'salles de bain': '2', 'étage': '2'}"
2681,"Appartement 2 chambres excellent état, troisième étage, Ville Haute, Luxembourg","€ 845,000",Luxembourg,https://www.immotop.lu/annonces/474071/,FMI IMMOBILIER,"Appartement 2 chambres excellent état, troisième étage, Ville Haute, Luxembourg","€ 845,000",Appartement,"{'chambres/pièces': '2', 'étage': '3'}"
2682,"Appartement rez-de-chaussée, Kehlen, Kehlen",Prix sur demande,Kehlen,https://www.immotop.lu/annonces/470351/,Promotions CM Sàrl,"Appartement rez-de-chaussée, Kehlen, Kehlen",Prix sur demande,Appartement,{'étage': 'T'}
2683,"Penthouse neuf, 180 m², Limpertsberg, Luxembourg","€ 2,750,000",Luxembourg,https://www.immotop.lu/annonces/98297/,CASAvitae Sàrl,"Penthouse neuf, 180 m², Limpertsberg, Luxembourg","€ 2,750,000",Penthouse,"{'chambres/pièces': '4', 'superficie': '180\n m²', 'salles de bain': '3', 'étage': '4'}"
2684,"Maison individuelle 194 m², Niederkorn, Differdange","€ 790,000",Differdange,https://www.immotop.lu/annonces/423503/,AIRIMMO Sàrl,"Maison individuelle 194 m², Niederkorn, Differdange","€ 790,000",Maison individuelle,"{'chambres/pièces': '2', 'superficie': '194\n m²', 'salle de bain': '1'}"
2685,"Appartement 3 chambres excellent état, rez-de-chaussée, Soleuvre, Sanem","€ 669,000",Sanem,https://www.immotop.lu/annonces/479347/,HOUSE DREAM SARL,"Appartement 3 chambres excellent état, rez-de-chaussée, Soleuvre, Sanem","€ 669,000",Appartement,"{'chambres/pièces': '3', 'superficie': '70\n m²', 'salle de bain': '1', 'étage': 'T'}"
2686,"Appartement 2 chambres excellent état, rez-de-chaussée, Bettembourg, Bettembourg","€ 839,000",Bettembourg,https://www.immotop.lu/annonces/466091/,HOUSE DREAM SARL,"Appartement 2 chambres excellent état, rez-de-chaussée, Bettembourg, Bettembourg","€ 839,000",Appartement,"{'chambres/pièces': '2', 'superficie': '94\n m²', 'étage': 'T'}"
2687,"Duplex à vendre, Soleuvre","€ 898,000",Sanem,https://www.immotop.lu/annonces/324051/,Roxy Immobilière,"Duplex à vendre, Soleuvre","€ 898,000",Duplex,"{'chambres/pièces': '5', 'superficie': '177\n m²', 'salles de bain': '2'}"
2688,"Maison jumelée / mitoyenne 168 m², neuve, Dudelange, Dudelange","€ 1,395,000",Dudelange,https://www.immotop.lu/annonces/404793/,Roxy Immobilière,"Maison jumelée / mitoyenne 168 m², neuve, Dudelange, Dudelange","€ 1,395,000",Maison jumelée / mitoyenne,"{'chambres/pièces': '4', 'superficie': '168\n m²', 'salles de bain': '3'}"
2689,"Duplex à vendre, Hesperange, Howald","€ 1,540,000",Hesperange,https://www.immotop.lu/annonces/404191/,Roxy Immobilière,"Duplex à vendre, Hesperange, Howald","€ 1,540,000",Duplex,"{'chambres/pièces': '2', 'superficie': '112\n m²', 'salles de bain': '2'}"
2690,"Maison jumelée / mitoyenne 165 m², Dudelange, Dudelange","€ 990,000",Dudelange,https://www.immotop.lu/annonces/302431/,Roxy Immobilière,"Maison jumelée / mitoyenne 165 m², Dudelange, Dudelange","€ 990,000",Maison jumelée / mitoyenne,"{'chambres/pièces': '3', 'superficie': '165\n m²', 'salle de bain': '1'}"
2691,"Appartement 3 chambres neuf, deuxième étage, Mondercange, Mondercange","€ 1,190,000",Mondercange,https://www.immotop.lu/annonces/474905/,Roxy Immobilière,"Appartement 3 chambres neuf, deuxième étage, Mondercange, Mondercange","€ 1,190,000",Appartement,"{'chambres/pièces': '3', 'superficie': '137\n m²', 'salle de bain': '1', 'étage': '2'}"
2692,"Maison jumelée / mitoyenne 280 m², Dippach, Dippach","€ 1,698,000",Dippach,https://www.immotop.lu/annonces/481429/,La Villette,"Maison jumelée / mitoyenne 280 m², Dippach, Dippach","€ 1,698,000",Maison jumelée / mitoyenne,"{'chambres/pièces': '5', 'superficie': '280\n m²', 'salles de bain': '2'}"
2693,"Appartement 2 chambres Route D'arlon, Belair, Luxembourg","€ 1,225,853",Luxembourg,https://www.immotop.lu/annonces/8607/,RIE SA,"Appartement 2 chambres Route D'arlon, Belair, Luxembourg","€ 1,225,853",Appartement,"{'chambres/pièces': '2', 'superficie': '85\n m²', 'salle de bain': '1', 'étage': '1'}"
2694,"Appartement 2 chambres Route D'arlon, Belair, Luxembourg","€ 1,491,914",Luxembourg,https://www.immotop.lu/annonces/35789/,RIE SA,"Appartement 2 chambres Route D'arlon, Belair, Luxembourg","€ 1,491,914",Appartement,"{'chambres/pièces': '2', 'superficie': '92\n m²', 'salle de bain': '1', 'étage': '3'}"
