,property,price_range,location,property_link,agency,unit,unit_price,unit_type,unit_info
724,"Appartement 2 chambres troisième étage, Hollerich, Luxembourg","€ 2,000/mois",Luxembourg,https://www.immotop.lu/annonces/473139/,Agence IMMMO,"Appartement 2 chambres troisième étage, Hollerich, Luxembourg","€ 2,000/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '91\n m²', 'salle de bain': '1', 'étage': '3'}"
725,"Duplex à louer, Clausen","€ 2,950/mois",Luxembourg,https://www.immotop.lu/annonces/351165/,property*,"Duplex à louer, Clausen","€ 2,950/mois",Duplex,"{'chambre/pièce': '1', 'superficie': '97\n m²', 'salle de bain': '1'}"
726,"Appartement 3 chambres Rue Schetzel, Weimerskirch, Luxembourg","€ 3,150/mois",Luxembourg,https://www.immotop.lu/annonces/446191/,property*,"Appartement 3 chambres Rue Schetzel, Weimerskirch, Luxembourg","€ 3,150/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '124\n m²', 'salles de bain': '2', 'étage': 'T'}"
727,"Appartement 3 chambres Rue Schetzel, Weimerskirch, Luxembourg","€ 3,200/mois",Luxembourg,https://www.immotop.lu/annonces/446195/,property*,"Appartement 3 chambres Rue Schetzel, Weimerskirch, Luxembourg","€ 3,200/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '124\n m²', 'salles de bain': '2', 'étage': 'T'}"
728,"Appartement 2 chambres Rue Schetzel, Weimerskirch, Luxembourg","€ 2,800/mois",Luxembourg,https://www.immotop.lu/annonces/446193/,property*,"Appartement 2 chambres Rue Schetzel, Weimerskirch, Luxembourg","€ 2,800/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '95\n m²', 'salles de bain': '2', 'étage': 'T'}"
729,"Appartement 3 chambres Rue de Kirchberg, Weimerskirch, Luxembourg","€ 3,900/mois",Luxembourg,https://www.immotop.lu/annonces/446217/,property*,"Appartement 3 chambres Rue de Kirchberg, Weimerskirch, Luxembourg","€ 3,900/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '168\n m²', 'salle de bain': '1', 'étage': 'T'}"
730,"Appartement 3 chambres rue de Bridel, Muhlenbach, Luxembourg","€ 3,100/mois",Luxembourg,https://www.immotop.lu/annonces/425919/,property*,"Appartement 3 chambres rue de Bridel, Muhlenbach, Luxembourg","€ 3,100/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '116\n m²', 'étage': '3'}"
731,"Appartement 1 chambre 11A rue de bastogne, Beggen, Luxembourg","€ 1,650/mois",Luxembourg,https://www.immotop.lu/annonces/512839/,Keller Williams Luxembourg,"Appartement 1 chambre 11A rue de bastogne, Beggen, Luxembourg","€ 1,650/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '67\n m²', 'étage': '1'}"
732,"Appartement 2 chambres premier étage, Mertert, Mertert","€ 1,650/mois",Mertert,https://www.immotop.lu/annonces/472119/,Agence Immobilière Antony E. s.à.r.l.,"Appartement 2 chambres premier étage, Mertert, Mertert","€ 1,650/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '76\n m²', 'étage': '1'}"
733,"Penthouse neuf, 88 m², Ernster, Niederanven","€ 2,250/mois",Niederanven,https://www.immotop.lu/annonces/471983/,Immo Center,"Penthouse neuf, 88 m², Ernster, Niederanven","€ 2,250/mois",Penthouse,"{'chambres/pièces': '2', 'superficie': '88\n m²', 'étage': '3'}"
734,"Penthouse neuf, 88 m², Niederanven, Niederanven","€ 2,250/mois",Niederanven,https://www.immotop.lu/annonces/471981/,Immo Center,"Penthouse neuf, 88 m², Niederanven, Niederanven","€ 2,250/mois",Penthouse,"{'chambres/pièces': '2', 'superficie': '88\n m²', 'étage': '3'}"
735,"Appartement 3 chambres premier étage, Limpertsberg, Luxembourg","€ 3,000/mois",Luxembourg,https://www.immotop.lu/annonces/513037/,The Key Real Estate S.à r.l.,"Appartement 3 chambres premier étage, Limpertsberg, Luxembourg","€ 3,000/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '100\n m²', 'étage': '1'}"
736,"Appartement 1 chambre rez-de-chaussée, Grund, Luxembourg","€ 1,480/mois",Luxembourg,https://www.immotop.lu/annonces/167539/,AB-Lux,"Appartement 1 chambre rez-de-chaussée, Grund, Luxembourg","€ 1,480/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '45\n m²', 'salle de bain': '1', 'étage': 'T'}"
737,"Appartement 2 chambres neuf, deuxième étage, Beggen, Luxembourg","€ 3,600/mois",Luxembourg,https://www.immotop.lu/annonces/225111/,AB-Lux,"Appartement 2 chambres neuf, deuxième étage, Beggen, Luxembourg","€ 3,600/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '180\n m²', 'salles de bain': '2', 'étage': '2'}"
738,"Appartement 2 chambres 2 Rue Guido Oppenheim, ID10, 2263 Luxembourg, Hollerich, Luxembourg","€ 3,660/mois",Luxembourg,https://www.immotop.lu/annonces/448781/,Blueground,"Appartement 2 chambres 2 Rue Guido Oppenheim, ID10, 2263 Luxembourg, Hollerich, Luxembourg","€ 3,660/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '95\n m²', 'salle de bain': '1', 'étage': '2'}"
739,"Appartement 1 chambre 79 Rue d'Eich, ID4, 1461 Luxembourg, Eich, Luxembourg","€ 2,230/mois",Luxembourg,https://www.immotop.lu/annonces/404371/,Blueground,"Appartement 1 chambre 79 Rue d'Eich, ID4, 1461 Luxembourg, Eich, Luxembourg","€ 2,230/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '41\n m²', 'salle de bain': '1', 'étage': '1'}"
740,"Appartement 2 chambres 79 Rue d'Eich, ID15, 1461 Luxembourg, Eich, Luxembourg","€ 2,980/mois",Luxembourg,https://www.immotop.lu/annonces/461891/,Blueground,"Appartement 2 chambres 79 Rue d'Eich, ID15, 1461 Luxembourg, Eich, Luxembourg","€ 2,980/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '72\n m²', 'salles de bain': '2', 'étage': '3'}"
741,"Appartement 1 chambre 79 Rue d'Eich, ID3, 1461 Luxembourg, Eich, Luxembourg","€ 2,390/mois",Luxembourg,https://www.immotop.lu/annonces/279461/,Blueground,"Appartement 1 chambre 79 Rue d'Eich, ID3, 1461 Luxembourg, Eich, Luxembourg","€ 2,390/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '41\n m²', 'salle de bain': '1', 'étage': '2'}"
742,"Appartement 3 chambres 57 Rue de Merl, ID8, 2146 Luxembourg, Merl, Luxembourg","€ 3,730/mois",Luxembourg,https://www.immotop.lu/annonces/445881/,Blueground,"Appartement 3 chambres 57 Rue de Merl, ID8, 2146 Luxembourg, Merl, Luxembourg","€ 3,730/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '131\n m²', 'salles de bain': '3', 'étage': '4'}"
743,"Appartement 1 chambre 79 Rue d'Eich, ID14, 1461 Luxembourg, Eich, Luxembourg","€ 2,390/mois",Luxembourg,https://www.immotop.lu/annonces/461733/,Blueground,"Appartement 1 chambre 79 Rue d'Eich, ID14, 1461 Luxembourg, Eich, Luxembourg","€ 2,390/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '48\n m²', 'salle de bain': '1', 'étage': '3'}"
744,"Appartement 2 chambres 34 Rue Glesener, ID5, 1630 Luxembourg, Gare, Luxembourg","€ 3,570/mois",Luxembourg,https://www.immotop.lu/annonces/412273/,Blueground,"Appartement 2 chambres 34 Rue Glesener, ID5, 1630 Luxembourg, Gare, Luxembourg","€ 3,570/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '96\n m²', 'salle de bain': '1', 'étage': '3'}"
745,"Appartement 1 chambre 154 Rte de Thionville, ID1, 2610 Luxembourg, Bonnevoie-Verlorenkost, Luxembourg","€ 2,290/mois",Luxembourg,https://www.immotop.lu/annonces/364959/,Blueground,"Appartement 1 chambre 154 Rte de Thionville, ID1, 2610 Luxembourg, Bonnevoie-Verlorenkost, Luxembourg","€ 2,290/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '46\n m²', 'salle de bain': '1', 'étage': '3'}"
746,"Appartement 1 chambre 154 Rte de Thionville, ID2, Bonnevoie-Verlorenkost, Luxembourg","€ 2,290/mois",Luxembourg,https://www.immotop.lu/annonces/354701/,Blueground,"Appartement 1 chambre 154 Rte de Thionville, ID2, Bonnevoie-Verlorenkost, Luxembourg","€ 2,290/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '46\n m²', 'salle de bain': '1', 'étage': '2'}"
747,"Appartement 2 Rue Charles Darwin, ID11, 1433 Luxembourg, Gasperich, Luxembourg","€ 2,190/mois",Luxembourg,https://www.immotop.lu/annonces/427059/,Blueground,"Appartement 2 Rue Charles Darwin, ID11, 1433 Luxembourg, Gasperich, Luxembourg","€ 2,190/mois",Appartement,"{'superficie': '39\n m²', 'salle de bain': '1', 'étage': '4'}"
748,"Maison individuelle 140 m², Dudelange, Dudelange","€ 1,850/mois",Dudelange,https://www.immotop.lu/annonces/302977/,17 B SARL,"Maison individuelle 140 m², Dudelange, Dudelange","€ 1,850/mois",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '140\n m²', 'salle de bain': '1'}"
749,"Studio à louer, Gare","€ 1,450/mois",Luxembourg,https://www.immotop.lu/annonces/383035/,CASAvitae Sàrl,"Studio à louer, Gare","€ 1,450/mois",Studio,{'superficie': '35\n m²'}
750,"Appartement 2 chambres 22, rue du Couvent, Hesperange, Howald, Hesperange","€ 1,850/mois",Hesperange,https://www.immotop.lu/annonces/470291/,Three Immo,"Appartement 2 chambres 22, rue du Couvent, Hesperange, Howald, Hesperange","€ 1,850/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '78\n m²', 'salle de bain': '1', 'étage': '3'}"
751,"Appartement troisième étage, Itzig, Hesperange",€ 800/mois,Hesperange,https://www.immotop.lu/annonces/154261/,Agence IMMMO,"Appartement troisième étage, Itzig, Hesperange",€ 800/mois,Appartement,"{'superficie': '25\n m²', 'étage': '3'}"
752,"Appartement 2 chambres rez-de-chaussée, Belair, Luxembourg","€ 2,200/mois",Luxembourg,https://www.immotop.lu/annonces/351921/,Agence IMMMO,"Appartement 2 chambres rez-de-chaussée, Belair, Luxembourg","€ 2,200/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '100\n m²', 'étage': 'T'}"
753,"Appartement 1 chambre neuf, rez-de-chaussée, Hosingen, Parc Hosingen","€ 1,300/mois",Parc Hosingen,https://www.immotop.lu/annonces/351737/,Apoidea agence immobilière,"Appartement 1 chambre neuf, rez-de-chaussée, Hosingen, Parc Hosingen","€ 1,300/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '75\n m²', 'salle de bain': '1', 'étage': 'T'}"
754,"Maison individuelle 143 m², Hersberg, Kobenbour, Bech","€ 2,550/mois",Bech,https://www.immotop.lu/annonces/470067/,livinghome real estate sàrl,"Maison individuelle 143 m², Hersberg, Kobenbour, Bech","€ 2,550/mois",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '143\n m²', 'salle de bain': '1'}"
755,"Penthouse excellent état, 387 m², Belair, Luxembourg","€ 6,000/mois",Luxembourg,https://www.immotop.lu/annonces/469385/,Luxembourg Sotheby's International Realty,"Penthouse excellent état, 387 m², Belair, Luxembourg","€ 6,000/mois",Penthouse,"{'chambres/pièces': '3', 'superficie': '387\n m²', 'salles de bain': '3', 'étage': '4'}"
756,"Appartement 2 chambres deuxième étage, Ville Haute, Luxembourg","€ 2,450/mois",Luxembourg,https://www.immotop.lu/annonces/469325/,Luxembourg Sotheby's International Realty,"Appartement 2 chambres deuxième étage, Ville Haute, Luxembourg","€ 2,450/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '107\n m²', 'salle de bain': '1', 'étage': '2'}"
757,"Maison individuelle 483 m², Ansembourg, Helperknapp","€ 7,500/mois",Helperknapp,https://www.immotop.lu/annonces/469315/,Luxembourg Sotheby's International Realty,"Maison individuelle 483 m², Ansembourg, Helperknapp","€ 7,500/mois",Maison individuelle,"{'chambres/pièces': '5+', 'superficie': '483\n m²', 'salles de bain': '3'}"
758,"Appartement 1 chambre rez-de-chaussée, Merl, Luxembourg","€ 2,000/mois",Luxembourg,https://www.immotop.lu/annonces/468937/,Jetset Immo,"Appartement 1 chambre rez-de-chaussée, Merl, Luxembourg","€ 2,000/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '60\n m²', 'salle de bain': '1', 'étage': 'T'}"
759,"Appartement 1 chambre neuf, deuxième étage, Rodange, Pétange","€ 1,400/mois",Pétange,https://www.immotop.lu/annonces/468791/,Qubus Immobilier,"Appartement 1 chambre neuf, deuxième étage, Rodange, Pétange","€ 1,400/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '62\n m²', 'salle de bain': '1', 'étage': '2'}"
760,"Appartement 1 chambre quatrième étage, Merl, Luxembourg","€ 2,400/mois",Luxembourg,https://www.immotop.lu/annonces/468647/,Luxembourg Sotheby's International Realty,"Appartement 1 chambre quatrième étage, Merl, Luxembourg","€ 2,400/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '91\n m²', 'salle de bain': '1', 'étage': '4'}"
761,"Appartement 1 chambre troisième étage, Merl, Luxembourg","€ 2,100/mois",Luxembourg,https://www.immotop.lu/annonces/468635/,Luxembourg Sotheby's International Realty,"Appartement 1 chambre troisième étage, Merl, Luxembourg","€ 2,100/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '42\n m²', 'salle de bain': '1', 'étage': '3'}"
762,"Appartement 3 chambres premier étage, Merl, Luxembourg","€ 4,300/mois",Luxembourg,https://www.immotop.lu/annonces/468633/,Luxembourg Sotheby's International Realty,"Appartement 3 chambres premier étage, Merl, Luxembourg","€ 4,300/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '214\n m²', 'salles de bain': '2', 'étage': '1'}"
763,"Appartement 1 chambre deuxième étage, Merl, Luxembourg","€ 2,100/mois",Luxembourg,https://www.immotop.lu/annonces/468631/,Luxembourg Sotheby's International Realty,"Appartement 1 chambre deuxième étage, Merl, Luxembourg","€ 2,100/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '43\n m²', 'salle de bain': '1', 'étage': '2'}"
764,"Appartement 2 chambres excellent état, troisième étage, Ville Haute, Luxembourg","€ 4,500/mois",Luxembourg,https://www.immotop.lu/annonces/468623/,Luxembourg Sotheby's International Realty,"Appartement 2 chambres excellent état, troisième étage, Ville Haute, Luxembourg","€ 4,500/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '164\n m²', 'salles de bain': '2', 'étage': '3'}"
765,"Appartement 2 chambres excellent état, quatrième étage, Ville Haute, Luxembourg","€ 4,500/mois",Luxembourg,https://www.immotop.lu/annonces/468611/,Luxembourg Sotheby's International Realty,"Appartement 2 chambres excellent état, quatrième étage, Ville Haute, Luxembourg","€ 4,500/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '164\n m²', 'salle de bain': '1', 'étage': '4'}"
766,"Appartement 3 chambres quatrième étage, Ville Haute, Luxembourg","€ 4,500/mois",Luxembourg,https://www.immotop.lu/annonces/468613/,Luxembourg Sotheby's International Realty,"Appartement 3 chambres quatrième étage, Ville Haute, Luxembourg","€ 4,500/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '165\n m²', 'salles de bain': '2', 'étage': '4'}"
767,"Appartement 2 chambres Rue de Luxembourg, Pontpierre, Mondercange","€ 3,150/mois",Mondercange,https://www.immotop.lu/annonces/468637/,INOWAI Residential S.A.,"Appartement 2 chambres Rue de Luxembourg, Pontpierre, Mondercange","€ 3,150/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '100\n m²', 'étage': 'T'}"
768,"Appartement 2 chambres deuxième étage, Bettembourg, Bettembourg","€ 1,800/mois",Bettembourg,https://www.immotop.lu/annonces/396903/,KIFFER & PARTNERS Sàrl-S,"Appartement 2 chambres deuxième étage, Bettembourg, Bettembourg","€ 1,800/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '90\n m²', 'salle de bain': '1', 'étage': '2'}"
769,Immeuble en Location,"€ 3,900/mois",Mersch,https://www.immotop.lu/annonces/448073/,KIFFER & PARTNERS Sàrl-S,Immeuble en Location,"€ 3,900/mois",Immeuble,"{'superficie': '335\n m²', 'étage': 'T'}"
770,"Appartement 1 chambre premier étage, Kirchberg, Luxembourg","€ 1,580/mois",Luxembourg,https://www.immotop.lu/annonces/382229/,KIFFER & PARTNERS Sàrl-S,"Appartement 1 chambre premier étage, Kirchberg, Luxembourg","€ 1,580/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '51\n m²', 'salle de bain': '1', 'étage': '1'}"
771,"Appartement 2 chambres neuf, deuxième étage, Schouweiler, Dippach","€ 2,100/mois",Dippach,https://www.immotop.lu/annonces/486145/,Immoneuf,"Appartement 2 chambres neuf, deuxième étage, Schouweiler, Dippach","€ 2,100/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '98\n m²', 'salle de bain': '1', 'étage': '2'}"
772,"Appartement 2 chambres 3, rue de Bragance, Hollerich, Luxembourg","€ 2,500/mois",Luxembourg,https://www.immotop.lu/annonces/464447/,IMMO FRANK,"Appartement 2 chambres 3, rue de Bragance, Hollerich, Luxembourg","€ 2,500/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '89\n m²', 'salle de bain': '1', 'étage': '1'}"
773,"Appartement 1 chambre neuf, premier étage, Cessange, Luxembourg","€ 1,775/mois",Luxembourg,https://www.immotop.lu/annonces/462863/,MIM FEITLER Immobilière sàrl,"Appartement 1 chambre neuf, premier étage, Cessange, Luxembourg","€ 1,775/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '53\n m²', 'salle de bain': '1', 'étage': '1'}"
774,"Maison jumelée / mitoyenne 172, rue Pierre Krier, Bonnevoie-Verlorenkost, Luxembourg","€ 3,500/mois",Luxembourg,https://www.immotop.lu/annonces/399287/,Arens Real Estate Management,"Maison jumelée / mitoyenne 172, rue Pierre Krier, Bonnevoie-Verlorenkost, Luxembourg","€ 3,500/mois",Maison jumelée / mitoyenne,"{'chambres/pièces': '4', 'superficie': '140\n m²', 'salle de bain': '1'}"
775,"Appartement 2 chambres rez-de-chaussée, Mamer, Mamer","€ 1,650/mois",Mamer,https://www.immotop.lu/annonces/500655/,iKSL S.à.r.l,"Appartement 2 chambres rez-de-chaussée, Mamer, Mamer","€ 1,650/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '95\n m²', 'salle de bain': '1', 'étage': 'T'}"
776,"Penthouse neuf, 168 m², Gasperich, Luxembourg","€ 3,950/mois",Luxembourg,https://www.immotop.lu/annonces/359317/,L'AGENCE Real Estate,"Penthouse neuf, 168 m², Gasperich, Luxembourg","€ 3,950/mois",Penthouse,"{'chambres/pièces': '3', 'superficie': '168\n m²', 'salles de bain': '3', 'étage': '6'}"
777,"Maison individuelle 160 m², excellent état, Helmsange, Walferdange","€ 3,500/mois",Walferdange,https://www.immotop.lu/annonces/440541/,L'AGENCE Real Estate,"Maison individuelle 160 m², excellent état, Helmsange, Walferdange","€ 3,500/mois",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '160\n m²', 'salle de bain': '1'}"
778,"Maison individuelle des vignes, Wasserbillig, Mertert","€ 3,500/mois",Mertert,https://www.immotop.lu/annonces/459507/,Home Consult Immobilière,"Maison individuelle des vignes, Wasserbillig, Mertert","€ 3,500/mois",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '220\n m²', 'salles de bain': '2'}"
779,"Maison individuelle Rue Widderbierg, Mertert, Mertert","€ 3,900/mois",Mertert,https://www.immotop.lu/annonces/458365/,Home2B,"Maison individuelle Rue Widderbierg, Mertert, Mertert","€ 3,900/mois",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '234\n m²', 'salles de bain': '2'}"
780,"Appartement 1 chambre rue de l'Alzette, Helmsange, Walferdange","€ 1,500/mois",Walferdange,https://www.immotop.lu/annonces/457159/,LIVIN REAL ESTATE,"Appartement 1 chambre rue de l'Alzette, Helmsange, Walferdange","€ 1,500/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '52\n m²', 'étage': '1'}"
781,"Appartement 1 chambre rez-de-chaussée, Belair, Luxembourg","€ 1,600/mois",Luxembourg,https://www.immotop.lu/annonces/456939/,SIGELUX,"Appartement 1 chambre rez-de-chaussée, Belair, Luxembourg","€ 1,600/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '70\n m²', 'salle de bain': '1', 'étage': 'T'}"
782,"Studio à louer, Heiderscheid, Heiderscheidergrund",€ 555/mois,Esch-sur-Sûre,https://www.immotop.lu/annonces/456867/,IMMO SL,"Studio à louer, Heiderscheid, Heiderscheidergrund",€ 555/mois,Studio,{}
783,"Appartement 1 chambre neuf, premier étage, Hollerich, Luxembourg","€ 1,900/mois",Luxembourg,https://www.immotop.lu/annonces/515349/,Bureau Immobilier Feltes,"Appartement 1 chambre neuf, premier étage, Hollerich, Luxembourg","€ 1,900/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '58\n m²', 'salle de bain': '1', 'étage': '1'}"
784,"Maison individuelle Rue General Patton, Hesperange, Howald, Hesperange","€ 3,500/mois",Hesperange,https://www.immotop.lu/annonces/453427/,iMMOSOLUTIONS,"Maison individuelle Rue General Patton, Hesperange, Howald, Hesperange","€ 3,500/mois",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '128\n m²', 'salles de bain': '2'}"
785,"Appartement 1 chambre quatrième étage, Clausen, Luxembourg","€ 2,950/mois",Luxembourg,https://www.immotop.lu/annonces/452033/,Glacis-Immo,"Appartement 1 chambre quatrième étage, Clausen, Luxembourg","€ 2,950/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '97\n m²', 'salle de bain': '1', 'étage': '4'}"
786,"Appartement 2 chambres quatrième étage, Ville Haute, Luxembourg","€ 2,950/mois",Luxembourg,https://www.immotop.lu/annonces/452011/,Glacis-Immo,"Appartement 2 chambres quatrième étage, Ville Haute, Luxembourg","€ 2,950/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '97\n m²', 'salle de bain': '1', 'étage': '4'}"
787,"Penthouse Rue General Patton, Hesperange, Howald, Hesperange","€ 3,850/mois",Hesperange,https://www.immotop.lu/annonces/448955/,iMMOSOLUTIONS,"Penthouse Rue General Patton, Hesperange, Howald, Hesperange","€ 3,850/mois",Penthouse,"{'chambres/pièces': '3', 'superficie': '150\n m²', 'salles de bain': '2', 'étage': '2'}"
788,"Appartement 3 chambres excellent état, quatrième étage, Strassen, Strassen","€ 2,800/mois",Strassen,https://www.immotop.lu/annonces/448913/,Luxembourg Sotheby's International Realty,"Appartement 3 chambres excellent état, quatrième étage, Strassen, Strassen","€ 2,800/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '135\n m²', 'étage': '4'}"
789,"Appartement 2 chambres rue Antoine Meyer, Hollerich, Luxembourg","€ 2,300/mois",Luxembourg,https://www.immotop.lu/annonces/513173/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres rue Antoine Meyer, Hollerich, Luxembourg","€ 2,300/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '84\n m²', 'salle de bain': '1', 'étage': 'T'}"
790,"Maison individuelle 135 m², Schrassig, Schuttrange","€ 2,200/mois",Schuttrange,https://www.immotop.lu/annonces/446283/,MIM FEITLER Immobilière sàrl,"Maison individuelle 135 m², Schrassig, Schuttrange","€ 2,200/mois",Maison individuelle,"{'chambres/pièces': '2', 'superficie': '135\n m²', 'salle de bain': '1'}"
791,"Penthouse rue Jules Mersch, Muhlenbach, Luxembourg","€ 4,200/mois",Luxembourg,https://www.immotop.lu/annonces/445733/,adeQuat Immobilier Luxembourg,"Penthouse rue Jules Mersch, Muhlenbach, Luxembourg","€ 4,200/mois",Penthouse,"{'chambres/pièces': '3', 'superficie': '169\n m²', 'salles de bain': '2', 'étage': '3'}"
792,"Penthouse 150 m² avec balcon, Ville Haute, Luxembourg","€ 2,900/mois",Luxembourg,https://www.immotop.lu/annonces/442111/,SIGELUX,"Penthouse 150 m² avec balcon, Ville Haute, Luxembourg","€ 2,900/mois",Penthouse,"{'chambres/pièces': '2', 'superficie': '150\n m²', 'salle de bain': '1', 'étage': '3'}"
793,"Appartement 1 chambre premier étage, Heisdorf, Steinsel","€ 1,600/mois",Steinsel,https://www.immotop.lu/annonces/472169/,iKSL S.à.r.l,"Appartement 1 chambre premier étage, Heisdorf, Steinsel","€ 1,600/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '67\n m²', 'salle de bain': '1', 'étage': '1'}"
794,"Studio à louer, Gare","€ 1,390/mois",Luxembourg,https://www.immotop.lu/annonces/490469/,Immoneuf,"Studio à louer, Gare","€ 1,390/mois",Studio,"{'chambre/pièce': '1', 'superficie': '53\n m²', 'salle de bain': '1'}"
795,"Appartement 1 chambre rez-de-chaussée, Heisdorf, Steinsel","€ 1,650/mois",Steinsel,https://www.immotop.lu/annonces/472167/,iKSL S.à.r.l,"Appartement 1 chambre rez-de-chaussée, Heisdorf, Steinsel","€ 1,650/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '67\n m²', 'salle de bain': '1', 'étage': 'T'}"
796,"Appartement 2 chambres rez-de-chaussée, Wincrange, Wincrange","€ 1,200/mois",Wincrange,https://www.immotop.lu/annonces/513321/,livinghome real estate sàrl,"Appartement 2 chambres rez-de-chaussée, Wincrange, Wincrange","€ 1,200/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '70\n m²', 'salle de bain': '1', 'étage': 'T'}"
797,"Appartement 1 chambre rue Dicks, Remich, Remich","€ 1,200/mois",Remich,https://www.immotop.lu/annonces/431343/,Claude Michels Immobilière,"Appartement 1 chambre rue Dicks, Remich, Remich","€ 1,200/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '69\n m²', 'salle de bain': '1', 'étage': '2'}"
798,"Appartement 2 chambres rue de Bragance, Hollerich, Luxembourg","€ 3,250/mois",Luxembourg,https://www.immotop.lu/annonces/425607/,LIVIN REAL ESTATE,"Appartement 2 chambres rue de Bragance, Hollerich, Luxembourg","€ 3,250/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '107\n m²', 'salles de bain': '2', 'étage': '3'}"
799,"Maison individuelle 200 m², Lamadelaine, Pétange","€ 2,500/mois",Pétange,https://www.immotop.lu/annonces/425233/,Qubus Immobilier,"Maison individuelle 200 m², Lamadelaine, Pétange","€ 2,500/mois",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '200\n m²'}"
800,"Appartement 2 chambres rez-de-chaussée, Kirchberg, Luxembourg","€ 2,650/mois",Luxembourg,https://www.immotop.lu/annonces/423029/,Bressaglia Immobilière,"Appartement 2 chambres rez-de-chaussée, Kirchberg, Luxembourg","€ 2,650/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '83\n m²', 'étage': 'T'}"
801,"Maison individuelle montee de clausen, Clausen, Luxembourg","€ 1,400/mois",Luxembourg,https://www.immotop.lu/annonces/11305/,Barresi-Group Real Estate Agency,"Maison individuelle montee de clausen, Clausen, Luxembourg","€ 1,400/mois",Maison individuelle,"{'chambre/pièce': '1', 'salles de bain': '2'}"
802,"Studio à louer, Kirchberg","€ 1,000/mois",Luxembourg,https://www.immotop.lu/annonces/63191/,Barresi-Group Real Estate Agency,"Studio à louer, Kirchberg","€ 1,000/mois",Studio,"{'superficie': '50\n m²', 'salle de bain': '1'}"
803,"Maison individuelle 25, chemin de Steinsel, Kopstal, Kopstal","€ 4,300/mois",Kopstal,https://www.immotop.lu/annonces/422701/,IMMO FRANK,"Maison individuelle 25, chemin de Steinsel, Kopstal, Kopstal","€ 4,300/mois",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '280\n m²', 'salle de bain': '1'}"
