,Property,Price_Range,Location,Link,Agency,Unit,Unit_Price_euro,Unit_Type,Rooms,Area_sqm,Bathrooms,Stage
781,"Appartement 1 chambre rez-de-chaussée, Belair, Luxembourg","€ 1,600/mois",Luxembourg,https://www.immotop.lu/annonces/456939/,SIGELUX,"Appartement 1 chambre rez-de-chaussée, Belair, Luxembourg",1600.0,Appartement,1.0,70.0,1.0,T
782,"Studio à louer, Heiderscheid, Heiderscheidergrund",€ 555/mois,Esch-sur-Sûre,https://www.immotop.lu/annonces/456867/,IMMO SL,"Studio à louer, Heiderscheid, Heiderscheidergrund",555.0,Studio,,,,
783,"Appartement 1 chambre neuf, premier étage, Hollerich, Luxembourg","€ 1,900/mois",Luxembourg,https://www.immotop.lu/annonces/515349/,Bureau Immobilier Feltes,"Appartement 1 chambre neuf, premier étage, Hollerich, Luxembourg",1900.0,Appartement,1.0,58.0,1.0,1
784,"Maison individuelle Rue General Patton, Hesperange, Howald, Hesperange","€ 3,500/mois",Hesperange,https://www.immotop.lu/annonces/453427/,iMMOSOLUTIONS,"Maison individuelle Rue General Patton, Hesperange, Howald, Hesperange",3500.0,Maison individuelle,3.0,128.0,2.0,
785,"Appartement 1 chambre quatrième étage, Clausen, Luxembourg","€ 2,950/mois",Luxembourg,https://www.immotop.lu/annonces/452033/,Glacis-Immo,"Appartement 1 chambre quatrième étage, Clausen, Luxembourg",2950.0,Appartement,1.0,97.0,1.0,4
786,"Appartement 2 chambres quatrième étage, Ville Haute, Luxembourg","€ 2,950/mois",Luxembourg,https://www.immotop.lu/annonces/452011/,Glacis-Immo,"Appartement 2 chambres quatrième étage, Ville Haute, Luxembourg",2950.0,Appartement,2.0,97.0,1.0,4
787,"Penthouse Rue General Patton, Hesperange, Howald, Hesperange","€ 3,850/mois",Hesperange,https://www.immotop.lu/annonces/448955/,iMMOSOLUTIONS,"Penthouse Rue General Patton, Hesperange, Howald, Hesperange",3850.0,Penthouse,3.0,150.0,2.0,2
788,"Appartement 3 chambres excellent état, quatrième étage, Strassen, Strassen","€ 2,800/mois",Strassen,https://www.immotop.lu/annonces/448913/,Luxembourg Sotheby's International Realty,"Appartement 3 chambres excellent état, quatrième étage, Strassen, Strassen",2800.0,Appartement,3.0,135.0,,4
789,"Appartement 2 chambres rue Antoine Meyer, Hollerich, Luxembourg","€ 2,300/mois",Luxembourg,https://www.immotop.lu/annonces/513173/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres rue Antoine Meyer, Hollerich, Luxembourg",2300.0,Appartement,2.0,84.0,1.0,T
790,"Maison individuelle 135 m², Schrassig, Schuttrange","€ 2,200/mois",Schuttrange,https://www.immotop.lu/annonces/446283/,MIM FEITLER Immobilière sàrl,"Maison individuelle 135 m², Schrassig, Schuttrange",2200.0,Maison individuelle,2.0,135.0,1.0,
791,"Penthouse rue Jules Mersch, Muhlenbach, Luxembourg","€ 4,200/mois",Luxembourg,https://www.immotop.lu/annonces/445733/,adeQuat Immobilier Luxembourg,"Penthouse rue Jules Mersch, Muhlenbach, Luxembourg",4200.0,Penthouse,3.0,169.0,2.0,3
792,"Penthouse 150 m² avec balcon, Ville Haute, Luxembourg","€ 2,900/mois",Luxembourg,https://www.immotop.lu/annonces/442111/,SIGELUX,"Penthouse 150 m² avec balcon, Ville Haute, Luxembourg",2900.0,Penthouse,2.0,150.0,1.0,3
793,"Appartement 1 chambre premier étage, Heisdorf, Steinsel","€ 1,600/mois",Steinsel,https://www.immotop.lu/annonces/472169/,iKSL S.à.r.l,"Appartement 1 chambre premier étage, Heisdorf, Steinsel",1600.0,Appartement,1.0,67.0,1.0,1
794,"Studio à louer, Gare","€ 1,390/mois",Luxembourg,https://www.immotop.lu/annonces/490469/,Immoneuf,"Studio à louer, Gare",1390.0,Studio,1.0,53.0,1.0,
795,"Appartement 1 chambre rez-de-chaussée, Heisdorf, Steinsel","€ 1,650/mois",Steinsel,https://www.immotop.lu/annonces/472167/,iKSL S.à.r.l,"Appartement 1 chambre rez-de-chaussée, Heisdorf, Steinsel",1650.0,Appartement,1.0,67.0,1.0,T
796,"Appartement 2 chambres rez-de-chaussée, Wincrange, Wincrange","€ 1,200/mois",Wincrange,https://www.immotop.lu/annonces/513321/,livinghome real estate sàrl,"Appartement 2 chambres rez-de-chaussée, Wincrange, Wincrange",1200.0,Appartement,2.0,70.0,1.0,T
797,"Appartement 1 chambre rue Dicks, Remich, Remich","€ 1,200/mois",Remich,https://www.immotop.lu/annonces/431343/,Claude Michels Immobilière,"Appartement 1 chambre rue Dicks, Remich, Remich",1200.0,Appartement,1.0,69.0,1.0,2
798,"Appartement 2 chambres rue de Bragance, Hollerich, Luxembourg","€ 3,250/mois",Luxembourg,https://www.immotop.lu/annonces/425607/,LIVIN REAL ESTATE,"Appartement 2 chambres rue de Bragance, Hollerich, Luxembourg",3250.0,Appartement,2.0,107.0,2.0,3
799,"Maison individuelle 200 m², Lamadelaine, Pétange","€ 2,500/mois",Pétange,https://www.immotop.lu/annonces/425233/,Qubus Immobilier,"Maison individuelle 200 m², Lamadelaine, Pétange",2500.0,Maison individuelle,4.0,200.0,,
800,"Appartement 2 chambres rez-de-chaussée, Kirchberg, Luxembourg","€ 2,650/mois",Luxembourg,https://www.immotop.lu/annonces/423029/,Bressaglia Immobilière,"Appartement 2 chambres rez-de-chaussée, Kirchberg, Luxembourg",2650.0,Appartement,2.0,83.0,,T
801,"Maison individuelle montee de clausen, Clausen, Luxembourg","€ 1,400/mois",Luxembourg,https://www.immotop.lu/annonces/11305/,Barresi-Group Real Estate Agency,"Maison individuelle montee de clausen, Clausen, Luxembourg",1400.0,Maison individuelle,1.0,,2.0,
802,"Studio à louer, Kirchberg","€ 1,000/mois",Luxembourg,https://www.immotop.lu/annonces/63191/,Barresi-Group Real Estate Agency,"Studio à louer, Kirchberg",1000.0,Studio,,50.0,1.0,
803,"Maison individuelle 25, chemin de Steinsel, Kopstal, Kopstal","€ 4,300/mois",Kopstal,https://www.immotop.lu/annonces/422701/,IMMO FRANK,"Maison individuelle 25, chemin de Steinsel, Kopstal, Kopstal",4300.0,Maison individuelle,5.0,280.0,1.0,
804,"Appartement 2 chambres rez-de-chaussée, Ville Haute, Luxembourg","€ 2,950/mois",Luxembourg,https://www.immotop.lu/annonces/414707/,Bureau Immobilier Feltes,"Appartement 2 chambres rez-de-chaussée, Ville Haute, Luxembourg",2950.0,Appartement,2.0,92.0,1.0,T
805,"Appartement 3 chambres troisième étage, Ville Haute, Luxembourg","€ 3,700/mois",Luxembourg,https://www.immotop.lu/annonces/413751/,A-Z Immobilière,"Appartement 3 chambres troisième étage, Ville Haute, Luxembourg",3700.0,Appartement,3.0,160.0,2.0,3
806,"Appartement 1 chambre rue du pont, Rosport, Rosport-Mompach","€ 1,500/mois",Rosport-Mompach,https://www.immotop.lu/annonces/413735/,Immobilière Patrick Denter s.à.r.l.,"Appartement 1 chambre rue du pont, Rosport, Rosport-Mompach",1500.0,Appartement,1.0,107.0,1.0,T
807,"Maison individuelle 400 m², Bastendorf, Tandel","€ 4,000/mois",Tandel,https://www.immotop.lu/annonces/413677/,SOS IMMO SARL,"Maison individuelle 400 m², Bastendorf, Tandel",4000.0,Maison individuelle,3.0,400.0,1.0,
808,"Appartement 1 chambre rez-de-chaussée, Neudorf-Weimershof, Luxembourg","€ 1,650/mois",Luxembourg,https://www.immotop.lu/annonces/413043/,Bressaglia Immobilière,"Appartement 1 chambre rez-de-chaussée, Neudorf-Weimershof, Luxembourg",1650.0,Appartement,1.0,65.0,1.0,T
809,"Studio à louer, Neudorf-Weimershof","€ 1,200/mois",Luxembourg,https://www.immotop.lu/annonces/413033/,Bressaglia Immobilière,"Studio à louer, Neudorf-Weimershof",1200.0,Studio,1.0,34.0,,
810,"Appartement 2 chambres premier étage, Neudorf-Weimershof, Luxembourg","€ 2,100/mois",Luxembourg,https://www.immotop.lu/annonces/413025/,Bressaglia Immobilière,"Appartement 2 chambres premier étage, Neudorf-Weimershof, Luxembourg",2100.0,Appartement,2.0,108.0,2.0,1
811,"Appartement 3 chambres rez-de-chaussée, Mamer, Mamer","€ 2,200/mois",Mamer,https://www.immotop.lu/annonces/470205/,iKSL S.à.r.l,"Appartement 3 chambres rez-de-chaussée, Mamer, Mamer",2200.0,Appartement,3.0,115.0,1.0,T
812,"Studio à louer, Ville Haute","€ 1,200/mois",Luxembourg,https://www.immotop.lu/annonces/403999/,Altea Immobilière,"Studio à louer, Ville Haute",1200.0,Studio,5.0,13.0,3.0,
813,"Maison individuelle 180 m², Belair, Luxembourg","€ 5,500/mois",Luxembourg,https://www.immotop.lu/annonces/395829/,Bressaglia Immobilière,"Maison individuelle 180 m², Belair, Luxembourg",5500.0,Maison individuelle,4.0,180.0,,
814,"Maison individuelle 185 m², excellent état, Niederanven, Niederanven","€ 3,600/mois",Niederanven,https://www.immotop.lu/annonces/395591/,Lux Properties,"Maison individuelle 185 m², excellent état, Niederanven, Niederanven",3600.0,Maison individuelle,,185.0,,
815,"Duplex à louer, Kirchberg","€ 2,820/mois",Luxembourg,https://www.immotop.lu/annonces/395587/,HT IMMOBILIER,"Duplex à louer, Kirchberg",2820.0,Duplex,2.0,110.0,2.0,
816,"Duplex à louer, Neudorf-Weimershof","€ 2,820/mois",Luxembourg,https://www.immotop.lu/annonces/394827/,HT IMMOBILIER,"Duplex à louer, Neudorf-Weimershof",2820.0,Duplex,2.0,110.0,1.0,
817,"Studio à louer, Bivange, Kockelscheuer","€ 1,700/mois",Roeser,https://www.immotop.lu/annonces/513271/,Living Form Real Estate,"Studio à louer, Bivange, Kockelscheuer",1700.0,Studio,1.0,60.0,,
818,"Appartement 2 chambres troisième étage, Strassen, Strassen","€ 2,800/mois",Strassen,https://www.immotop.lu/annonces/387041/,SIGELUX,"Appartement 2 chambres troisième étage, Strassen, Strassen",2800.0,Appartement,2.0,95.0,,3
819,"Penthouse 150 m² avec terrasse, Ville Haute, Luxembourg","€ 4,500/mois",Luxembourg,https://www.immotop.lu/annonces/385383/,SIGELUX,"Penthouse 150 m² avec terrasse, Ville Haute, Luxembourg",4500.0,Penthouse,3.0,150.0,,6
820,"Appartement 2 chambres neuf, premier étage, Kirchberg, Luxembourg","€ 2,900/mois",Luxembourg,https://www.immotop.lu/annonces/383251/,Bureau Immobilier Feltes,"Appartement 2 chambres neuf, premier étage, Kirchberg, Luxembourg",2900.0,Appartement,2.0,82.0,,1
821,"Appartement 1 chambre deuxième étage, Limpertsberg, Luxembourg","€ 1,550/mois",Luxembourg,https://www.immotop.lu/annonces/13423/,Barresi-Group Real Estate Agency,"Appartement 1 chambre deuxième étage, Limpertsberg, Luxembourg",1550.0,Appartement,1.0,60.0,1.0,2
822,"Appartement 2 chambres deuxième étage, Belair, Luxembourg","€ 2,200/mois",Luxembourg,https://www.immotop.lu/annonces/382387/,iMMOSOLUTIONS,"Appartement 2 chambres deuxième étage, Belair, Luxembourg",2200.0,Appartement,2.0,91.0,1.0,2
823,"Maison individuelle 10 m², excellent état, Al-Esch, Esch-sur-Alzette",€ 700/mois,Esch-sur-Alzette,https://www.immotop.lu/annonces/382165/,Altea Immobilière,"Maison individuelle 10 m², excellent état, Al-Esch, Esch-sur-Alzette",700.0,Maison individuelle,5.0,10.0,3.0,
824,"Appartement 2 chambres Rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 2,950/mois",Luxembourg,https://www.immotop.lu/annonces/381507/,LIVIN REAL ESTATE,"Appartement 2 chambres Rue des Muguets, Neudorf-Weimershof, Luxembourg",2950.0,Appartement,2.0,81.0,,1
825,"Maison individuelle 13 Bockwee, Elvange, Hovelange, Beckerich","€ 1,850/mois",Beckerich,https://www.immotop.lu/annonces/379885/,IMMO ANSAY,"Maison individuelle 13 Bockwee, Elvange, Hovelange, Beckerich",1850.0,Maison individuelle,3.0,113.0,2.0,
826,"Appartement 2 chambres rez-de-chaussée, Hollerich, Luxembourg","€ 2,500/mois",Luxembourg,https://www.immotop.lu/annonces/378323/,Bressaglia Immobilière,"Appartement 2 chambres rez-de-chaussée, Hollerich, Luxembourg",2500.0,Appartement,2.0,125.0,1.0,T
827,"Appartement 3 chambres rue Charles Martel, Merl, Luxembourg","€ 4,100/mois",Luxembourg,https://www.immotop.lu/annonces/377991/,LIVIN REAL ESTATE,"Appartement 3 chambres rue Charles Martel, Merl, Luxembourg",4100.0,Appartement,3.0,134.0,2.0,3
828,"Appartement 3 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 3,950/mois",Luxembourg,https://www.immotop.lu/annonces/371119/,LIVIN REAL ESTATE,"Appartement 3 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg",3950.0,Appartement,3.0,121.0,,3
829,"Appartement 3 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 4,250/mois",Luxembourg,https://www.immotop.lu/annonces/371117/,LIVIN REAL ESTATE,"Appartement 3 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg",4250.0,Appartement,3.0,133.0,,3
830,"Appartement 2 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 3,000/mois",Luxembourg,https://www.immotop.lu/annonces/371103/,LIVIN REAL ESTATE,"Appartement 2 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg",3000.0,Appartement,2.0,81.0,,2
831,"Appartement 3 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 3,400/mois",Luxembourg,https://www.immotop.lu/annonces/371105/,LIVIN REAL ESTATE,"Appartement 3 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg",3400.0,Appartement,3.0,99.0,,2
832,"Appartement 2 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 3,100/mois",Luxembourg,https://www.immotop.lu/annonces/371097/,LIVIN REAL ESTATE,"Appartement 2 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg",3100.0,Appartement,2.0,86.0,,1
833,"Appartement 2 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 3,100/mois",Luxembourg,https://www.immotop.lu/annonces/371093/,LIVIN REAL ESTATE,"Appartement 2 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg",3100.0,Appartement,2.0,91.0,,1
834,"Appartement 3 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 3,400/mois",Luxembourg,https://www.immotop.lu/annonces/371085/,LIVIN REAL ESTATE,"Appartement 3 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg",3400.0,Appartement,3.0,94.0,,T
835,"Appartement 2 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 3,000/mois",Luxembourg,https://www.immotop.lu/annonces/371077/,LIVIN REAL ESTATE,"Appartement 2 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg",3000.0,Appartement,2.0,81.0,,T
836,"Appartement 2 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 3,200/mois",Luxembourg,https://www.immotop.lu/annonces/371081/,LIVIN REAL ESTATE,"Appartement 2 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg",3200.0,Appartement,2.0,94.0,,T
837,"Maison individuelle rue Emile Metz, Eich, Luxembourg","€ 5,800/mois",Luxembourg,https://www.immotop.lu/annonces/368861/,LIVIN REAL ESTATE,"Maison individuelle rue Emile Metz, Eich, Luxembourg",5800.0,Maison individuelle,5.0,380.0,1.0,
838,"Maison individuelle rue Général Omar Bradley, Belair, Luxembourg","€ 6,000/mois",Luxembourg,https://www.immotop.lu/annonces/364295/,A propos Immobilier,"Maison individuelle rue Général Omar Bradley, Belair, Luxembourg",6000.0,Maison individuelle,4.0,250.0,3.0,
839,"Maison individuelle 175 m², Bascharage, Käerjeng","€ 2,600/mois",Käerjeng,https://www.immotop.lu/annonces/353349/,Bressaglia Immobilière,"Maison individuelle 175 m², Bascharage, Käerjeng",2600.0,Maison individuelle,3.0,175.0,1.0,
840,"Maison individuelle 35 Rue Pierre Clement, Bascharage, Käerjeng","€ 2,600/mois",Käerjeng,https://www.immotop.lu/annonces/350211/,Immo LaCour,"Maison individuelle 35 Rue Pierre Clement, Bascharage, Käerjeng",2600.0,Maison individuelle,4.0,180.0,1.0,
841,"Appartement 3 chambres excellent état, rez-de-chaussée, Kirchberg, Luxembourg","€ 2,800/mois",Luxembourg,https://www.immotop.lu/annonces/349405/,IMMO SL,"Appartement 3 chambres excellent état, rez-de-chaussée, Kirchberg, Luxembourg",2800.0,Appartement,3.0,115.0,1.0,T
842,"Appartement 1 chambre Place de France, Belair, Luxembourg","€ 2,400/mois",Luxembourg,https://www.immotop.lu/annonces/349235/,adeQuat Immobilier Luxembourg,"Appartement 1 chambre Place de France, Belair, Luxembourg",2400.0,Appartement,1.0,83.0,1.0,4
843,"Appartement 1 chambre Place de France, Belair, Luxembourg","€ 2,100/mois",Luxembourg,https://www.immotop.lu/annonces/349227/,adeQuat Immobilier Luxembourg,"Appartement 1 chambre Place de France, Belair, Luxembourg",2100.0,Appartement,1.0,43.0,1.0,3
844,"Appartement 3 chambres 64A, rue de Bettembourg, Bivange, Kockelscheuer, Roeser","€ 2,200/mois",Roeser,https://www.immotop.lu/annonces/349223/,IMMO ANSAY,"Appartement 3 chambres 64A, rue de Bettembourg, Bivange, Kockelscheuer, Roeser",2200.0,Appartement,3.0,106.0,1.0,T
845,"Studio à louer, Echternach",€ 980/mois,Echternach,https://www.immotop.lu/annonces/347947/,Immo Excellence,"Studio à louer, Echternach",980.0,Studio,1.0,35.0,,
846,"Maison individuelle 23, rue de l'eau, Bettembourg, Bettembourg","€ 3,000/mois",Bettembourg,https://www.immotop.lu/annonces/346457/,IMMOBILIS sàrl,"Maison individuelle 23, rue de l'eau, Bettembourg, Bettembourg",3000.0,Maison individuelle,4.0,147.0,1.0,
847,"Appartement 2 chambres rue du Charly, Rollingergrund, Luxembourg","€ 3,200/mois",Luxembourg,https://www.immotop.lu/annonces/342499/,INOWAI Residential S.A.,"Appartement 2 chambres rue du Charly, Rollingergrund, Luxembourg",3200.0,Appartement,2.0,117.0,,1
848,"Studio à louer, Bivange, Kockelscheuer","€ 1,400/mois",Roeser,https://www.immotop.lu/annonces/513269/,Living Form Real Estate,"Studio à louer, Bivange, Kockelscheuer",1400.0,Studio,1.0,30.0,,
849,"Appartement 3 chambres rue de Hollerich, Hollerich, Luxembourg","€ 3,300/mois",Luxembourg,https://www.immotop.lu/annonces/342823/,INOWAI Residential S.A.,"Appartement 3 chambres rue de Hollerich, Hollerich, Luxembourg",3300.0,Appartement,3.0,136.0,1.0,4
850,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,700/mois",Luxembourg,https://www.immotop.lu/annonces/342797/,INOWAI Residential S.A.,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg",1700.0,Appartement,1.0,49.0,1.0,4
851,"Appartement 2 chambres rue de Hollerich, Hollerich, Luxembourg","€ 2,650/mois",Luxembourg,https://www.immotop.lu/annonces/342767/,INOWAI Residential S.A.,"Appartement 2 chambres rue de Hollerich, Hollerich, Luxembourg",2650.0,Appartement,2.0,99.0,1.0,5
852,"Appartement 3 chambres rue de Hollerich, Hollerich, Luxembourg","€ 3,050/mois",Luxembourg,https://www.immotop.lu/annonces/342817/,INOWAI Residential S.A.,"Appartement 3 chambres rue de Hollerich, Hollerich, Luxembourg",3050.0,Appartement,3.0,115.0,1.0,5
853,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,700/mois",Luxembourg,https://www.immotop.lu/annonces/342837/,INOWAI Residential S.A.,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg",1700.0,Appartement,1.0,48.0,1.0,4
854,"Appartement 4 chambres rue de Hollerich, Hollerich, Luxembourg","€ 3,350/mois",Luxembourg,https://www.immotop.lu/annonces/342807/,INOWAI Residential S.A.,"Appartement 4 chambres rue de Hollerich, Hollerich, Luxembourg",3350.0,Appartement,4.0,148.0,2.0,4
855,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,750/mois",Luxembourg,https://www.immotop.lu/annonces/342833/,INOWAI Residential S.A.,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg",1750.0,Appartement,1.0,57.0,1.0,3
856,"Appartement 3 chambres rue de Hollerich, Hollerich, Luxembourg","€ 2,850/mois",Luxembourg,https://www.immotop.lu/annonces/342799/,INOWAI Residential S.A.,"Appartement 3 chambres rue de Hollerich, Hollerich, Luxembourg",2850.0,Appartement,3.0,129.0,1.0,3
857,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,750/mois",Luxembourg,https://www.immotop.lu/annonces/342787/,INOWAI Residential S.A.,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg",1750.0,Appartement,1.0,55.0,,2
858,"Appartement 3 chambres rue de Hollerich, Hollerich, Luxembourg","€ 2,850/mois",Luxembourg,https://www.immotop.lu/annonces/342809/,INOWAI Residential S.A.,"Appartement 3 chambres rue de Hollerich, Hollerich, Luxembourg",2850.0,Appartement,3.0,129.0,1.0,2
859,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,750/mois",Luxembourg,https://www.immotop.lu/annonces/342765/,INOWAI Residential S.A.,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg",1750.0,Appartement,1.0,57.0,1.0,2
860,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,900/mois",Luxembourg,https://www.immotop.lu/annonces/342785/,INOWAI Residential S.A.,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg",1900.0,Appartement,1.0,75.0,,2
861,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,900/mois",Luxembourg,https://www.immotop.lu/annonces/342803/,INOWAI Residential S.A.,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg",1900.0,Appartement,1.0,75.0,1.0,1
862,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,750/mois",Luxembourg,https://www.immotop.lu/annonces/342783/,INOWAI Residential S.A.,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg",1750.0,Appartement,1.0,57.0,1.0,1
863,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,750/mois",Luxembourg,https://www.immotop.lu/annonces/342775/,INOWAI Residential S.A.,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg",1750.0,Appartement,1.0,55.0,1.0,1
864,"Appartement 3 chambres rue de Hollerich, Hollerich, Luxembourg","€ 2,850/mois",Luxembourg,https://www.immotop.lu/annonces/342777/,INOWAI Residential S.A.,"Appartement 3 chambres rue de Hollerich, Hollerich, Luxembourg",2850.0,Appartement,3.0,129.0,1.0,1
865,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,750/mois",Luxembourg,https://www.immotop.lu/annonces/342781/,INOWAI Residential S.A.,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg",1750.0,Appartement,1.0,59.0,,1
866,"Appartement 2 chambres avenue du Bois, Limpertsberg, Luxembourg","€ 2,200/mois",Luxembourg,https://www.immotop.lu/annonces/320427/,adeQuat Immobilier Luxembourg,"Appartement 2 chambres avenue du Bois, Limpertsberg, Luxembourg",2200.0,Appartement,2.0,110.0,1.0,3
867,"Maison individuelle 68 m², Dudelange, Dudelange","€ 1,350/mois",Dudelange,https://www.immotop.lu/annonces/305569/,NOVIMMO s.a.,"Maison individuelle 68 m², Dudelange, Dudelange",1350.0,Maison individuelle,1.0,68.0,1.0,
868,"Maison individuelle 600 m², Bertrange, Bertrange","€ 7,500/mois",Bertrange,https://www.immotop.lu/annonces/302463/,SIGELUX,"Maison individuelle 600 m², Bertrange, Bertrange",7500.0,Maison individuelle,3.0,600.0,3.0,
869,"Appartement 2 chambres rue des Romains, Strassen, Strassen","€ 1,650/mois",Strassen,https://www.immotop.lu/annonces/293937/,A propos Immobilier,"Appartement 2 chambres rue des Romains, Strassen, Strassen",1650.0,Appartement,2.0,90.0,1.0,3
870,"Maison individuelle rue du Bois, Senningen, Senningerberg, Niederanven","€ 4,100/mois",Niederanven,https://www.immotop.lu/annonces/293197/,LIVIN REAL ESTATE,"Maison individuelle rue du Bois, Senningen, Senningerberg, Niederanven",4100.0,Maison individuelle,5.0,330.0,,
871,"Appartement 1 chambre Montée du Grund, Grund, Luxembourg","€ 1,495/mois",Luxembourg,https://www.immotop.lu/annonces/515743/,Weckbecker Agence Immobilière,"Appartement 1 chambre Montée du Grund, Grund, Luxembourg",1495.0,Appartement,1.0,35.0,,1
872,"Appartement 1 chambre rue Beck, Ville Haute, Luxembourg","€ 2,300/mois",Luxembourg,https://www.immotop.lu/annonces/284867/,INOWAI Residential S.A.,"Appartement 1 chambre rue Beck, Ville Haute, Luxembourg",2300.0,Appartement,1.0,107.0,1.0,3
873,"Appartement 2 chambres rue Beck, Ville Haute, Luxembourg","€ 3,800/mois",Luxembourg,https://www.immotop.lu/annonces/284865/,INOWAI Residential S.A.,"Appartement 2 chambres rue Beck, Ville Haute, Luxembourg",3800.0,Appartement,2.0,190.0,,4
874,"Appartement 1 chambre Grand Rue, Ville Haute, Luxembourg","€ 3,200/mois",Luxembourg,https://www.immotop.lu/annonces/284861/,INOWAI Residential S.A.,"Appartement 1 chambre Grand Rue, Ville Haute, Luxembourg",3200.0,Appartement,1.0,158.0,,4
875,"Appartement 3 chambres rue Général Omar Bradley, Belair, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/283017/,A propos Immobilier,"Appartement 3 chambres rue Général Omar Bradley, Belair, Luxembourg",2600.0,Appartement,3.0,119.0,2.0,2
876,"Appartement 2 chambres quatrième étage, Belair, Luxembourg","€ 2,800/mois",Luxembourg,https://www.immotop.lu/annonces/282453/,LIVIN REAL ESTATE,"Appartement 2 chambres quatrième étage, Belair, Luxembourg",2800.0,Appartement,2.0,112.0,1.0,4
877,"Appartement 1 chambre rue Principale, Wormeldange, Wormeldange-Haut, Wormeldange","€ 1,200/mois",Wormeldange,https://www.immotop.lu/annonces/245151/,Claude Michels Immobilière,"Appartement 1 chambre rue Principale, Wormeldange, Wormeldange-Haut, Wormeldange",1200.0,Appartement,1.0,63.0,1.0,1
878,"Penthouse neuf, 147 m², Merl, Luxembourg","€ 4,350/mois",Luxembourg,https://www.immotop.lu/annonces/351499/,INOWAI Residential S.A.,"Penthouse neuf, 147 m², Merl, Luxembourg",4350.0,Penthouse,3.0,147.0,,4
879,"Appartement 2 chambres rue Johny Flick, Merl, Luxembourg","€ 2,650/mois",Luxembourg,https://www.immotop.lu/annonces/351521/,INOWAI Residential S.A.,"Appartement 2 chambres rue Johny Flick, Merl, Luxembourg",2650.0,Appartement,2.0,103.0,1.0,2
880,"Appartement 2 chambres rue Johny Flick, Merl, Luxembourg","€ 2,650/mois",Luxembourg,https://www.immotop.lu/annonces/351503/,INOWAI Residential S.A.,"Appartement 2 chambres rue Johny Flick, Merl, Luxembourg",2650.0,Appartement,2.0,103.0,1.0,1
881,"Appartement 2 chambres rue Johny Flick, Merl, Luxembourg","€ 2,650/mois",Luxembourg,https://www.immotop.lu/annonces/351513/,INOWAI Residential S.A.,"Appartement 2 chambres rue Johny Flick, Merl, Luxembourg",2650.0,Appartement,2.0,103.0,1.0,T
882,"Appartement 1 chambre Grand Rue, Roeser, Roeser","€ 1,350/mois",Roeser,https://www.immotop.lu/annonces/218973/,A propos Immobilier,"Appartement 1 chambre Grand Rue, Roeser, Roeser",1350.0,Appartement,1.0,54.0,1.0,2
883,"Appartement 2 chambres premier étage, Bereldange, Walferdange","€ 1,500/mois",Walferdange,https://www.immotop.lu/annonces/216355/,Immo Center,"Appartement 2 chambres premier étage, Bereldange, Walferdange",1500.0,Appartement,2.0,70.0,1.0,1
